"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
-1.529166679E-3,-5.270539856E-1,-2.276166687E0,9.876761169E0,1.014934145E1
8.494833339E-3,-4.471202087E-1,-2.041005707E0,8.742120667E0,8.988342145E0
1.851983333E-2,-6.644682312E-1,-1.850451965E0,7.527845764E0,7.780369680E0
2.854383332E-2,-7.393125916E-1,-1.776655426E0,7.048692169E0,7.306651005E0
3.856883332E-2,-5.652246094E-1,-1.783990173E0,7.653883667E0,7.879342294E0
4.859283334E-2,-5.225633240E-1,-1.851649475E0,8.939260712E0,9.143963051E0
5.861783333E-2,-6.474037170E-1,-1.968556366E0,1.014230896E1,1.035184895E1
6.864183332E-2,-6.831793213E-1,-2.107467499E0,1.086844894E1,1.109194914E1
7.866683332E-2,-6.405180359E-1,-2.223925323E0,1.102232895E1,1.126267476E1
8.869083333E-2,-6.024971008E-1,-2.311493225E0,1.083237396E1,1.109262500E1
9.871583333E-2,-6.095324707E-1,-2.320324860E0,1.039752823E1,1.067070900E1
1.087398333E-1,-6.210585022E-1,-2.257006531E0,9.923164673E0,1.019553771E1
1.187648333E-1,-6.200106812E-1,-2.160756683E0,9.441616058E0,9.705534322E0
1.287888333E-1,-6.333329773E-1,-2.063309326E0,9.034013672E0,9.288259205E0
1.388138333E-1,-6.198609924E-1,-2.019450531E0,8.886420593E0,9.134050529E0
1.488378333E-1,-5.950126648E-1,-2.022593994E0,9.138346710E0,9.378395765E0
1.588628333E-1,-5.893244934E-1,-2.036065979E0,9.568252716E0,9.800220817E0
1.688868333E-1,-6.123765564E-1,-2.068548431E0,9.911339264E0,1.014339902E1
1.789108333E-1,-6.343807983E-1,-2.098486176E0,1.010548553E1,1.034054743E1
1.889358333E-1,-6.399192810E-1,-2.130968628E0,1.011326935E1,1.035513114E1
1.989598333E-1,-6.261479187E-1,-2.151176605E0,9.934091949E0,1.018360471E1
2.089848333E-1,-6.011499023E-1,-2.146685944E0,9.701625366E0,9.954455108E0
2.190088333E-1,-5.809419250E-1,-2.110610962E0,9.503287811E0,9.752161370E0
2.290338333E-1,-5.830375671E-1,-2.073188782E0,9.434281311E0,9.676967933E0
2.390578333E-1,-6.140231323E-1,-2.064955902E0,9.502090302E0,9.743243166E0
2.490828333E-1,-6.322851562E-1,-2.078278198E0,9.655820618E0,9.897166089E0
2.591068333E-1,-6.562353516E-1,-2.081271973E0,9.780361633E0,1.002086880E1
2.691318333E-1,-6.650669861E-1,-2.085014191E0,9.850865021E0,1.009104256E1
2.791558333E-1,-6.207591248E-1,-2.095492401E0,9.854607239E0,1.009404350E1
2.891808333E-1,-5.777984619E-1,-2.101479950E0,9.770332489E0,1.001046782E1
2.992048333E-1,-5.658233643E-1,-2.096390533E0,9.676327972E0,9.916971936E0
3.092298333E-1,-5.769003296E-1,-2.099384308E0,9.609866180E0,9.853413442E0
3.192538333E-1,-6.010002136E-1,-2.101779327E0,9.595795441E0,9.841644565E0
3.292788333E-1,-6.343807983E-1,-2.108066254E0,9.642648010E0,9.890755430E0
3.393028333E-1,-6.578819275E-1,-2.102378082E0,9.696685638E0,9.943767626E0
3.493278333E-1,-6.688092041E-1,-2.108215942E0,9.727371826E0,9.975652503E0
3.593518333E-1,-6.652166748E-1,-2.115401001E0,9.748477936E0,9.997512525E0
3.693768333E-1,-6.017486572E-1,-2.114203491E0,9.795180817E0,1.003880098E1
3.794008333E-1,-5.763015747E-1,-2.120340729E0,9.823172607E0,1.006591717E1
3.894248333E-1,-5.822891235E-1,-2.104024658E0,9.753567352E0,9.994901524E0
3.994498333E-1,-6.135740662E-1,-2.060914307E0,9.682165833E0,9.918073206E0
4.094738333E-1,-6.426136780E-1,-2.018851776E0,9.707163849E0,9.935680390E0
4.194988333E-1,-6.441105652E-1,-1.998344421E0,9.683063965E0,9.908076836E0
4.295228333E-1,-6.565347290E-1,-2.001637573E0,9.501341858E0,9.732064936E0
4.395478333E-1,-6.767427063E-1,-2.027833099E0,9.474098511E0,9.712292745E0
4.495718333E-1,-6.373745728E-1,-2.074535980E0,9.692494354E0,9.932491766E0
4.595968333E-1,-5.804928589E-1,-2.113005981E0,9.825867004E0,1.006724533E1
4.696208333E-1,-5.971083069E-1,-2.136207733E0,9.718390503E0,9.968301549E0
4.796458333E-1,-6.126759338E-1,-2.185754700E0,9.694140930E0,9.956368002E0
4.896698333E-1,-6.069877625E-1,-2.216291199E0,9.727970581E0,9.995688693E0
4.996948333E-1,-6.182144165E-1,-2.217488708E0,9.764794006E0,1.003247961E1
5.097188333E-1,-6.617738342E-1,-2.181563416E0,9.731263733E0,9.994731481E0
5.197438333E-1,-6.730004883E-1,-2.123933258E0,9.728719025E0,9.980580945E0
5.297678333E-1,-6.077362061E-1,-2.079326019E0,9.761051788E0,9.998553496E0
5.397928333E-1,-5.757028198E-1,-2.056723022E0,9.761051788E0,9.991980552E0
