"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
-1.017791685E-3,-7.020401001E-2,-2.989583130E0,9.445208588E0,9.907295350E0
9.007208340E-3,-4.354444885E-1,-2.779420166E0,9.438622284E0,9.848978575E0
1.903220834E-2,-3.775149536E-1,-2.750530243E0,9.094038849E0,9.508389808E0
2.905720833E-2,-4.279600525E-1,-2.518662415E0,8.203690338E0,8.592284058E0
3.908120832E-2,-4.697232056E-1,-2.384092255E0,7.553292847E0,7.934530143E0
4.910620832E-2,-3.376977539E-1,-2.367327118E0,7.998916168E0,8.348708722E0
5.913120834E-2,-3.375480652E-1,-2.399360504E0,9.271120605E0,9.582512552E0
6.915620834E-2,-3.664379883E-1,-2.496807861E0,1.041189835E1,1.071335398E1
7.918120833E-2,-3.643423462E-1,-2.602637787E0,1.079180832E1,1.110718666E1
8.920520832E-2,-3.829037476E-1,-2.674937439E0,1.051982391E1,1.086133513E1
9.923020832E-2,-3.607498169E-1,-2.746488647E0,1.005384293E1,1.042847534E1
1.092552083E-1,-3.300636292E-1,-2.731968842E0,9.715546417E0,1.009774420E1
1.192802083E-1,-2.914439392E-1,-2.701282654E0,9.435628510E0,9.819009773E0
1.293052083E-1,-2.851570129E-1,-2.625091095E0,9.138346710E0,9.512192091E0
1.393292083E-1,-3.600013733E-1,-2.575843506E0,8.918753357E0,9.290249308E0
1.493542083E-1,-4.486170959E-1,-2.569556580E0,9.027726746E0,9.397006359E0
1.593792083E-1,-4.695735168E-1,-2.583926697E0,9.418264618E0,9.777570500E0
1.694042083E-1,-4.676275635E-1,-2.594853973E0,9.770931244E0,1.012042687E1
1.794282083E-1,-4.698728943E-1,-2.595303040E0,9.933642883E0,1.027782269E1
1.894532083E-1,-4.866380310E-1,-2.588117981E0,9.851314087E0,1.019723298E1
1.994782083E-1,-4.752616882E-1,-2.580334167E0,9.676477661E0,1.002587742E1
2.095032083E-1,-4.622387695E-1,-2.556533661E0,9.547595673E0,9.894751749E0
2.195282083E-1,-4.587959290E-1,-2.541564789E0,9.467362518E0,9.813307207E0
2.295522083E-1,-4.653822327E-1,-2.564916229E0,9.432035980E0,9.785636342E0
2.395772083E-1,-4.781057739E-1,-2.613714752E0,9.530680847E0,9.894138030E0
2.496022083E-1,-4.695735168E-1,-2.640808411E0,9.677525482E0,1.004235370E1
2.596272083E-1,-4.427792358E-1,-2.652783508E0,9.762548676E0,1.012623674E1
2.696522083E-1,-3.799099731E-1,-2.649041290E0,9.780062256E0,1.013959413E1
2.796762083E-1,-3.086581421E-1,-2.616858215E0,9.755513306E0,1.010511042E1
2.897012083E-1,-2.282752991E-1,-2.548001404E0,9.695488129E0,1.002730825E1
2.997262083E-1,-1.856140137E-1,-2.478096771E0,9.591454468E0,9.908148918E0
3.097512083E-1,-2.278262329E-1,-2.412084045E0,9.505832520E0,9.809735273E0
3.197752083E-1,-3.547622681E-1,-2.347867584E0,9.487869873E0,9.780491459E0
3.298002083E-1,-4.703219604E-1,-2.330803070E0,9.574988708E0,9.865812408E0
3.398252083E-1,-4.761598206E-1,-2.334545288E0,9.654323730E0,9.943982933E0
3.498502083E-1,-3.945794678E-1,-2.343077545E0,9.598040771E0,9.887774876E0
3.598752083E-1,-3.486250305E-1,-2.336790619E0,9.487570496E0,9.777327023E0
3.698992083E-1,-3.758683777E-1,-2.344125366E0,9.469607849E0,9.762667340E0
3.799240833E-1,-3.835025024E-1,-2.364333344E0,9.573641510E0,9.868726265E0
3.899490833E-1,-2.935395813E-1,-2.359543304E0,9.622739410E0,9.912150314E0
3.999740833E-1,-1.739382935E-1,-2.370919647E0,9.537117462E0,9.828943178E0
4.099990833E-1,-7.679031372E-2,-2.382745056E0,9.360784149E0,9.659588534E0
4.200230833E-1,8.008346558E-2,-2.428849182E0,9.230854340E0,9.545385982E0
4.300480833E-1,2.330653381E-1,-2.541714478E0,9.340276794E0,9.682737347E0
4.400730833E-1,1.660047913E-1,-2.665656738E0,9.539512482E0,9.906340486E0
4.500980833E-1,-1.004411316E-1,-2.757266235E0,9.650431824E0,1.003710316E1
4.601220833E-1,-3.082090759E-1,-2.800825653E0,9.649533691E0,1.005251797E1
4.701470833E-1,-3.562591553E-1,-2.800376587E0,9.686357117E0,1.008932821E1
4.801720833E-1,-3.725752258E-1,-2.671195221E0,9.657167816E0,1.002671364E1
4.901970833E-1,-4.947212219E-1,-2.552342377E0,9.515562286E0,9.864336081E0
5.002220833E-1,-5.975573730E-1,-2.519859924E0,9.391919403E0,9.742428800E0
5.102460833E-1,-5.897735596E-1,-2.512225800E0,9.455986176E0,9.801774629E0
5.202710833E-1,-5.313949585E-1,-2.538421326E0,9.618997192E0,9.962483145E0
5.302960833E-1,-4.432283020E-1,-2.621947632E0,9.858349457E0,1.021068630E1
5.403210833E-1,-3.869453430E-1,-2.702330475E0,1.008003845E1,1.044315527E1
5.503450833E-1,-4.013154602E-1,-2.732866974E0,1.008243347E1,1.045395048E1
