"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.070887140E-1,9.698995352E-1,-1.599597454E0,9.616508484E0
2.095114230E-1,9.699020982E-1,-1.590208530E0,9.650066376E0
2.119341830E-1,9.650194049E-1,-1.609458566E0,9.659591675E0
2.143570480E-1,9.743802547E-1,-1.624075413E0,9.678618431E0
2.167798080E-1,9.742407799E-1,-1.643361807E0,9.688111305E0
2.192026730E-1,9.694723487E-1,-1.643420815E0,9.702506065E0
2.216255890E-1,9.694387913E-1,-1.643547893E0,9.721658707E0
2.240482980E-1,9.835904837E-1,-1.653332233E0,9.731101990E0
2.264710580E-1,9.740341902E-1,-1.662902355E0,9.735909462E0
2.288938190E-1,9.644612074E-1,-1.672536254E0,9.750292778E0
2.313166830E-1,9.882052541E-1,-1.663234353E0,9.769332886E0
2.337395480E-1,9.834536314E-1,-1.663229704E0,9.774151802E0
2.361625690E-1,9.690759778E-1,-1.682438374E0,9.788526535E0
2.385854850E-1,9.882497787E-1,-1.653686523E0,9.778950691E0
2.410085060E-1,9.786797166E-1,-1.667998791E0,9.774162292E0
2.434314750E-1,9.929094315E-1,-1.668108106E0,9.774068832E0
2.458543920E-1,9.786881208E-1,-1.667966962E0,9.769373894E0
2.482773600E-1,9.692460895E-1,-1.658346295E0,9.779052734E0
2.507003290E-1,9.929233789E-1,-1.663366079E0,9.783666611E0
2.531232460E-1,9.881884456E-1,-1.663297892E0,9.778908730E0
2.555462140E-1,9.929792285E-1,-1.658464909E0,9.769322395E0
2.579691310E-1,9.740926623E-1,-1.648612499E0,9.755125046E0
2.603920480E-1,9.930295348E-1,-1.658274174E0,9.740594864E0
2.628150170E-1,9.837048054E-1,-1.634141207E0,9.735972404E0
2.652379850E-1,1.002694607E0,-1.634223461E0,9.726272583E0
2.676609540E-1,1.007415533E0,-1.639033794E0,9.721432686E0
2.700839750E-1,1.002728105E0,-1.634096265E0,9.707120895E0
2.725068920E-1,1.012306809E0,-1.619752169E0,9.707121849E0
2.749297560E-1,9.980936646E-1,-1.619579315E0,9.697637558E0
2.773527250E-1,1.002979279E0,-1.605007887E0,9.668940544E0
2.797756940E-1,1.003130078E0,-1.590368271E0,9.635487556E0
2.821986100E-1,1.012591481E0,-1.590536475E0,9.649788857E0
2.846215270E-1,1.003222108E0,-1.575951219E0,9.635550499E0
2.870444440E-1,1.007968187E0,-1.580666304E0,9.616345406E0
2.894673600E-1,1.017569184E0,-1.561548233E0,9.621154785E0
2.918902250E-1,9.987774491E-1,-1.541957259E0,9.587845802E0
2.943131420E-1,1.027145028E0,-1.556592822E0,9.587597847E0
2.967360060E-1,1.036740541E0,-1.542185187E0,9.578022003E0
2.991589230E-1,1.036804676E0,-1.537252426E0,9.558889389E0
3.015818920E-1,1.027451992E0,-1.522603393E0,9.535073280E0
3.040049640E-1,1.022786975E0,-1.512892246E0,9.525570869E0
3.064279330E-1,1.018043756E0,-1.512855768E0,9.525601387E0
3.088508500E-1,1.013322830E0,-1.508045316E0,9.530441284E0
3.112737670E-1,1.022809267E0,-1.508118272E0,9.530380249E0
3.136966830E-1,1.013378739E0,-1.503144264E0,9.516098976E0
3.161196520E-1,1.003822327E0,-1.512714624E0,9.520907402E0
3.185426730E-1,1.008643627E0,-1.503075957E0,9.511340141E0
3.209656420E-1,1.008657575E0,-1.498333812E0,9.520938873E0
3.233887140E-1,9.943719506E-1,-1.503125548E0,9.535373688E0
3.258116310E-1,1.008665919E0,-1.498302102E0,9.516150475E0
3.282345480E-1,1.013414860E0,-1.493628383E0,9.530504227E0
3.306574640E-1,1.003897548E0,-1.498361111E0,9.530545235E0
3.330803810E-1,1.003872395E0,-1.498456478E0,9.544909477E0
3.355033500E-1,9.896257520E-1,-1.498410702E0,9.554578781E0
3.379263190E-1,9.848909378E-1,-1.498342395E0,9.549820900E0
3.403492870E-1,9.896286726E-1,-1.503089190E0,9.535404205E0
3.427722040E-1,9.897123575E-1,-1.488703966E0,9.540256500E0
3.451950690E-1,9.753820896E-1,-1.503043413E0,9.545073509E0
3.476178290E-1,9.849187732E-1,-1.488858223E0,9.569015503E0
3.500405890E-1,9.848518968E-1,-1.503179908E0,9.554588318E0
3.524634540E-1,9.990900159E-1,-1.503257394E0,9.549707413E0
3.548862140E-1,1.003746748E0,-1.513000727E0,9.564000130E0
3.573091310E-1,9.988892078E-1,-1.532155037E0,9.559158325E0
3.597318920E-1,9.893468022E-1,-1.536983371E0,9.573563576E0
3.621547560E-1,9.844696522E-1,-1.551522851E0,9.597472191E0
3.645776730E-1,1.008021116E0,-1.571086526E0,9.621174812E0
3.670005890E-1,9.889868498E-1,-1.580552340E0,9.621256828E0
3.694234540E-1,9.842658639E-1,-1.575741887E0,9.626096725E0
3.718462140E-1,9.887608290E-1,-1.609545469E0,9.645071983E0
3.742689750E-1,9.697235823E-1,-1.614332318E0,9.664327621E0
3.766917350E-1,9.885597229E-1,-1.624375582E0,9.707255363E0
3.791144440E-1,9.838778973E-1,-1.614727736E0,9.707328796E0
3.815374640E-1,9.931606054E-1,-1.639019847E0,9.735890388E0
3.839603810E-1,9.979093671E-1,-1.634345889E0,9.750244141E0
3.863832460E-1,1.012105703E0,-1.634582400E0,9.769303322E0
3.888060060E-1,1.007337093E0,-1.634641290E0,9.783699989E0
3.912288710E-1,1.012164235E0,-1.620292664E0,9.788519859E0
3.936516310E-1,1.026416183E0,-1.615627885E0,9.793234825E0
3.960747040E-1,1.012303710E0,-1.601006150E0,9.779026031E0
3.984974640E-1,9.980208278E-1,-1.610476613E0,9.774289131E0
4.009204330E-1,9.982216954E-1,-1.581578851E0,9.764839172E0
4.033431420E-1,9.792348146E-1,-1.586175203E0,9.755366325E0
4.057662670E-1,9.982106090E-1,-1.590999365E0,9.736068726E0
4.081890270E-1,9.839754105E-1,-1.595600486E0,9.721775055E0
4.106118920E-1,9.745698571E-1,-1.590530992E0,9.693129539E0
4.130346520E-1,9.746814966E-1,-1.580729008E0,9.664443016E0
4.154577250E-1,9.748210311E-1,-1.561442733E0,9.654950142E0
4.178806940E-1,9.700137973E-1,-1.580406547E0,9.621380806E0
4.203034540E-1,9.796566367E-1,-1.561129570E0,9.602250099E0
4.227263710E-1,9.747766852E-1,-1.585057855E0,9.592599869E0
4.251492870E-1,9.796484709E-1,-1.575228572E0,9.554306030E0
4.275722040E-1,9.416800737E-1,-1.579710960E0,9.549743652E0
4.299951210E-1,9.606644511E-1,-1.584503531E0,9.525658607E0
4.324179850E-1,9.653576612E-1,-1.598798037E0,9.501625061E0
4.348406420E-1,9.607399106E-1,-1.584217429E0,9.482565880E0
4.372634020E-1,9.654217958E-1,-1.593865275E0,9.482493401E0
4.396862670E-1,9.796655178E-1,-1.589232326E0,9.491997719E0
4.421090270E-1,9.653214216E-1,-1.608314157E0,9.487217903E0
4.445318920E-1,9.748692513E-1,-1.598775506E0,9.487197876E0
4.469546000E-1,9.796962142E-1,-1.584426761E0,9.492018700E0
4.493773080E-1,9.844645858E-1,-1.584367871E0,9.477622986E0
4.518000690E-1,9.795790315E-1,-1.598939061E0,9.506320000E0
4.542229330E-1,9.985491037E-1,-1.594406486E0,9.525369644E0
4.566457980E-1,9.843164682E-1,-1.589618564E0,9.544635773E0
4.590687140E-1,9.795174003E-1,-1.594483256E0,9.559009552E0
4.614916830E-1,9.889870882E-1,-1.594619751E0,9.568524361E0
4.639147040E-1,9.795759320E-1,-1.580193281E0,9.578226089E0
4.663376730E-1,9.842380881E-1,-1.585226178E0,9.606902122E0
4.687606420E-1,1.003211021E0,-1.585371971E0,9.606778145E0
4.711835580E-1,9.937579036E-1,-1.571104407E0,9.640419960E0
4.736064750E-1,1.003141046E0,-1.580947757E0,9.664257050E0
4.760293920E-1,9.888109565E-1,-1.595287323E0,9.669075966E0
4.784524640E-1,9.982806444E-1,-1.595423698E0,9.678589821E0
4.808754850E-1,1.021985650E0,-1.590959191E0,9.702396393E0
4.832984540E-1,1.007842422E0,-1.581143141E0,9.688166618E0
4.857213190E-1,1.012329221E0,-1.614978194E0,9.711930275E0
4.881442870E-1,1.002965212E0,-1.595682740E0,9.712076187E0
4.905672040E-1,1.017150402E0,-1.605339766E0,9.702364922E0
4.929901210E-1,9.886879325E-1,-1.600442529E0,9.721723557E0
4.954130370E-1,9.933782816E-1,-1.610058665E0,9.716863632E0
4.978359540E-1,9.934619069E-1,-1.595673323E0,9.721713066E0
5.002588710E-1,9.839363694E-1,-1.600437880E0,9.726542473E0
5.026818390E-1,9.744833708E-1,-1.600237727E0,9.707452774E0
5.051048080E-1,9.791653156E-1,-1.609885693E0,9.707380295E0
5.075276730E-1,9.697401524E-1,-1.600201368E0,9.707484245E0
5.099504330E-1,9.792434573E-1,-1.600210667E0,9.697844505E0
5.123732980E-1,9.790762067E-1,-1.628981233E0,9.688143730E0
5.147961620E-1,9.554741383E-1,-1.609608054E0,9.693169594E0
5.172190790E-1,9.791346788E-1,-1.614691257E0,9.707359314E0
5.196419960E-1,9.649299979E-1,-1.614486575E0,9.693087578E0
5.220648600E-1,9.744332433E-1,-1.614495873E0,9.683449745E0
5.244875690E-1,9.791151881E-1,-1.624143720E0,9.683377266E0
5.269103290E-1,9.887133837E-1,-1.614414573E0,9.654626846E0
5.293331940E-1,9.791013598E-1,-1.628885865E0,9.673778534E0
5.317559020E-1,9.934091568E-1,-1.619320273E0,9.664152145E0
5.341786100E-1,9.885655046E-1,-1.633732677E0,9.668908119E0
5.366013710E-1,9.935402870E-1,-1.600065708E0,9.659447670E0
5.390242350E-1,9.934427142E-1,-1.619193196E0,9.644999504E0
5.414472040E-1,9.983226061E-1,-1.595264792E0,9.654648781E0
5.438699640E-1,1.022025108E0,-1.600189090E0,9.644897461E0
5.462927250E-1,1.003024101E0,-1.609527588E0,9.625826836E0
5.487154850E-1,9.935376644E-1,-1.609454632E0,9.625888824E0
5.511382460E-1,1.012452364E0,-1.623890162E0,9.606549263E0
5.535611100E-1,9.982501864E-1,-1.614296675E0,9.625837326E0
5.559838710E-1,1.012474537E0,-1.619116426E0,9.611359596E0
5.584065790E-1,1.012535930E0,-1.609505057E0,9.611401558E0
5.608294960E-1,1.012675405E0,-1.590218663E0,9.601908684E0
5.632522040E-1,1.012717366E0,-1.590059638E0,9.577967644E0
5.656749640E-1,1.022159338E0,-1.599680424E0,9.568286896E0
5.680977250E-1,1.003191710E0,-1.594824433E0,9.582796097E0
5.705204850E-1,1.007971287E0,-1.599412084E0,9.544439316E0
5.729434020E-1,9.937974811E-1,-1.594401836E0,9.530188560E0
5.753662670E-1,1.003253222E0,-1.599280357E0,9.530106544E0
5.777891830E-1,1.007940650E0,-1.604217768E0,9.544418335E0
5.802121000E-1,9.984709024E-1,-1.604081273E0,9.534903526E0
5.826348080E-1,1.012778997E0,-1.594515800E0,9.525277138E0
5.850575690E-1,9.986940622E-1,-1.570409775E0,9.530262947E0
5.874803290E-1,1.008119226E0,-1.580094099E0,9.530158997E0
5.899030890E-1,9.985797405E-1,-1.589600682E0,9.525390625E0
5.923259540E-1,1.012901664E0,-1.575292945E0,9.525361061E0
5.947486620E-1,9.892215133E-1,-1.565594912E0,9.539921761E0
5.971713190E-1,1.008247375E0,-1.556160927E0,9.544627190E0
5.995939750E-1,1.008147001E0,-1.570609689E0,9.549353600E0
6.020166310E-1,9.986492395E-1,-1.565890312E0,9.573376656E0
6.044393390E-1,9.987357855E-1,-1.556183457E0,9.559053421E0
6.068619440E-1,1.008236170E0,-1.551514268E0,9.568589211E0
6.092846000E-1,1.003389597E0,-1.561248183E0,9.592518806E0
6.117072040E-1,9.986631870E-1,-1.561148167E0,9.582973480E0
6.141298080E-1,9.939086437E-1,-1.556464791E0,9.606966019E0
6.165525690E-1,1.017521739E0,-1.566417575E0,9.630709648E0
6.189754330E-1,9.938360453E-1,-1.561429620E0,9.630885124E0
6.213981940E-1,1.012834311E0,-1.561480045E0,9.616397858E0
6.238211100E-1,9.986545444E-1,-1.547112584E0,9.640493393E0
6.262439750E-1,1.017518759E0,-1.561738968E0,9.649883270E0
6.286667350E-1,1.007993102E0,-1.566503525E0,9.654712677E0
6.310896000E-1,9.984982610E-1,-1.566462517E0,9.659563065E0
6.335124640E-1,9.984369278E-1,-1.576073766E0,9.659522057E0
6.359352250E-1,1.017354250E0,-1.581120729E0,9.673740387E0
6.383581940E-1,9.984591603E-1,-1.571299791E0,9.664329529E0
6.407809540E-1,1.003247023E0,-1.561788678E0,9.673916817E0
6.432037140E-1,9.937550426E-1,-1.566426039E0,9.659594536E0
6.456264750E-1,9.842239022E-1,-1.575900793E0,9.650036812E0
6.480492350E-1,9.890369177E-1,-1.566294312E0,9.645260811E0
6.504719960E-1,9.747596979E-1,-1.571053982E0,9.654908180E0
6.528949120E-1,9.842685461E-1,-1.566353202E0,9.659656525E0
6.553177770E-1,9.842378497E-1,-1.571158767E0,9.659635544E0
6.577407460E-1,9.652870893E-1,-1.566239119E0,9.664566994E0
6.601637140E-1,9.746814966E-1,-1.580729008E0,9.664443016E0
6.625867350E-1,9.795085788E-1,-1.566380262E0,9.669262886E0
6.650096520E-1,9.747373462E-1,-1.575827837E0,9.650098801E0
6.674325690E-1,9.746592641E-1,-1.585502982E0,9.659634590E0
6.698555890E-1,9.889532924E-1,-1.580679536E0,9.640409470E0
6.722785580E-1,9.699580073E-1,-1.585307598E0,9.635725021E0
6.747015270E-1,9.746899009E-1,-1.580697298E0,9.659655571E0
6.771245480E-1,9.936129451E-1,-1.595101118E0,9.635528564E0
6.795474640E-1,9.984035492E-1,-1.590268254E0,9.625941277E0
6.819703810E-1,9.841654301E-1,-1.590190768E0,9.630822182E0
6.843933500E-1,1.007859349E0,-1.595146894E0,9.625859261E0
6.868163190E-1,9.983813167E-1,-1.595042229E0,9.621132851E0
6.892392350E-1,9.937385321E-1,-1.580556989E0,9.616437912E0
6.916623080E-1,9.984593987E-1,-1.585367322E0,9.611598969E0
6.940852770E-1,1.007876158E0,-1.595083356E0,9.616282463E0
6.965082460E-1,1.012600183E0,-1.604572058E0,9.592268944E0
6.989312140E-1,9.889897108E-1,-1.585230947E0,9.602084160E0
7.013541310E-1,1.012575030E0,-1.604667425E0,9.606633186E0
7.037770480E-1,9.984874725E-1,-1.589950323E0,9.578060150E0
7.061999640E-1,1.003208399E0,-1.594760895E0,9.573220253E0
7.086228810E-1,1.012594700E0,-1.609282494E0,9.577883720E0
7.110457980E-1,1.012647748E0,-1.599702835E0,9.582713127E0
7.134686620E-1,9.983424544E-1,-1.613947034E0,9.573167801E0
7.158915790E-1,9.888252616E-1,-1.618680000E0,9.573208809E0
7.183144960E-1,1.003007650E0,-1.623658419E0,9.582670212E0
7.207374640E-1,9.982727766E-1,-1.623590112E0,9.577914238E0
7.231603810E-1,9.934429526E-1,-1.633260369E0,9.592267036E0
7.255832980E-1,9.982308149E-1,-1.623749137E0,9.601854324E0
7.280062140E-1,1.002999187E0,-1.623690248E0,9.587459564E0
7.304291310E-1,1.017128706E0,-1.638248444E0,9.592091560E0
7.328521000E-1,1.017181754E0,-1.628668785E0,9.596921921E0
7.352749640E-1,9.982392192E-1,-1.623717308E0,9.597065926E0
7.376976210E-1,1.007577777E0,-1.643108249E0,9.611286163E0
7.401203290E-1,9.981778264E-1,-1.633328676E0,9.597024918E0
7.425429850E-1,9.886968136E-1,-1.628545523E0,9.611472130E0
7.449656420E-1,1.002918243E0,-1.628686666E0,9.616167068E0
7.473882980E-1,1.007669806E0,-1.628691196E0,9.611348152E0
7.498110060E-1,1.012390971E0,-1.633501530E0,9.606507301E0
7.522339750E-1,1.007853866E0,-1.599857092E0,9.611474037E0
7.546569440E-1,9.886938930E-1,-1.623867035E0,9.630644798E0
7.570799120E-1,1.007745028E0,-1.614337683E0,9.620986938E0
7.595028810E-1,9.935321212E-1,-1.614164829E0,9.611503601E0
7.619257460E-1,9.935851097E-1,-1.604585290E0,9.616333008E0
7.643487140E-1,1.003026962E0,-1.614205956E0,9.606653214E0
7.667716310E-1,1.007870674E0,-1.599793553E0,9.601897240E0
7.691945480E-1,1.007731080E0,-1.619079947E0,9.611390114E0
7.716174120E-1,1.017231822E0,-1.614410639E0,9.620924950E0
7.740403290E-1,9.935989976E-1,-1.599843144E0,9.625930786E0
7.764632980E-1,1.012547016E0,-1.600084305E0,9.640171051E0
7.788861620E-1,1.012516260E0,-1.604889989E0,9.640150070E0
7.813089230E-1,1.007956982E0,-1.576019406E0,9.640306473E0
7.837318390E-1,1.007856488E0,-1.590468287E0,9.645031929E0
7.861547040E-1,1.007878780E0,-1.585694432E0,9.649840355E0
7.885774640E-1,1.017379403E0,-1.581025362E0,9.659377098E0
7.910003290E-1,1.007931828E0,-1.576114774E0,9.654670715E0
7.934232980E-1,1.007995963E0,-1.571181893E0,9.635540009E0
7.958462140E-1,9.985011220E-1,-1.571140885E0,9.640389442E0
7.982690790E-1,1.012823105E0,-1.556833148E0,9.640358925E0
8.006919440E-1,1.026966214E0,-1.566649318E0,9.654588699E0
8.031147040E-1,1.003261089E0,-1.571113825E0,9.630782127E0
8.055376210E-1,1.017560720E0,-1.561580062E0,9.625943184E0
8.079603810E-1,1.008012772E0,-1.571118355E0,9.625963211E0
8.103832980E-1,9.985262752E-1,-1.571045518E0,9.626025200E0
8.128062670E-1,1.008068562E0,-1.566217422E0,9.611619949E0
8.152291830E-1,9.891876578E-1,-1.551654696E0,9.611806870E0
8.176521520E-1,9.985989332E-1,-1.566081047E0,9.602105141E0
8.200750170E-1,1.008024096E0,-1.575765133E0,9.602002144E0
8.224979330E-1,9.843636751E-1,-1.570681930E0,9.587813377E0
8.249207980E-1,9.795813560E-1,-1.575482845E0,9.592610359E0
8.273436620E-1,9.652512074E-1,-1.589822412E0,9.597429276E0
8.297666310E-1,9.985153079E-1,-1.580466270E0,9.597254753E0
8.321895480E-1,9.890649319E-1,-1.570877314E0,9.611722946E0
8.346123080E-1,9.984788895E-1,-1.575914741E0,9.635581017E0
8.370351730E-1,9.794054627E-1,-1.590217829E0,9.640429497E0
8.394578810E-1,9.935709834E-1,-1.595260143E0,9.659468651E0
8.418807460E-1,9.745923877E-1,-1.599824548E0,9.645206451E0
8.443035060E-1,9.746398330E-1,-1.594955325E0,9.635651588E0
8.467264230E-1,9.937413931E-1,-1.585235476E0,9.597264290E0
8.491493390E-1,9.986101985E-1,-1.570727587E0,9.578144073E0
8.515720480E-1,1.003389955E0,-1.575315475E0,9.539787292E0
8.539947560E-1,1.008244753E0,-1.565549850E0,9.511068344E0
8.564173600E-1,1.013018847E0,-1.560780644E0,9.511058807E0
8.588400690E-1,1.012932420E0,-1.570487261E0,9.525382042E0
8.612626730E-1,1.003398299E0,-1.575283647E0,9.534997940E0
8.636853290E-1,1.022337794E0,-1.575556636E0,9.554027557E0
8.661080890E-1,1.008096695E0,-1.570800424E0,9.578082085E0
8.685309540E-1,1.017471671E0,-1.580675602E0,9.606706619E0
8.709536620E-1,1.003138423E0,-1.590336561E0,9.630698204E0
8.733764230E-1,1.007739305E0,-1.604980707E0,9.659334183E0
8.757991830E-1,9.885515571E-1,-1.638474941E0,9.659311295E0
8.782217870E-1,1.007541299E0,-1.638556957E0,9.649610519E0
8.806443920E-1,1.007605553E0,-1.633624077E0,9.630478859E0
8.830671000E-1,1.031355381E0,-1.633679152E0,9.611172676E0
8.854898080E-1,1.040956497E0,-1.614561200E0,9.615982056E0
8.879125170E-1,1.036299706E0,-1.604817986E0,9.601691246E0
8.903352770E-1,1.045970321E0,-1.576056719E0,9.601754189E0
8.927579330E-1,1.031732082E0,-1.575979114E0,9.606635094E0
8.951806420E-1,1.031718016E0,-1.580721378E0,9.597038269E0
8.976033500E-1,1.036536813E0,-1.566404343E0,9.606645584E0
9.000260580E-1,1.022279024E0,-1.575779200E0,9.587545395E0
9.024487140E-1,1.017468929E0,-1.590064406E0,9.573148727E0
9.048713710E-1,1.003141642E0,-1.609082580E0,9.558792114E0
9.072940790E-1,9.889705777E-1,-1.608750701E0,9.525368690E0
9.097168390E-1,9.793698192E-1,-1.627868533E0,9.520559311E0
9.121394960E-1,9.889036417E-1,-1.623072267E0,9.510941505E0
9.145622560E-1,9.981838465E-1,-1.656752944E0,9.505945206E0
9.169851210E-1,9.839763641E-1,-1.651869893E0,9.510847092E0
9.194078810E-1,9.887335300E-1,-1.647164226E0,9.520414352E0
9.218304850E-1,9.791353345E-1,-1.656893253E0,9.549161911E0
9.242531420E-1,9.933819175E-1,-1.656939030E0,9.539493561E0
9.266758500E-1,1.002748251E0,-1.666845918E0,9.572906494E0
9.290985060E-1,1.007379770E0,-1.676684499E0,9.601562500E0
9.315210580E-1,1.002695084E0,-1.662358165E0,9.620808601E0
9.339436620E-1,9.978875518E-1,-1.667254448E0,9.639970779E0
9.363664230E-1,1.002697706E0,-1.652969360E0,9.654366493E0
9.387891830E-1,9.886129498E-1,-1.628863454E0,9.659353256E0
9.412119440E-1,1.012301326E0,-1.624462366E0,9.692736626E0
9.436345480E-1,9.884983897E-1,-1.633986950E0,9.707214355E0
9.460572040E-1,9.887576699E-1,-1.590799451E0,9.716978073E0
9.484798600E-1,9.983501434E-1,-1.571713090E0,9.726574898E0
9.509024640E-1,9.984282851E-1,-1.562038302E0,9.717041016E0
9.533250690E-1,9.937379956E-1,-1.552422166E0,9.721901894E0
9.557476730E-1,9.890673757E-1,-1.547421217E0,9.698012352E0
9.581703810E-1,1.008255124E0,-1.513927221E0,9.698035240E0
9.605930370E-1,9.893463254E-1,-1.508848548E0,9.679027557E0
9.630159020E-1,9.941008687E-1,-1.513531804E0,9.655035019E0
9.654386620E-1,9.845084548E-1,-1.532617927E0,9.645437241E0
9.678615790E-1,9.893242717E-1,-1.527689934E0,9.621486664E0
9.702842350E-1,9.894304872E-1,-1.522598028E0,9.578414917E0
9.727069960E-1,9.798687696E-1,-1.536878586E0,9.568837166E0
9.751298600E-1,9.894836545E-1,-1.527086020E0,9.530512810E0
9.775527250E-1,9.893861413E-1,-1.546213269E0,9.516064644E0
9.799754330E-1,9.894251823E-1,-1.541375756E0,9.511296272E0
9.823982980E-1,9.893499613E-1,-1.555729151E0,9.501658440E0
9.848210060E-1,9.846150875E-1,-1.555660844E0,9.496901512E0
9.872438710E-1,9.797630906E-1,-1.570104957E0,9.506445885E0
9.896667350E-1,9.798244238E-1,-1.560493708E0,9.506487846E0
9.920896000E-1,9.655110240E-1,-1.574769616E0,9.501729012E0
