"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.577875009E-3,6.633305969E0,4.148323517E0,-6.549180908E0,1.020299498E1
1.160287501E-2,6.417005768E0,3.706143036E0,-7.452552338E0,1.050970959E1
2.162787500E-2,6.405030670E0,3.494782562E0,-7.684420166E0,1.059661438E1
3.165287501E-2,6.557264099E0,3.512894897E0,-7.408394165E0,1.049868788E1
4.167787501E-2,6.598129120E0,3.923041992E0,-6.604565735E0,1.012649272E1
5.170387501E-2,6.593788147E0,4.564308472E0,-5.568121033E0,9.762936330E0
6.172887501E-2,6.776558075E0,4.918022919E0,-4.649181976E0,9.577242913E0
7.175387500E-2,7.040758667E0,5.012476501E0,-3.860472107E0,9.465751326E0
8.177887501E-2,7.263794861E0,5.034630432E0,-3.350482635E0,9.451769848E0
9.180487500E-2,7.480693817E0,4.903203735E0,-3.440744934E0,9.583366452E0
1.018298750E-1,7.587870941E0,4.638853455E0,-3.945046234E0,9.729241316E0
1.118548750E-1,7.458839264E0,4.382137299E0,-4.614304504E0,9.804550807E0
1.218798750E-1,7.374714203E0,4.270170135E0,-5.268294525E0,1.001876688E1
1.319048750E-1,7.339986420E0,4.221371613E0,-5.801934814E0,1.026439606E1
1.419308750E-1,7.287146301E0,4.228107605E0,-6.124064941E0,1.041554447E1
1.519558750E-1,7.202123108E0,4.272265778E0,-6.041436768E0,1.032578280E1
1.619808750E-1,7.115153961E0,4.288881226E0,-5.647755432E0,1.004574833E1
1.720058750E-1,7.173981628E0,4.345463562E0,-5.165458374E0,9.850432792E0
1.820308750E-1,7.319479065E0,4.477938080E0,-4.767286377E0,9.815993206E0
1.920568750E-1,7.191495209E0,4.559069366E0,-4.274511108E0,9.527547536E0
2.020818750E-1,6.941365356E0,4.586761780E0,-3.697910156E0,9.104695281E0
2.121068750E-1,6.762187958E0,4.612957306E0,-3.427871704E0,8.874506493E0
2.221318750E-1,6.442303162E0,4.658462677E0,-3.402424622E0,8.647603012E0
2.321578750E-1,5.846542053E0,4.691843262E0,-3.288960571E0,8.186129049E0
2.421828750E-1,5.327122192E0,4.690496063E0,-2.925965424E0,7.677255879E0
2.522078750E-1,4.994513855E0,4.739294586E0,-2.651436310E0,7.378088935E0
2.622328750E-1,5.120102692E0,4.674778748E0,-2.161654816E0,7.262352198E0
2.722578750E-1,6.392307129E0,4.672383728E0,-2.093546448E0,8.189975388E0
2.822838750E-1,7.956105194E0,4.756508789E0,-2.390828247E0,9.572880728E0
2.923088750E-1,8.260422363E0,4.643044739E0,-2.074835358E0,9.700380602E0
3.023338750E-1,7.231013031E0,4.318519592E0,-1.604214020E0,8.573835988E0
3.123588750E-1,5.208119659E0,4.236639862E0,-1.292861481E0,6.837040187E0
3.223838750E-1,3.814966736E0,4.630770264E0,-9.539662170E-1,6.075200077E0
3.324098750E-1,2.859503632E0,4.691094818E0,-3.823049927E-1,5.507203348E0
3.424348750E-1,2.053280182E0,4.554728394E0,7.002438354E-1,5.044982822E0
3.524598750E-1,2.404599609E0,4.746030579E0,1.644330597E0,5.568727740E0
3.624848750E-1,3.623365173E0,4.648732910E0,2.400258636E0,6.364018728E0
3.725098750E-1,5.131329346E0,4.478087769E0,3.281925201E0,7.560082271E0
3.825358750E-1,7.297175446E0,4.417314148E0,4.273912354E0,9.540846952E0
3.925608750E-1,8.811276855E0,4.554878082E0,3.998335419E0,1.069449392E1
4.025858750E-1,8.971743164E0,4.675976257E0,2.841840363E0,1.050871001E1
4.126108750E-1,8.543932800E0,3.742966461E0,3.591631165E0,9.995418953E0
4.226368750E-1,7.197333069E0,3.225342865E0,4.114942932E0,8.895908904E0
4.326618750E-1,5.811514893E0,2.989882507E0,4.419409790E0,7.889504778E0
4.426868750E-1,5.295388184E0,3.365601196E0,4.759352875E0,7.875268073E0
4.527118750E-1,6.661447449E0,3.932472382E0,5.058430939E0,9.242669782E0
4.627368750E-1,8.400381317E0,3.956123199E0,5.645510101E0,1.086688094E1
4.727628750E-1,9.570198669E0,3.577261047E0,6.357579346E0,1.203346643E1
4.827878750E-1,1.003123993E1,2.913840637E0,6.845265198E0,1.248895101E1
4.928128750E-1,9.363179169E0,1.998643799E0,7.204967194E0,1.198228916E1
5.028378750E-1,8.225095825E0,1.612297211E0,7.156468048E0,1.102119497E1
5.128628750E-1,7.653434601E0,1.714534607E0,6.970105591E0,1.049271471E1
5.228888750E-1,6.893614655E0,1.800455933E0,6.813680878E0,9.858489320E0
5.329138750E-1,5.746250610E0,2.269580383E0,6.458020477E0,8.937360890E0
5.429388750E-1,5.373675385E0,2.679877167E0,6.553521881E0,8.888575691E0
5.529638750E-1,5.536536713E0,2.819087677E0,6.936725006E0,9.312284785E0
5.629888750E-1,6.506519623E0,3.048560486E0,7.053931274E0,1.006908462E1
5.730148750E-1,7.617509308E0,3.113375702E0,7.129224701E0,1.088785567E1
5.830398750E-1,7.986791382E0,2.999911652E0,7.461982727E0,1.133443835E1
5.930648750E-1,7.635621643E0,2.604134674E0,7.858957214E0,1.126265705E1
6.030898750E-1,6.332132263E0,1.535955963E0,9.486223297E0,1.150840963E1
6.131148750E-1,5.398224335E0,-1.571731567E-1,1.156270523E1,1.276172722E1
6.231408750E-1,5.416336670E0,-1.231489105E0,1.052341644E1,1.189939334E1
6.331658750E-1,5.055287476E0,-1.152004395E0,9.458680573E0,1.078655106E1
6.431908750E-1,4.940326538E0,-6.966513062E-1,9.398655396E0,1.064081165E1
6.532158750E-1,4.936434631E0,2.270777893E-1,9.733808441E0,1.091636285E1
6.632418750E-1,5.428162079E0,9.322613525E-1,1.049093399E1,1.184878689E1
6.732668750E-1,5.930367737E0,1.158740387E0,1.122485779E1,1.274791642E1
6.832918750E-1,6.271807709E0,1.275048523E0,1.111723160E1,1.282786651E1
6.933168750E-1,6.145470428E0,7.038363647E-1,1.047207321E1,1.216250426E1
7.033418750E-1,5.287155304E0,-4.008663940E-1,9.842931519E0,1.118025071E1
7.133678750E-1,4.310436401E0,-1.426832886E0,9.454489288E0,1.048823540E1
7.233928750E-1,3.163970490E0,-1.991159363E0,9.613458710E0,1.031474737E1
7.334178750E-1,2.242786102E0,-2.024390259E0,9.655072174E0,1.011675166E1
7.434428750E-1,2.490670624E0,-1.158141632E0,8.683891754E0,9.107947529E0
7.534678750E-1,3.706741791E0,1.850152588E-1,7.730075226E0,8.574860252E0
7.634938750E-1,4.915328522E0,9.618997192E-1,7.322023773E0,8.871174538E0
7.735188750E-1,5.396428070E0,1.097667389E0,7.423063660E0,9.242736808E0
7.835438750E-1,4.516108704E0,4.128414917E-1,8.799301758E0,9.899160941E0
7.935688750E-1,2.397414551E0,-8.491841125E-1,1.082593735E1,1.112068476E1
8.035938750E-1,8.764274597E-1,-1.083596649E0,1.202599182E1,1.210647703E1
8.136198750E-1,8.173004150E-2,-5.141807556E-1,1.340791809E1,1.341802255E1
8.236448750E-1,-2.170486450E-1,-9.101074219E-2,1.417776718E1,1.417972057E1
8.336698750E-1,-2.002835083E-1,9.460327148E-2,1.413151337E1,1.413324921E1
8.436948750E-1,-5.014572144E-2,-3.594026184E-1,1.384081787E1,1.384557417E1
8.537198750E-1,-6.421646118E-2,-9.839039612E-1,1.306872345E1,1.310586599E1
8.637458333E-1,-5.402265930E-1,-1.284029846E0,1.214304840E1,1.222269209E1
8.737708333E-1,-1.328637085E0,-8.387059021E-1,1.122141495E1,1.133088070E1
8.837958333E-1,-2.251767426E0,-3.547622681E-1,1.051263885E1,1.075694606E1
8.938208333E-1,-2.331401825E0,-1.374142456E-1,1.008078690E1,1.034778148E1
9.038458333E-1,-1.892963562E0,-3.058140564E-1,9.762099609E0,9.948639207E0
9.138718333E-1,-1.037642212E0,-6.282435608E-1,9.412277069E0,9.490118596E0
9.238968333E-1,2.119592285E-1,-5.501060486E-1,9.328601074E0,9.347210353E0
9.339218333E-1,1.124461670E0,-2.303709412E-1,9.778715057E0,9.845849531E0
9.439468333E-1,1.942211151E0,1.613644409E-1,1.032283356E1,1.050519468E1
9.539718333E-1,1.397942963E0,-2.544708252E-1,1.079510147E1,1.088821453E1
9.639978333E-1,-6.227050781E-2,-9.382489014E-1,1.084764221E1,1.088832082E1
9.740228333E-1,-1.356329498E0,-1.397793274E0,1.055589890E1,1.073407924E1
9.840478333E-1,-2.463726654E0,-1.504221954E0,1.012030472E1,1.052393464E1
9.940728333E-1,-2.589016113E0,-1.322499847E0,9.801318054E0,1.022339698E1
1.004097833E0,-2.029329987E0,-1.139580231E0,9.741143188E0,1.001532296E1
1.014123833E0,-1.403631134E0,-8.870553589E-1,9.626032562E0,9.768190746E0
1.024148833E0,-8.345146179E-1,-8.586145020E-1,9.607471161E0,9.681794029E0
1.034173833E0,-3.091072083E-1,-1.161734161E0,9.646390228E0,9.721009102E0
1.044198833E0,1.941462708E-1,-1.540746002E0,9.591155090E0,9.716061290E0
1.054224833E0,3.926335144E-1,-1.543590088E0,9.207353210E0,9.344098917E0
1.064249833E0,-1.043330383E-1,-1.815574493E0,8.645421753E0,8.834620162E0
1.074274833E0,-1.269659729E0,-2.225122833E0,8.546776886E0,8.922477380E0
1.084299833E0,-1.920356598E0,-2.808759155E0,8.775501251E0,9.412030581E0
1.094324833E0,-1.711391144E0,-2.959944763E0,9.329648895E0,9.936421949E0
1.104350833E0,-2.154320068E0,-2.612966309E0,1.042043060E1,1.095691845E1
1.114375833E0,-2.495310974E0,-2.279160461E0,1.120824234E1,1.170665817E1
1.124400833E0,-1.290765839E0,-1.852248230E0,1.100661163E1,1.123576431E1
