"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.806552333E0,-4.204756165E-1,-1.173858948E0,9.872270508E0,9.950701963E0
1.816576333E0,-4.040098572E-1,-1.185983734E0,9.873468018E0,9.952645481E0
1.826601333E0,-3.887416077E-1,-1.206640778E0,9.880204010E0,9.961201398E0
1.836625333E0,-3.770658875E-1,-1.202299805E0,9.889185333E0,9.969136876E0
1.846650333E0,-3.860472107E-1,-1.201251984E0,9.877509613E0,9.957772589E0
1.856674333E0,-3.936813354E-1,-1.198707275E0,9.859546967E0,9.939947209E0
1.866699333E0,-4.001179504E-1,-1.192570038E0,9.848619690E0,9.928626666E0
1.876724333E0,-4.083508301E-1,-1.197958832E0,9.838440857E0,9.919514820E0
1.886748333E0,-4.062551880E-1,-1.204096069E0,9.848919067E0,9.930563802E0
1.896773333E0,-4.134402466E-1,-1.209784241E0,9.836644592E0,9.919379395E0
1.906797333E0,-4.090992737E-1,-1.223555603E0,9.835297394E0,9.919552679E0
1.916822333E0,-3.930825806E-1,-1.227447510E0,9.848320312E0,9.932298540E0
1.926846333E0,-3.832031250E-1,-1.237177277E0,9.841135254E0,9.925995937E0
1.936871333E0,-3.817062378E-1,-1.241218872E0,9.876162415E0,9.961170011E0
1.946896333E0,-3.743714905E-1,-1.231339417E0,9.953102417E0,1.003596525E1
1.956920333E0,-3.793112183E-1,-1.217118988E0,1.000205063E1,1.008296942E1
1.966945333E0,-3.948788452E-1,-1.200952606E0,9.916278992E0,9.996539677E0
1.976969333E0,-4.162843323E-1,-1.156495056E0,9.886041870E0,9.962158266E0
1.986994333E0,-4.134402466E-1,-1.118923187E0,9.902058563E0,9.973649569E0
1.997018333E0,-4.328997803E-1,-1.121467896E0,9.661508789E0,9.736007628E0
2.007043333E0,-4.628375244E-1,-1.167422333E0,9.524244232E0,9.606681096E0
2.017068333E0,-4.111949158E-1,-1.221160583E0,9.794731750E0,9.879123670E0
2.027092333E0,-3.576063538E-1,-1.239721985E0,1.004531067E1,1.012783587E1
2.037117333E0,-3.719764709E-1,-1.249751129E0,9.957443390E0,1.004245604E1
2.047141333E0,-3.972738647E-1,-1.275497589E0,9.830357666E0,9.920718344E0
2.057166333E0,-3.498225403E-1,-1.306333466E0,9.849517822E0,9.941925581E0
2.067190333E0,-3.751199341E-1,-1.289119263E0,9.938283234E0,1.002856007E1
2.077215333E0,-4.637356567E-1,-1.251547394E0,9.870025177E0,9.959860372E0
2.087240333E0,-5.090913391E-1,-1.206940155E0,9.913285217E0,9.999455102E0
2.097264333E0,-4.562512207E-1,-1.170116730E0,9.983938293E0,1.006262203E1
2.107289333E0,-3.966751099E-1,-1.122964783E0,9.936486969E0,1.000760582E1
2.117313333E0,-3.677851868E-1,-1.104403381E0,9.862540741E0,9.930996055E0
