"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.904166671E-3,3.294648743E-1,-3.418740692E0,8.859326935E0,9.501789766E0
1.292916667E-2,1.769320679E-1,-3.183130646E0,8.728199615E0,9.292206099E0
2.295416666E-2,5.269042969E-2,-3.163671112E0,8.633446655E0,9.194998224E0
3.297916666E-2,8.023315430E-2,-3.247646484E0,8.824000397E0,9.403011648E0
4.300416666E-2,2.429447937E-1,-3.133433990E0,9.189240875E0,9.711826739E0
5.302916665E-2,1.526824951E-1,-3.247646484E0,9.464668121E0,1.000752029E1
6.305416665E-2,-6.092330933E-2,-3.285517731E0,9.751771088E0,1.029054798E1
7.307916664E-2,-1.357676697E-1,-3.189118195E0,9.821675720E0,1.032735308E1
8.310416667E-2,-2.874023438E-2,-3.086731110E0,9.691596222E0,1.017132107E1
9.312916666E-2,6.391708374E-2,-3.016527100E0,9.445807343E0,9.915986965E0
1.031541667E-1,5.628295898E-2,-2.952460327E0,9.257049866E0,9.716643555E0
1.131791667E-1,7.873626709E-2,-2.961890717E0,9.198371887E0,9.663800567E0
1.232041667E-1,1.553768921E-1,-3.002156982E0,9.247769165E0,9.724110399E0
1.332291666E-1,2.013313293E-1,-3.053799591E0,9.344917145E0,9.833295617E0
1.432541666E-1,1.854643250E-1,-3.092269592E0,9.421857147E0,9.918060312E0
1.532791667E-1,1.133143616E-1,-3.092119904E0,9.449399872E0,9.943098289E0
1.633041667E-1,7.394622803E-2,-3.094664612E0,9.521549835E0,1.001210909E1
1.733291667E-1,1.204994202E-1,-3.084186401E0,9.581125946E0,1.006601710E1
1.833541667E-1,1.224453735E-1,-3.090922394E0,9.354646912E0,9.852827663E0
1.933791667E-1,8.382568359E-2,-3.124901733E0,9.246871033E0,9.760976462E0
2.034041666E-1,1.188528442E-1,-3.234623566E0,9.314380646E0,9.860760743E0
2.134291666E-1,2.441423035E-1,-3.338058472E0,9.446256409E0,1.002167650E1
2.234541667E-1,3.088078308E-1,-3.387156372E0,9.553583221E0,1.014096361E1
2.334791667E-1,1.871109009E-1,-3.394940186E0,9.656868439E0,1.023795572E1
2.435041667E-1,3.278182983E-2,-3.362607422E0,9.564660187E0,1.013858609E1
2.535291667E-1,-3.667373657E-2,-3.310815125E0,9.389973450E0,9.956628101E0
2.635541667E-1,6.286926270E-3,-3.235521698E0,9.326505432E0,9.871795367E0
2.735791666E-1,8.861572266E-2,-3.142415314E0,9.378447418E0,9.891304400E0
2.836041666E-1,1.538800049E-1,-3.038082275E0,9.466913452E0,9.943644869E0
2.936291667E-1,1.883084106E-1,-2.943179626E0,9.425299988E0,9.875932677E0
3.036541667E-1,1.892065430E-1,-2.908302155E0,9.361981659E0,9.805137486E0
3.136791667E-1,1.713935852E-1,-2.939587097E0,9.327553253E0,9.781298367E0
3.237041667E-1,1.459465027E-1,-2.996169434E0,9.369915161E0,9.838375973E0
