"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
-8.702083433E-4,4.625381470E-2,-2.642454987E0,9.393116913E0,9.757835473E0
9.154791653E-3,7.694000244E-2,-2.657872925E0,8.982221375E0,9.367524170E0
1.917979165E-2,-2.616558838E-1,-2.498903503E0,8.360713806E0,8.730092661E0
2.920379167E-2,-4.195774841E-1,-2.358345795E0,7.823181610E0,8.181687519E0
3.922879166E-2,-2.986289978E-1,-2.292632446E0,8.137378235E0,8.459448407E0
4.925279165E-2,-1.577719116E-1,-2.308499451E0,9.199419708E0,9.485957235E0
5.927779165E-2,-1.669029236E-1,-2.365231476E0,1.026131149E1,1.053169930E1
6.930279164E-2,-1.905537415E-1,-2.440824280E0,1.075019485E1,1.102545343E1
7.932679166E-2,-2.299218750E-1,-2.481988678E0,1.053628967E1,1.082712021E1
8.935179166E-2,-3.074606323E-1,-2.493814087E0,9.957293701E0,1.026943711E1
9.937579164E-2,-3.038681030E-1,-2.508633270E0,9.711055756E0,1.003444969E1
1.094007917E-1,-2.038760376E-1,-2.515668640E0,9.684261475E0,1.000775072E1
1.194257917E-1,-1.600172424E-1,-2.490820312E0,9.430389404E0,9.755103058E0
1.294497917E-1,-1.814227295E-1,-2.491718445E0,9.065298615E0,9.403255499E0
1.394747916E-1,-2.043251038E-1,-2.529290314E0,9.053922272E0,9.402795688E0
1.494987917E-1,-2.002835083E-1,-2.544857941E0,9.456884308E0,9.795359934E0
1.595237917E-1,-2.380050659E-1,-2.523751831E0,9.840386810E0,1.016165254E1
1.695477917E-1,-2.731819153E-1,-2.493365021E0,1.002076172E1,1.032991592E1
1.795727916E-1,-2.329156494E-1,-2.450404358E0,9.959389343E0,1.025905294E1
1.895977916E-1,-2.065704346E-1,-2.417173462E0,9.798174591E0,1.009403904E1
1.996217917E-1,-1.926493835E-1,-2.390229492E0,9.640552368E0,9.934312295E0
2.096467917E-1,-1.883084106E-1,-2.356100464E0,9.499395905E0,9.789034273E0
2.196707916E-1,-1.902543640E-1,-2.340383148E0,9.435778198E0,9.723553888E0
