"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.538429500E-1,2.360481977E0,8.093001366E0,2.275269985E0
1.562689400E-1,2.393246889E0,8.025433540E0,2.279548645E0
1.586949290E-1,2.496873140E0,7.932784557E0,2.359869480E0
1.611209190E-1,2.695202351E0,7.829412460E0,2.496987581E0
1.635469090E-1,2.950515270E0,7.744603157E0,2.667335033E0
1.659728980E-1,3.258318663E0,7.693414211E0,2.780031681E0
1.683988880E-1,3.556834459E0,7.647740364E0,2.797048330E0
1.708248770E-1,3.779606104E0,7.621967316E0,2.800279140E0
1.732508670E-1,3.935857773E0,7.563445568E0,2.746338844E0
1.756768570E-1,4.025157452E0,7.423642159E0,2.706840038E0
1.781028460E-1,3.976801157E0,7.284515381E0,2.725695133E0
1.805288360E-1,3.828574896E0,7.107644081E0,2.754608631E0
1.829548250E-1,3.566618681E0,6.946128845E0,2.774750233E0
1.853808150E-1,3.262386560E0,6.838089943E0,2.752307177E0
1.878068040E-1,2.949273348E0,6.812138557E0,2.682400227E0
1.902327940E-1,2.674451828E0,6.838788986E0,2.607687950E0
1.926587840E-1,2.394942760E0,6.856310368E0,2.465930700E0
1.950847730E-1,2.172741652E0,6.898312092E0,2.189839840E0
1.975107630E-1,2.055107355E0,6.945017338E0,1.807751298E0
1.999367520E-1,1.975508928E0,6.982392311E0,1.339187264E0
2.023627420E-1,1.995247960E0,6.994528294E0,9.369032979E-1
2.047887320E-1,2.071892262E0,7.015552521E0,5.773832202E-1
2.072147210E-1,2.148281336E0,7.040300846E0,3.806802332E-1
2.096407110E-1,2.300403595E0,7.063861370E0,2.744569182E-1
2.120667000E-1,2.494835138E0,7.076275826E0,3.498621285E-1
2.144926900E-1,2.826583385E0,7.091421127E0,5.776116848E-1
2.169186790E-1,3.319616079E0,7.138204575E0,9.193714857E-1
2.193446690E-1,4.021572113E0,7.235801220E0,1.327034950E0
2.217706590E-1,4.785954475E0,7.443677425E0,1.701260567E0
2.241966480E-1,5.570234299E0,7.762764931E0,1.951352239E0
2.266226380E-1,6.336719036E0,8.189630508E0,1.914740324E0
2.290486270E-1,6.999468803E0,8.666531563E0,1.701857209E0
2.314746170E-1,7.676468372E0,9.124640465E0,1.407399654E0
2.339006070E-1,8.243865013E0,9.492564201E0,1.070162535E0
2.363265960E-1,8.706186295E0,9.755374908E0,7.618743181E-1
2.387525860E-1,9.025242805E0,9.879630089E0,4.970002174E-1
2.411785750E-1,9.163287163E0,9.917939186E0,3.574155271E-1
2.436045650E-1,9.139286041E0,9.846705437E0,2.567058802E-1
2.460305540E-1,8.972544670E0,9.704541206E0,1.470337510E-1
2.484565440E-1,8.591787338E0,9.477452278E0,4.795252532E-2
2.508825340E-1,8.110925674E0,9.183593750E0,-1.246729866E-2
2.533085230E-1,7.482939243E0,8.876481056E0,-7.677969337E-2
2.557345130E-1,6.864131927E0,8.535305977E0,-8.863092959E-2
2.581605020E-1,6.302446842E0,8.231980324E0,-7.674524188E-2
2.605864920E-1,5.792829037E0,7.927840710E0,-2.954028547E-3
2.630124820E-1,5.387483597E0,7.627290249E0,1.324235946E-1
2.654384710E-1,5.091365337E0,7.345156193E0,2.623857558E-1
2.678644610E-1,4.861735821E0,7.076898098E0,3.967659473E-1
2.702904500E-1,4.707951069E0,6.803186893E0,5.402069092E-1
2.727164400E-1,4.640081882E0,6.587123871E0,5.875799656E-1
2.751424290E-1,4.515850544E0,6.420507908E0,4.918894470E-1
2.775684190E-1,4.330568314E0,6.355159283E0,4.161923528E-1
2.799944090E-1,4.060548306E0,6.410130501E0,4.133962393E-1
2.824203980E-1,3.890248537E0,6.446004391E0,2.757999897E-1
2.848463880E-1,3.871318817E0,6.375972748E0,-1.167728379E-2
2.872723770E-1,3.999100447E0,6.280114651E0,-1.996668577E-1
2.896983670E-1,4.259923458E0,6.287275791E0,-1.342915148E-1
2.921243570E-1,4.578116894E0,6.394188881E0,4.127873480E-2
2.945503460E-1,4.882289886E0,6.558275223E0,3.081669807E-1
2.969763360E-1,5.153658390E0,6.771021843E0,5.228113532E-1
2.994023250E-1,5.458306313E0,6.969733238E0,6.414141059E-1
3.018283150E-1,5.844244957E0,7.221895695E0,5.777728558E-1
3.042543040E-1,6.320563316E0,7.493095875E0,4.370180368E-1
3.066802940E-1,6.948863506E0,7.796706676E0,3.049965501E-1
3.091062840E-1,7.757097244E0,8.083688736E0,2.962287962E-1
3.115322730E-1,8.664828300E0,8.360103607E0,3.154987395E-1
3.139582630E-1,9.562494278E0,8.535924911E0,2.960865200E-1
3.163842520E-1,1.034622383E1,8.655972481E0,1.239453554E-1
3.188102420E-1,1.097804165E1,8.753251076E0,-6.167550012E-2
3.212362320E-1,1.136723709E1,8.769961357E0,-1.359485090E-1
3.236622210E-1,1.151865387E1,8.711127281E0,-1.371886283E-1
3.260882110E-1,1.161272526E1,8.590161324E0,-1.239652783E-1
3.285142000E-1,1.155918884E1,8.355625153E0,-2.060478926E-1
3.309401900E-1,1.137731743E1,8.064785957E0,-3.450042605E-1
3.333661790E-1,1.108148479E1,7.741530418E0,-5.360344052E-1
3.357921690E-1,1.070030212E1,7.400281429E0,-8.127779365E-1
3.382181590E-1,1.016755199E1,7.117293835E0,-1.002095103E0
3.406441480E-1,9.374136925E0,6.884018898E0,-1.136833668E0
3.430701380E-1,8.499997139E0,6.697926044E0,-1.045796037E0
3.454961270E-1,8.399873734E0,6.635772228E0,-9.783850908E-1
3.479221170E-1,9.059403419E0,6.622144222E0,-1.140731692E0
3.503481070E-1,9.419681549E0,6.562310219E0,-1.234306335E0
3.527740960E-1,9.324210167E0,6.523226261E0,-1.027966022E0
3.552000860E-1,8.957921028E0,6.442301750E0,-7.195015550E-1
3.576260750E-1,8.491232872E0,6.265361786E0,-3.102554977E-1
3.600520650E-1,8.181015015E0,6.058861256E0,2.602315135E-2
3.624780540E-1,7.998625278E0,5.789507389E0,2.702210546E-1
3.649040440E-1,7.953932285E0,5.533703804E0,4.848564565E-1
3.673300340E-1,7.904820442E0,5.326056480E0,6.901556253E-1
3.697560230E-1,7.818024635E0,5.129076004E0,7.808290124E-1
3.721820130E-1,7.660754681E0,5.024300098E0,8.196941018E-1
3.746080020E-1,7.446959019E0,4.977724552E0,8.448166847E-1
3.770339920E-1,7.209703445E0,4.979197025E0,8.990316391E-1
3.794599820E-1,6.949399471E0,5.072477818E0,9.059172869E-1
3.818859710E-1,6.703426838E0,5.203554153E0,9.942754507E-1
3.843119610E-1,6.557152271E0,5.352960587E0,1.101220727E0
3.867379500E-1,6.476993084E0,5.467930794E0,1.250679851E0
3.891639400E-1,6.543671131E0,5.543485165E0,1.375072718E0
3.915899290E-1,6.591608524E0,5.652888298E0,1.490159392E0
3.940159190E-1,6.654119015E0,5.777552605E0,1.461572409E0
3.964419090E-1,6.669422150E0,5.931574821E0,1.409479618E0
3.988678980E-1,6.708090782E0,6.055944443E0,1.452869058E0
4.012938880E-1,6.703478336E0,6.075235844E0,1.448195338E0
4.037198770E-1,6.637147903E0,6.104166508E0,1.510999203E0
4.061458670E-1,6.508574486E0,6.065720558E0,1.660098314E0
4.085718570E-1,6.427556515E0,6.046131134E0,1.808972001E0
4.109978460E-1,6.299051762E0,6.045462132E0,2.058788776E0
4.134238360E-1,6.192894459E0,5.987839222E0,2.897160053E0
4.158498250E-1,6.187751770E0,5.981671333E0,3.107847452E0
4.182758150E-1,6.201631546E0,5.961480618E0,3.236950397E0
4.207018040E-1,6.225113869E0,5.932273865E0,3.265398979E0
4.231277940E-1,6.249031544E0,5.932854652E0,3.150329590E0
4.255537840E-1,6.287430286E0,5.934279919E0,2.891523838E0
4.279797730E-1,6.350121021E0,5.984596252E0,2.479552507E0
4.304057630E-1,6.445825577E0,5.972978592E0,1.947390199E0
4.328317520E-1,6.564335823E0,5.882698536E0,1.654144645E0
4.352577420E-1,6.591300011E0,5.689235687E0,1.806342721E0
4.376837320E-1,6.407567978E0,5.442929745E0,2.922104120E0
4.401097210E-1,5.925613403E0,4.944034576E0,5.508668900E0
4.425357110E-1,5.947884560E0,4.886794090E0,6.140316010E0
4.449617000E-1,5.773755074E0,4.996506214E0,5.744505882E0
4.473876900E-1,5.680920124E0,5.169058800E0,5.200009823E0
4.498136790E-1,5.694638252E0,5.602380753E0,4.344735622E0
4.522396690E-1,5.916368961E0,5.942378521E0,3.549949169E0
4.546656590E-1,6.132798672E0,6.284993172E0,3.090383053E0
4.570916480E-1,6.352688313E0,6.472645760E0,2.802489519E0
4.595176380E-1,6.549289227E0,6.690235615E0,2.376020193E0
4.619436270E-1,6.816327095E0,6.862375736E0,2.197881222E0
4.643696170E-1,7.116663456E0,7.109656334E0,2.244902372E0
4.667956070E-1,7.274728298E0,7.329992294E0,2.173022270E0
4.692215960E-1,7.390343189E0,7.556255341E0,1.981738448E0
4.716475860E-1,7.486609936E0,7.724965572E0,1.795115352E0
4.740735750E-1,7.431014061E0,7.857031822E0,1.513551712E0
4.764995650E-1,7.299402714E0,7.998593330E0,1.337863088E0
4.789255540E-1,7.058475971E0,8.102643013E0,1.148353934E0
4.813515440E-1,6.797931671E0,8.134054184E0,1.063993573E0
4.837775340E-1,6.503207684E0,8.058849335E0,1.151761651E0
4.862035230E-1,6.255422592E0,7.925137043E0,1.310791612E0
4.886295130E-1,5.902456760E0,7.662473679E0,1.469937205E0
4.910555020E-1,5.312207699E0,7.419931889E0,1.769567490E0
4.934814920E-1,4.933642864E0,6.911152840E0,2.109749556E0
4.959074820E-1,4.529392242E0,6.146551609E0,2.645290852E0
4.983334710E-1,4.072484493E0,5.357081890E0,3.367804766E0
5.007594610E-1,3.601692677E0,4.606548786E0,4.033121109E0
5.031854500E-1,3.117301941E0,3.938235283E0,4.636640072E0
5.056114400E-1,2.600996256E0,3.392289639E0,4.944034576E0
5.080374290E-1,2.218818426E0,3.000376940E0,5.059707642E0
5.104634190E-1,1.975018263E0,2.718382835E0,5.107932091E0
5.128894090E-1,1.874475956E0,2.542100668E0,4.992892742E0
5.153153980E-1,1.878466606E0,2.398529768E0,4.896471500E0
5.177413880E-1,1.982561469E0,2.377996445E0,4.972318172E0
5.201673770E-1,2.186730146E0,2.447560787E0,5.114945889E0
5.225933670E-1,2.429343700E0,2.607823610E0,5.305605412E0
5.250193570E-1,2.724858522E0,2.887668371E0,5.520387650E0
5.274453460E-1,3.020445108E0,3.214679956E0,5.869446754E0
5.298713360E-1,3.301530838E0,3.517327309E0,6.285527706E0
5.322973250E-1,3.554389954E0,3.797627449E0,6.481436253E0
5.347233150E-1,3.883350611E0,4.078139782E0,6.557147026E0
5.371493040E-1,4.264069557E0,4.244121075E0,6.450067043E0
5.395752940E-1,4.673111916E0,4.371853352E0,6.280388832E0
5.420012840E-1,5.134316921E0,4.494441509E0,6.100773335E0
5.444272730E-1,5.590871334E0,4.654939651E0,6.007542610E0
5.468532630E-1,6.099565983E0,4.861790180E0,6.110493660E0
5.492792520E-1,6.660130978E0,5.043639183E0,6.299186230E0
5.517052420E-1,7.112355709E0,5.327659130E0,6.426783085E0
5.541312320E-1,7.412828922E0,5.598905563E0,6.483485222E0
5.565572210E-1,7.722486973E0,5.826732635E0,6.554301262E0
5.589832110E-1,7.969086170E0,5.838713169E0,6.634154797E0
5.614092000E-1,8.239145279E0,5.774512291E0,6.579451084E0
5.638351900E-1,8.509331703E0,5.668584824E0,6.294730186E0
5.662611790E-1,8.770429611E0,5.611136913E0,5.957610607E0
5.686871690E-1,9.074774742E0,5.644574165E0,5.634974480E0
5.711131590E-1,9.408119202E0,5.759552479E0,5.302932739E0
5.735391480E-1,9.717601776E0,5.916375160E0,5.210638523E0
5.759651380E-1,1.000783253E1,6.062904835E0,5.242918491E0
5.783911270E-1,1.024113846E1,6.247364521E0,5.419379234E0
5.808171170E-1,1.037401581E1,6.316935062E0,5.643868923E0
5.832431070E-1,1.040220928E1,6.325087547E0,5.830461979E0
5.856690960E-1,1.036419296E1,6.343871117E0,5.940919876E0
5.880950860E-1,1.026449490E1,6.325541019E0,5.922333241E0
5.905210750E-1,1.006484127E1,6.231625557E0,5.822662830E0
5.929470650E-1,9.746126175E0,6.085218906E0,5.804933071E0
5.953730540E-1,9.389773369E0,5.968414307E0,5.715754509E0
5.977990440E-1,8.904113770E0,5.721282959E0,5.861463547E0
6.002250340E-1,8.365632057E0,5.406446934E0,6.131711483E0
6.026510230E-1,7.749821663E0,4.922627449E0,6.607611179E0
6.050770130E-1,7.028667927E0,4.304543018E0,7.160215378E0
6.075030020E-1,6.341196060E0,3.725538254E0,7.578702927E0
6.099289920E-1,5.611677170E0,3.210257292E0,7.858885765E0
6.123549820E-1,4.959893227E0,2.884263277E0,7.770703793E0
6.147809710E-1,4.303826809E0,2.602255344E0,7.577402592E0
6.172069610E-1,3.766634703E0,2.362651110E0,7.373939991E0
6.196329500E-1,3.282401800E0,2.228784561E0,7.108351707E0
6.220589400E-1,2.769576311E0,2.080560207E0,6.866826534E0
6.244849290E-1,2.367170572E0,2.100650311E0,6.481679440E0
6.269109190E-1,1.988735080E0,2.159035206E0,6.091756821E0
6.293369090E-1,1.629587770E0,2.265362978E0,5.697130680E0
6.317628980E-1,1.308232546E0,2.389573097E0,5.460349560E0
6.341888880E-1,1.024772525E0,2.541435242E0,5.357513905E0
6.366148770E-1,8.450331092E-1,2.638520479E0,5.421352386E0
6.390408670E-1,8.219296336E-1,2.777018309E0,5.580121517E0
6.414668570E-1,8.978179097E-1,2.837383509E0,5.809728146E0
6.438928460E-1,1.115403652E0,2.847485304E0,6.205783367E0
6.463188360E-1,1.503113151E0,2.792911291E0,6.734520912E0
6.487448250E-1,1.988850713E0,2.586211443E0,7.621069908E0
6.511708150E-1,2.501440287E0,2.190313578E0,8.741234779E0
6.535968040E-1,3.009181738E0,1.733091593E0,9.693576813E0
6.560227940E-1,3.584666729E0,1.383595347E0,1.026768398E1
6.584487840E-1,4.151002884E0,1.016697645E0,1.057842159E1
6.608747730E-1,4.680305958E0,7.520279884E-1,1.073662758E1
6.633007630E-1,5.191465855E0,5.469207168E-1,1.063185883E1
6.657267520E-1,5.618438721E0,4.829785228E-1,1.035588169E1
6.681527420E-1,5.941640377E0,4.736225605E-1,9.941959381E0
6.705787320E-1,6.241960049E0,5.707777143E-1,9.437677383E0
6.730047210E-1,6.542294502E0,6.586076021E-1,8.890261650E0
6.754307110E-1,6.823667049E0,7.419366241E-1,8.319006920E0
6.778567000E-1,7.105166435E0,8.914007545E-1,7.920416832E0
6.802826900E-1,7.314660549E0,9.443759918E-1,7.660728455E0
6.827086790E-1,7.552830219E0,1.096430898E0,7.645487785E0
6.851346690E-1,7.733503342E0,1.176392674E0,7.697337627E0
6.875606590E-1,7.837039948E0,1.106848955E0,7.916618347E0
6.899866480E-1,7.840384483E0,9.608303905E-1,8.188883781E0
6.924126380E-1,7.786358356E0,7.431954741E-1,8.456416130E0
6.948386270E-1,7.623631001E0,5.419604182E-1,8.552351952E0
6.972646170E-1,7.528510094E0,4.666885734E-1,8.418568611E0
6.996906070E-1,7.400506496E0,4.444707632E-1,8.294807434E0
7.021165960E-1,7.234705448E0,4.277952909E-1,8.104281425E0
7.045425860E-1,7.068695068E0,3.821902871E-1,7.927992821E0
7.069685750E-1,6.912365437E0,4.029018879E-1,7.886003494E0
7.093945650E-1,6.760246277E0,3.324599266E-1,7.814857483E0
7.118205540E-1,6.612246037E0,1.845819652E-1,7.819955826E0
7.142465440E-1,6.343830109E0,-1.662896574E-1,8.136176109E0
7.166725340E-1,6.041513920E0,-5.711354613E-1,8.658272743E0
7.190985230E-1,5.691616535E0,-9.949349761E-1,9.194959641E0
7.215245130E-1,5.285442829E0,-1.383036017E0,9.487968445E0
7.239505020E-1,4.866200447E0,-1.635324359E0,9.609283447E0
7.263764920E-1,4.419500351E0,-1.766361952E0,9.597238541E0
7.288024820E-1,3.959956169E0,-1.704458952E0,9.495150566E0
7.312284710E-1,3.482257843E0,-1.578346968E0,9.154048920E0
7.336544610E-1,3.086545467E0,-1.269539475E0,8.707880974E0
7.360804500E-1,2.757409334E0,-9.512174726E-1,8.199074745E0
7.385064400E-1,2.528156757E0,-5.763424635E-1,7.742539883E0
7.409324290E-1,2.431693077E0,-1.931946129E-1,7.333062649E0
7.433584190E-1,2.453922272E0,2.410462648E-1,7.052321434E0
7.457844090E-1,2.537238836E0,5.976045728E-1,6.818725586E0
7.482103980E-1,2.729895115E0,1.033972144E0,6.742782116E0
7.506363880E-1,3.036296844E0,1.511317372E0,6.876962185E0
7.530623770E-1,3.432951212E0,2.021291971E0,7.058582306E0
7.554883670E-1,4.017769337E0,2.860763788E0,6.617962837E0
7.579143570E-1,4.939188004E0,3.565695524E0,5.781937599E0
7.603403460E-1,5.507028580E0,3.692198277E0,7.057262421E0
7.627663360E-1,5.826148510E0,3.676749945E0,9.008713722E0
7.651923250E-1,6.149562836E0,3.500129461E0,1.061946774E1
7.676183150E-1,6.458746910E0,3.215757608E0,1.182762909E1
7.700443040E-1,6.720751286E0,2.876434326E0,1.268152905E1
7.724702940E-1,6.807340145E0,2.440306187E0,1.311956692E1
7.748962840E-1,6.742958069E0,2.064697504E0,1.330507469E1
7.773222730E-1,6.574132919E0,1.605136633E0,1.322753906E1
7.797482630E-1,6.305501938E0,1.098697424E0,1.308819866E1
7.821742520E-1,5.951972485E0,6.181825995E-1,1.276278210E1
7.846002420E-1,5.550099850E0,8.768671751E-2,1.278220940E1
7.870262320E-1,5.124035835E0,-4.772521853E-1,1.295007801E1
7.894522210E-1,4.555680275E0,-1.050454736E0,1.308052731E1
7.918782110E-1,4.001900196E0,-1.599007130E0,1.310085964E1
7.943042000E-1,3.524702787E0,-2.093945265E0,1.291982841E1
7.967301900E-1,3.014667511E0,-2.540348768E0,1.270570469E1
7.991561790E-1,2.556997776E0,-2.939540863E0,1.255848503E1
8.015821690E-1,2.137572289E0,-3.276932955E0,1.246874619E1
8.040081590E-1,1.765910745E0,-3.552469730E0,1.241727448E1
8.064341480E-1,1.451623321E0,-3.761069059E0,1.235136127E1
8.088601380E-1,1.280186772E0,-3.954596281E0,1.202123737E1
8.112861270E-1,1.185011506E0,-4.133240700E0,1.153267193E1
8.137121170E-1,1.170858979E0,-4.231317043E0,1.112054729E1
8.161381070E-1,1.228576899E0,-4.177143097E0,1.085705948E1
8.185640960E-1,1.324630976E0,-4.032684326E0,1.070384789E1
8.209900860E-1,1.335197210E0,-3.887983084E0,1.061343956E1
8.234160750E-1,1.308115005E0,-3.652762890E0,1.068647099E1
8.258420650E-1,1.294788599E0,-3.494479179E0,1.074950027E1
8.282680540E-1,1.248744011E0,-3.235625744E0,1.090415859E1
8.306940440E-1,1.221513510E0,-2.991588831E0,1.109693432E1
8.331200340E-1,1.174743652E0,-2.824583292E0,1.133259392E1
8.355460230E-1,1.091667295E0,-2.383775473E0,1.163193703E1
8.379720130E-1,1.058080435E0,-1.555693626E0,1.217685986E1
8.403980020E-1,1.060645938E0,-1.133302569E0,1.225531006E1
8.428239920E-1,9.708561897E-1,-1.098525167E0,1.218900967E1
8.452499820E-1,8.470413685E-1,-1.216670513E0,1.203128242E1
8.476759710E-1,7.509352565E-1,-1.426978111E0,1.196873569E1
8.501019610E-1,5.883681178E-1,-1.655743957E0,1.186823273E1
8.525279500E-1,4.595362544E-1,-1.793647528E0,1.179663849E1
8.549539400E-1,4.542273879E-1,-1.912990332E0,1.168123150E1
8.573799290E-1,3.868543804E-1,-2.089654446E0,1.158512878E1
8.598059190E-1,3.287836909E-1,-2.281158209E0,1.154156971E1
8.622319090E-1,3.323417604E-1,-2.473262787E0,1.151676178E1
8.646578980E-1,3.687990010E-1,-2.732425213E0,1.141962242E1
8.670838880E-1,5.531196594E-1,-2.839540005E0,1.141316986E1
8.695098770E-1,6.945385337E-1,-2.956510305E0,1.149313831E1
8.719358670E-1,8.737469912E-1,-3.079054117E0,1.164466190E1
8.743618570E-1,1.005539298E0,-3.173035860E0,1.189237976E1
8.767878460E-1,1.184795022E0,-3.276643276E0,1.208708000E1
8.792138360E-1,1.483759284E0,-3.231518269E0,1.218110371E1
8.816398250E-1,1.725787520E0,-3.171952724E0,1.233780766E1
8.840658150E-1,1.892091632E0,-3.125234842E0,1.234650993E1
8.864918040E-1,2.073144913E0,-3.034453630E0,1.221645355E1
8.889177940E-1,2.226265907E0,-2.871114731E0,1.204859161E1
8.913437840E-1,2.360204935E0,-2.764693737E0,1.178962708E1
8.937697730E-1,2.470551014E0,-2.652935028E0,1.147816849E1
8.961957630E-1,2.576973677E0,-2.425485849E0,1.111936283E1
8.986217520E-1,2.568687677E0,-2.313006401E0,1.083740711E1
9.010477420E-1,2.507506371E0,-2.329467058E0,1.049298000E1
9.034737320E-1,2.375075817E0,-2.331694126E0,1.025920677E1
9.058997210E-1,2.223933935E0,-2.295266867E0,1.001614761E1
9.083257110E-1,2.025055408E0,-2.283075809E0,9.859479904E0
9.107517000E-1,1.764240503E0,-2.290205717E0,9.789316177E0
9.131776900E-1,1.351178765E0,-2.391710758E0,9.633538246E0
9.156036790E-1,9.234802127E-1,-2.569679022E0,9.429636002E0
9.180296690E-1,5.435410738E-1,-2.718637705E0,9.144152641E0
9.204556590E-1,1.732533276E-1,-2.862354755E0,8.782017708E0
9.228816480E-1,-1.537454426E-1,-2.915028572E0,8.410427094E0
9.253076380E-1,-4.518529773E-1,-2.863118172E0,8.177966118E0
9.277336270E-1,-7.880712748E-1,-2.830297470E0,7.969609261E0
9.301596170E-1,-1.076572776E0,-2.740491390E0,7.809074879E0
9.325856070E-1,-1.284413338E0,-2.665276289E0,7.580919266E0
9.350115960E-1,-1.482516408E0,-2.561046362E0,7.314521790E0
9.374375860E-1,-1.575698972E0,-2.342917204E0,7.143708706E0
9.398635750E-1,-1.607517719E0,-2.173286676E0,6.967496395E0
9.422895650E-1,-1.567981243E0,-1.956528306E0,6.848486423E0
9.447155540E-1,-1.386473894E0,-1.770237446E0,6.809823036E0
9.471415440E-1,-1.162414551E0,-1.566037536E0,6.919395924E0
9.495675340E-1,-7.818866372E-1,-1.335128069E0,7.166930199E0
9.519935230E-1,-4.496729374E-1,-1.229119778E0,7.462110043E0
9.544195130E-1,-1.370686442E-1,-1.195718288E0,7.857651234E0
9.568455020E-1,2.137413323E-1,-1.133488297E0,8.209977150E0
9.592714920E-1,4.977977574E-1,-1.161165833E0,8.428272247E0
9.616974820E-1,7.589582801E-1,-1.101141691E0,8.493876457E0
9.641234710E-1,9.106789231E-1,-1.135375500E0,8.406556129E0
9.665494610E-1,1.038834333E0,-1.182922363E0,8.180469513E0
9.689754500E-1,1.158139706E0,-1.143576145E0,7.906941414E0
9.714014400E-1,1.244046569E0,-1.128162146E0,7.657465458E0
9.738274290E-1,1.301828265E0,-1.040921092E0,7.480309963E0
9.762534190E-1,1.231801629E0,-9.235757589E-1,7.261022568E0
9.786794090E-1,1.118947864E0,-7.735978365E-1,7.243260384E0
9.811053980E-1,9.773451090E-1,-6.995291114E-1,7.110434055E0
9.835313880E-1,7.687588334E-1,-6.834129691E-1,7.097491741E0
9.859573770E-1,5.648988485E-1,-6.533295512E-1,7.146827698E0
9.883833670E-1,4.750551581E-1,-5.718623400E-1,7.286626339E0
9.908093570E-1,4.272004664E-1,-5.824761391E-1,7.492783070E0
9.932353460E-1,3.888435066E-1,-5.978096128E-1,7.674916267E0
9.956613360E-1,4.027152359E-1,-5.898970366E-1,7.914271355E0
9.980873250E-1,5.259159803E-1,-5.397306085E-1,8.177043915E0
1.000513315E0,6.488685608E-1,-5.233310461E-1,8.458824158E0
1.002939304E0,7.816678286E-1,-4.775027633E-1,8.640114784E0
1.005365294E0,9.378397465E-1,-4.472274184E-1,8.964834213E0
1.007838054E0,1.112582684E0,-4.608258605E-1,9.361062050E0
1.010249617E0,1.277342558E0,-5.418851376E-1,9.795364380E0
1.012685867E0,1.383623123E0,-7.925497293E-1,1.050701714E1
1.015109773E0,1.408413410E0,-1.102106452E0,1.149665546E1
1.017521440E0,1.347324491E0,-1.417593002E0,1.275496387E1
1.019957794E0,1.205162406E0,-1.799771190E0,1.401829243E1
1.022381752E0,1.011435986E0,-2.122958660E0,1.514335823E1
