"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.789166640E-3,-3.838018799E-1,-1.498982849E0,7.994724884E0,8.143087832E0
1.281416666E-2,-4.466711426E-1,-1.492995300E0,8.449030151E0,8.591545878E0
2.283816665E-2,-3.635939026E-1,-1.536105652E0,9.566157074E0,9.695523826E0
3.286316665E-2,-3.567082214E-1,-1.607956238E0,1.047371979E1,1.060243228E1
4.288716667E-2,-3.510200500E-1,-1.686093750E0,1.076740906E1,1.090427554E1
5.291216666E-2,-3.350033569E-1,-1.725162506E0,1.057595718E1,1.072097399E1
6.293616665E-2,-3.285667419E-1,-1.712738342E0,1.020158569E1,1.034957871E1
7.296116665E-2,-3.565585327E-1,-1.660946045E0,9.787846069E0,9.934173666E0
8.298616664E-2,-3.923341370E-1,-1.592388611E0,9.430239716E0,9.571783985E0
9.301016666E-2,-3.939807129E-1,-1.545835419E0,9.254804535E0,9.391285052E0
1.030351667E-1,-3.832031250E-1,-1.551523590E0,9.413624268E0,9.548318802E0
1.130591666E-1,-4.061054993E-1,-1.597178650E0,9.789492645E0,9.927238668E0
1.230841666E-1,-4.315525818E-1,-1.648072815E0,1.005384293E1,1.019716329E1
1.331081667E-1,-4.318519592E-1,-1.687590637E0,1.009635452E1,1.024552746E1
1.431331667E-1,-4.257147217E-1,-1.716779938E0,9.981243896E0,1.013675471E1
1.531571666E-1,-4.293072510E-1,-1.718426514E0,9.817634125E0,9.976133229E0
1.631821667E-1,-4.198768616E-1,-1.701062622E0,9.668095093E0,9.825577507E0
1.732071667E-1,-3.995191956E-1,-1.673370209E0,9.616751862E0,9.769426790E0
1.832311667E-1,-3.885919189E-1,-1.673968964E0,9.685309296E0,9.836584363E0
1.932561666E-1,-3.719764709E-1,-1.674717407E0,9.810299377E0,9.959167574E0
2.032801667E-1,-3.727249146E-1,-1.668430481E0,9.895921326E0,1.004250183E1
2.133051667E-1,-3.869453430E-1,-1.670975189E0,9.879455566E0,1.002723925E1
2.233291666E-1,-3.954776001E-1,-1.657952271E0,9.831255798E0,9.977915556E0
2.333541666E-1,-4.032614136E-1,-1.641636200E0,9.772727509E0,9.917852194E0
2.433781667E-1,-3.984713745E-1,-1.641187134E0,9.732910309E0,9.878350962E0
2.534031667E-1,-3.912863159E-1,-1.634451141E0,9.731563110E0,9.875619276E0
2.634281667E-1,-3.848497009E-1,-1.619631958E0,9.780810699E0,9.921470401E0
2.734521666E-1,-3.826043701E-1,-1.621278534E0,9.826914825E0,9.967105155E0
2.834771667E-1,-3.944297791E-1,-1.614243164E0,9.825567627E0,9.965095837E0
2.935011667E-1,-4.001179504E-1,-1.615141296E0,9.826316071E0,9.966206063E0
3.035261667E-1,-4.046086121E-1,-1.617386627E0,9.801318054E0,9.942106579E0
3.135501666E-1,-4.147874451E-1,-1.617985382E0,9.781110077E0,9.922703243E0
3.235751667E-1,-4.040098572E-1,-1.623972931E0,9.775421906E0,9.917630033E0
3.335991667E-1,-3.918850708E-1,-1.632804565E0,9.770931244E0,9.914167743E0
3.436241666E-1,-3.706292725E-1,-1.651665344E0,9.782606964E0,9.927978822E0
3.536481667E-1,-3.770658875E-1,-1.667382660E0,9.798473969E0,9.946478559E0
3.636731667E-1,-3.881428528E-1,-1.669927368E0,9.805060272E0,9.953819329E0
3.736981667E-1,-3.863465881E-1,-1.664089508E0,9.807604980E0,9.955278652E0
3.837221666E-1,-3.875440979E-1,-1.656754761E0,9.814939728E0,9.961328658E0
3.937471666E-1,-3.953279114E-1,-1.644031219E0,9.823621674E0,9.968082343E0
4.037711667E-1,-3.971241760E-1,-1.640887756E0,9.808203735E0,9.952440945E0
4.137961667E-1,-3.881428528E-1,-1.657652893E0,9.796228638E0,9.943066102E0
4.238201666E-1,-3.814068604E-1,-1.647923126E0,9.799521790E0,9.944433072E0
4.338451666E-1,-3.956272888E-1,-1.647324371E0,9.789342957E0,9.934859539E0
4.438701667E-1,-3.929328918E-1,-1.661844177E0,9.793085175E0,9.940857084E0
4.538941667E-1,-3.854484558E-1,-1.679058380E0,9.784852295E0,9.935348106E0
4.639195000E-1,-3.803590393E-1,-1.683249664E0,9.794881439E0,9.945738024E0
4.739435000E-1,-3.809577942E-1,-1.669178925E0,9.799372101E0,9.947812860E0
4.839685000E-1,-3.870950317E-1,-1.657503204E0,9.807155914E0,9.953766451E0
4.939925000E-1,-3.951782227E-1,-1.644330597E0,9.804760895E0,9.949538941E0
5.040175000E-1,-3.882925415E-1,-1.636995850E0,9.807754669E0,9.951008902E0
5.140415000E-1,-3.852987671E-1,-1.626218262E0,9.810898132E0,9.952224030E0
5.240665000E-1,-3.766168213E-1,-1.611848145E0,9.805509338E0,9.944239944E0
5.340905000E-1,-3.800596619E-1,-1.603764954E0,9.790091400E0,9.927859638E0
5.441155000E-1,-3.835025024E-1,-1.610800323E0,9.773775330E0,9.913043733E0
5.541405000E-1,-3.842509460E-1,-1.616787872E0,9.771679688E0,9.911981423E0
5.641645000E-1,-3.858975220E-1,-1.636397095E0,9.774673462E0,9.918213228E0
5.741895000E-1,-3.902384949E-1,-1.654210052E0,9.775122528E0,9.921779952E0
5.842135000E-1,-3.906875610E-1,-1.657952271E0,9.790091400E0,9.937169221E0
5.942385000E-1,-3.962260437E-1,-1.661844177E0,9.827962646E0,9.975348161E0
6.042625000E-1,-3.977229309E-1,-1.668131104E0,9.888586578E0,1.003618401E1
6.142875000E-1,-3.902384949E-1,-1.673968964E0,9.923913116E0,1.007166867E1
6.243115000E-1,-3.998185730E-1,-1.649569702E0,9.868528290E0,1.001343027E1
6.343365000E-1,-4.068539429E-1,-1.615290985E0,9.837542725E0,9.977571947E0
6.443615000E-1,-4.079017639E-1,-1.582060089E0,9.805209961E0,9.940394376E0
6.543855000E-1,-4.426295471E-1,-1.591640167E0,9.573491821E0,9.714987647E0
6.644105000E-1,-4.748126221E-1,-1.630110168E0,9.465266876E0,9.616339388E0
6.744345000E-1,-4.544549561E-1,-1.660646667E0,9.729317780E0,9.880480814E0
6.844595000E-1,-3.830534363E-1,-1.675016785E0,9.981243896E0,1.012806205E1
6.944835000E-1,-3.574566650E-1,-1.686692505E0,9.894723816E0,1.004381732E1
7.045085000E-1,-3.472778320E-1,-1.717827759E0,9.816137238E0,9.971363215E0
7.145325000E-1,-3.263214111E-1,-1.753753052E0,9.816436615E0,9.977202175E0
7.245575000E-1,-3.637435913E-1,-1.747466125E0,9.803862762E0,9.965022445E0
7.345815000E-1,-4.369413757E-1,-1.702858887E0,9.806706848E0,9.963038962E0
7.446065000E-1,-4.748126221E-1,-1.659598846E0,9.836644592E0,9.986956102E0
7.546315000E-1,-4.418811035E-1,-1.605112152E0,9.871522064E0,1.001092362E1
7.646555000E-1,-4.131408691E-1,-1.572480011E0,9.860295410E0,9.993438064E0
7.746805000E-1,-3.899391174E-1,-1.553319855E0,9.812694397E0,9.942526159E0
7.847045000E-1,-3.851490784E-1,-1.549128571E0,9.778265991E0,9.907705331E0
7.947295000E-1,-3.737727356E-1,-1.551074524E0,9.771230621E0,9.900630591E0
8.047535000E-1,-3.911366272E-1,-1.565294952E0,9.791887665E0,9.923920606E0
8.147785000E-1,-3.939807129E-1,-1.597777405E0,9.831704865E0,9.968477014E0
8.248025000E-1,-3.888912964E-1,-1.631008301E0,9.849966888E0,9.991660133E0
8.348275000E-1,-3.876937866E-1,-1.646276550E0,9.834848328E0,9.979217133E0
8.448525000E-1,-3.799099731E-1,-1.647923126E0,9.820777588E0,9.965322606E0
8.548765000E-1,-3.836521912E-1,-1.645079041E0,9.806856537E0,9.951276762E0
8.649015000E-1,-3.775149536E-1,-1.664388885E0,9.782906342E0,9.930657802E0
8.749255000E-1,-3.793112183E-1,-1.673519897E0,9.780960388E0,9.930344000E0
8.849505000E-1,-3.902384949E-1,-1.691033478E0,9.787247314E0,9.939924059E0
8.949745000E-1,-4.092489624E-1,-1.702858887E0,9.799821167E0,9.955084530E0
9.049995000E-1,-4.067042542E-1,-1.696122894E0,9.818981323E0,9.972694493E0
9.150235000E-1,-4.008663940E-1,-1.679806824E0,9.830956421E0,9.981490319E0
9.250485000E-1,-3.858975220E-1,-1.665137329E0,9.835896149E0,9.983308683E0
9.350735000E-1,-3.797602844E-1,-1.642085266E0,9.825118561E0,9.968631633E0
9.450975000E-1,-3.770658875E-1,-1.627116394E0,9.807455292E0,9.948661505E0
9.551225000E-1,-3.752696228E-1,-1.612596588E0,9.795031128E0,9.933978551E0
9.651465000E-1,-3.835025024E-1,-1.599873047E0,9.784552917E0,9.921902223E0
9.751715000E-1,-3.863465881E-1,-1.593735809E0,9.797575836E0,9.933868822E0
9.851955000E-1,-3.860472107E-1,-1.589694214E0,9.817634125E0,9.952994522E0
9.952205000E-1,-3.986210632E-1,-1.591340790E0,9.818083191E0,9.954196191E0
1.005244500E0,-3.941304016E-1,-1.585502930E0,9.809401245E0,9.944521663E0
1.015269500E0,-4.117936707E-1,-1.579665070E0,9.806557159E0,9.941502858E0
1.025294500E0,-4.314028931E-1,-1.571881256E0,9.810449066E0,9.944939920E0
1.035318500E0,-4.186793518E-1,-1.580263824E0,9.784103851E0,9.919738622E0
1.045343500E0,-3.588038635E-1,-1.613195343E0,9.772877197E0,9.911622881E0
1.055367500E0,-3.359014893E-1,-1.651365967E0,9.718689880E0,9.863709868E0
1.065392500E0,-3.424877930E-1,-1.652862854E0,9.764494629E0,9.909319293E0
1.075416500E0,-3.523672485E-1,-1.661844177E0,9.819879456E0,9.965737367E0
1.085441500E0,-3.721261597E-1,-1.660946045E0,9.815987549E0,9.962471139E0
1.095465500E0,-3.867956543E-1,-1.660347290E0,9.785451050E0,9.932845325E0
1.105490500E0,-3.920347595E-1,-1.653461609E0,9.796078949E0,9.942373425E0
1.115514500E0,-3.939807129E-1,-1.641935577E0,9.816286926E0,9.960454922E0
1.125539500E0,-3.761677551E-1,-1.616787872E0,9.812095642E0,9.951518783E0
1.135564500E0,-3.695814514E-1,-1.602118378E0,9.802814941E0,9.939746200E0
1.145588500E0,-3.601510620E-1,-1.597927094E0,9.801916809E0,9.937839449E0
1.155613500E0,-3.439846802E-1,-1.586550751E0,9.804760895E0,9.938249592E0
1.165637500E0,-3.550616455E-1,-1.599873047E0,9.819580078E0,9.955391276E0
