"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.805772084E-1,-2.279759216E-1,-3.177592163E0,9.364825745E0,9.891866669E0
2.906022083E-1,-2.240840149E-1,-3.182531891E0,9.383087769E0,9.910653811E0
3.006262083E-1,-2.282752991E-1,-3.192860413E0,9.405840454E0,9.935607776E0
3.106512083E-1,-2.339634705E-1,-3.184477844E0,9.422306213E0,9.948642743E0
3.206762084E-1,-2.395019531E-1,-3.174748077E0,9.409732361E0,9.933753049E0
3.307002083E-1,-2.453398132E-1,-3.172502747E0,9.399553528E0,9.923536256E0
3.407252083E-1,-2.523751831E-1,-3.159779205E0,9.393416290E0,9.913837171E0
3.507502083E-1,-2.454895020E-1,-3.149750061E0,9.390572205E0,9.907776586E0
3.607742084E-1,-2.519261169E-1,-3.146307220E0,9.411079559E0,9.926285023E0
3.707992084E-1,-2.535726929E-1,-3.153791656E0,9.427844696E0,9.944594337E0
3.808232083E-1,-2.248324585E-1,-3.171305237E0,9.435179443E0,9.956421931E0
3.908482083E-1,-2.198927307E-1,-3.164868622E0,9.442065125E0,9.960790130E0
4.008732083E-1,-2.139051819E-1,-3.147205353E0,9.438622284E0,9.951796199E0
4.108972083E-1,-2.103126526E-1,-3.154390411E0,9.413025513E0,9.929726058E0
4.209222083E-1,-2.212399292E-1,-3.142864380E0,9.397308197E0,9.911404793E0
4.309462083E-1,-2.389031982E-1,-3.137924652E0,9.392667847E0,9.905849541E0
4.409712084E-1,-2.703378296E-1,-3.140768738E0,9.372759247E0,9.888686804E0
4.509962084E-1,-2.703378296E-1,-3.151097260E0,9.389674072E0,9.908000589E0
4.610202083E-1,-2.653981018E-1,-3.156785431E0,9.412277069E0,9.931097121E0
4.710452083E-1,-2.647993469E-1,-3.166215820E0,9.433233490E0,9.953940697E0
4.810702083E-1,-2.571652222E-1,-3.168610840E0,9.451196136E0,9.971526313E0
4.910942084E-1,-2.225871277E-1,-3.186423798E0,9.434580688E0,9.960630222E0
5.011192083E-1,-2.177970886E-1,-3.184477844E0,9.437275085E0,9.962454304E0
5.111432083E-1,-2.167492676E-1,-3.184777222E0,9.425599365E0,9.951467710E0
5.211682083E-1,-2.143542480E-1,-3.177442474E0,9.412875824E0,9.937017646E0
5.311932084E-1,-2.273771667E-1,-3.167413330E0,9.394613800E0,9.916802712E0
5.412172083E-1,-2.336640930E-1,-3.158881073E0,9.388775940E0,9.908695282E0
5.512422083E-1,-2.438429260E-1,-3.156336365E0,9.405241699E0,9.923733674E0
5.612662084E-1,-2.525248718E-1,-3.153641968E0,9.412576447E0,9.930046416E0
5.712912084E-1,-2.649490356E-1,-3.156635742E0,9.419761505E0,9.938131314E0
5.813162084E-1,-2.586621094E-1,-3.157833252E0,9.421857147E0,9.940332441E0
5.913402083E-1,-2.496807861E-1,-3.147355042E0,9.430539093E0,9.945011405E0
6.013652083E-1,-2.315684509E-1,-3.148103485E0,9.416318665E0,9.931326029E0
6.113892084E-1,-2.197430420E-1,-3.149899750E0,9.390422516E0,9.907077796E0
6.214142083E-1,-2.275268555E-1,-3.145708466E0,9.358389130E0,9.875560608E0
6.314392083E-1,-2.625540161E-1,-3.129991150E0,9.358239441E0,9.871292957E0
6.414632083E-1,-2.736309814E-1,-3.120860138E0,9.444460144E0,9.950500959E0
6.514882084E-1,-2.448907471E-1,-3.141217804E0,9.507479095E0,1.001595625E1
6.615132084E-1,-2.285746765E-1,-3.147654419E0,9.390422516E0,9.906563973E0
6.715372083E-1,-2.764750671E-1,-3.178190918E0,9.312734070E0,9.844000804E0
6.815622083E-1,-2.836601257E-1,-3.221001892E0,9.418264618E0,9.957862455E0
6.915862084E-1,-1.847158813E-1,-3.249742126E0,9.498048706E0,1.004031240E1
7.016112084E-1,-1.077758789E-1,-3.240760803E0,9.419911194E0,9.962372866E0
7.116362083E-1,-1.535806274E-1,-3.204985199E0,9.322014771E0,9.858776624E0
7.216602083E-1,-2.610571289E-1,-3.188070374E0,9.353000336E0,9.884865139E0
7.316852083E-1,-3.101550293E-1,-3.178041229E0,9.463769989E0,9.987946966E0
7.417092083E-1,-2.787203979E-1,-3.138074341E0,9.498198395E0,1.000704594E1
7.517342083E-1,-2.567161560E-1,-3.106040955E0,9.479936371E0,9.979107535E0
7.617592083E-1,-2.543211365E-1,-3.090623016E0,9.446256409E0,9.942252763E0
7.717832084E-1,-2.395019531E-1,-3.095113678E0,9.409432983E0,9.908305553E0
7.818082084E-1,-2.332150269E-1,-3.103346558E0,9.380842438E0,9.883590135E0
7.918322083E-1,-2.240840149E-1,-3.113974457E0,9.385782166E0,9.891408263E0
8.018572083E-1,-2.224374390E-1,-3.128194885E0,9.427245941E0,9.935192383E0
8.118822083E-1,-2.198927307E-1,-3.144211578E0,9.456584930E0,9.968019754E0
8.219062084E-1,-2.290237427E-1,-3.163521423E0,9.475595398E0,9.992358471E0
8.319314583E-1,-2.255809021E-1,-3.165167999E0,9.468859406E0,9.986414454E0
8.419554583E-1,-2.390528870E-1,-3.168760529E0,9.439071350E0,9.959631395E0
8.519804583E-1,-2.504292297E-1,-3.158731384E0,9.418563995E0,9.937285670E0
8.620054583E-1,-2.535726929E-1,-3.172053680E0,9.370513916E0,9.896097954E0
8.720294583E-1,-2.496807861E-1,-3.184178467E0,9.358389130E0,9.888416461E0
8.820544583E-1,-2.631527710E-1,-3.197051697E0,9.383387146E0,9.916569128E0
8.920794583E-1,-2.577639771E-1,-3.193608856E0,9.407636719E0,9.938269891E0
9.021034584E-1,-2.649490356E-1,-3.207380219E0,9.429790649E0,9.963856560E0
9.121284584E-1,-2.607577515E-1,-3.209326172E0,9.455088043E0,9.988316124E0
9.221524583E-1,-2.559677124E-1,-3.189417572E0,9.452094269E0,9.978977402E0
9.321774583E-1,-2.573149109E-1,-3.186274109E0,9.432784424E0,9.959717649E0
9.422024583E-1,-2.377056885E-1,-3.172053680E0,9.412576447E0,9.935543463E0
9.522264584E-1,-2.351609802E-1,-3.156186676E0,9.402846680E0,9.921206615E0
9.622514583E-1,-2.502795410E-1,-3.128494263E0,9.388925629E0,9.899598005E0
9.722754583E-1,-2.496807861E-1,-3.119662628E0,9.403744812E0,9.910855256E0
9.823004583E-1,-2.544708252E-1,-3.121159515E0,9.425000610E0,9.931617624E0
9.923254584E-1,-2.529739380E-1,-3.120111694E0,9.423054657E0,9.929403399E0
1.002349458E0,-2.550695801E-1,-3.127446442E0,9.409882050E0,9.919267207E0
1.012374458E0,-2.640509033E-1,-3.125799866E0,9.395062866E0,9.904925741E0
1.022399458E0,-2.700384521E-1,-3.119662628E0,9.381590881E0,9.890372245E0
1.032423458E0,-2.896476746E-1,-3.131488037E0,9.393266602E0,9.905734226E0
1.042448458E0,-2.923420715E-1,-3.147055664E0,9.448202362E0,9.962828470E0
1.052472458E0,-2.475851440E-1,-3.159928894E0,9.472302246E0,9.988541378E0
1.062497458E0,-1.999841309E-1,-3.201692047E0,9.420809326E0,9.952008540E0
1.072522458E0,-1.878593445E-1,-3.213517456E0,9.370364227E0,9.907861087E0
1.082546458E0,-2.079176331E-1,-3.214116211E0,9.394613800E0,9.931391706E0
1.092571458E0,-2.441423035E-1,-3.217409363E0,9.424551544E0,9.961601291E0
1.102595458E0,-2.610571289E-1,-3.207829285E0,9.413175201E0,9.948175055E0
1.112620458E0,-2.559677124E-1,-3.191363525E0,9.394314423E0,9.924891138E0
1.122645458E0,-2.359094238E-1,-3.164569244E0,9.399703217E0,9.920915901E0
1.132669458E0,-2.305206299E-1,-3.157533875E0,9.427545319E0,9.944936936E0
1.142694458E0,-2.098635864E-1,-3.146007843E0,9.423653412E0,9.937134985E0
1.152718458E0,-2.047741699E-1,-3.125201111E0,9.432485046E0,9.938842417E0
1.162743458E0,-2.088157654E-1,-3.108735352E0,9.421557770E0,9.923386031E0
1.172768458E0,-2.151026917E-1,-3.104244690E0,9.416917419E0,9.917708301E0
1.182792458E0,-2.194436646E-1,-3.109034729E0,9.419162750E0,9.921435349E0
1.192817458E0,-2.257305908E-1,-3.109483795E0,9.417965240E0,9.920580278E0
1.202842458E0,-2.362088013E-1,-3.120111694E0,9.426946564E0,9.932684083E0
1.212866458E0,-2.447410583E-1,-3.132685547E0,9.424102478E0,9.934149407E0
1.222891458E0,-2.538720703E-1,-3.153641968E0,9.422306213E0,9.939303953E0
1.232915458E0,-2.634521484E-1,-3.154091034E0,9.413923645E0,9.931749880E0
1.242940458E0,-2.649490356E-1,-3.179538116E0,9.420509949E0,9.946138362E0
1.252965458E0,-2.682421875E-1,-3.195554810E0,9.411528625E0,9.942856505E0
1.262989458E0,-2.511776733E-1,-3.216960297E0,9.416168976E0,9.953700918E0
1.273014458E0,-2.276765442E-1,-3.221900024E0,9.410630493E0,9.949494593E0
1.283038458E0,-2.082170105E-1,-3.216062164E0,9.413624268E0,9.950011659E0
1.293063458E0,-2.095642090E-1,-3.193159790E0,9.422755280E0,9.951306631E0
1.303088458E0,-2.276765442E-1,-3.173101501E0,9.410181427E0,9.933374262E0
1.313112458E0,-2.399510193E-1,-3.162473602E0,9.391620026E0,9.912685937E0
1.323137458E0,-2.471360779E-1,-3.151246948E0,9.392069092E0,9.909712175E0
1.333161458E0,-2.595602417E-1,-3.136128387E0,9.403146057E0,9.915736410E0
1.343186458E0,-2.546205139E-1,-3.138373718E0,9.420659637E0,9.932927524E0
1.353211458E0,-2.471360779E-1,-3.143313446E0,9.420210571E0,9.933874514E0
1.363235458E0,-2.300715637E-1,-3.150498505E0,9.414223022E0,9.930063890E0
1.373260458E0,-2.118095398E-1,-3.160377960E0,9.413773956E0,9.932370927E0
1.383285458E0,-2.032772827E-1,-3.161575470E0,9.389823761E0,9.909877465E0
1.393309458E0,-2.213896179E-1,-3.147504730E0,9.374405823E0,9.891172020E0
1.403334458E0,-2.330653381E-1,-3.143313446E0,9.367071075E0,9.883155336E0
1.413358458E0,-2.350112915E-1,-3.138972473E0,9.398805084E0,9.911907763E0
1.423383458E0,-2.564167786E-1,-3.141068115E0,9.423803101E0,9.936806496E0
1.433408458E0,-2.480342102E-1,-3.159629517E0,9.439071350E0,9.956949714E0
1.443432458E0,-2.445913696E-1,-3.167413330E0,9.441017303E0,9.961181650E0
1.453457458E0,-2.429447937E-1,-3.166365509E0,9.434431000E0,9.954565837E0
1.463481458E0,-2.348616028E-1,-3.167712708E0,9.446406097E0,9.966150306E0
1.473506458E0,-2.136058044E-1,-3.181484070E0,9.455088043E0,9.978284333E0
1.483531458E0,-1.896556091E-1,-3.177143097E0,9.455537109E0,9.976842664E0
1.493555458E0,-1.847158813E-1,-3.170407104E0,9.470955048E0,9.989223728E0
1.503580458E0,-1.954934692E-1,-3.150498505E0,9.446406097E0,9.959841700E0
1.513604458E0,-2.007325745E-1,-3.139122162E0,9.406289520E0,9.918299454E0
1.523629458E0,-2.231858826E-1,-3.135679321E0,9.380992126E0,9.893700522E0
1.533654458E0,-2.326162720E-1,-3.140020294E0,9.394015045E0,9.907641316E0
1.543678458E0,-2.300715637E-1,-3.146905975E0,9.421258392E0,9.935595595E0
1.553703458E0,-2.206411743E-1,-3.153492279E0,9.430539093E0,9.946268831E0
1.563728458E0,-2.215393066E-1,-3.152294769E0,9.431736603E0,9.947044653E0
1.573752458E0,-2.341131592E-1,-3.154989166E0,9.429640961E0,9.946199991E0
1.583777458E0,-2.305206299E-1,-3.165317688E0,9.442514191E0,9.961598771E0
1.593801458E0,-2.186952209E-1,-3.177143097E0,9.421857147E0,9.945524519E0
1.603826458E0,-2.062710571E-1,-3.193309479E0,9.427844696E0,9.956105101E0
1.613851458E0,-2.100132751E-1,-3.191812592E0,9.421557770E0,9.949749947E0
1.623875458E0,-2.161505127E-1,-3.188220062E0,9.402247925E0,9.930444816E0
1.633900458E0,-2.206411743E-1,-3.180585938E0,9.406888275E0,9.932489942E0
1.643924458E0,-2.272274780E-1,-3.177741852E0,9.401050415E0,9.926198895E0
1.653949458E0,-2.386038208E-1,-3.165766754E0,9.410780182E0,9.931857558E0
1.663974458E0,-2.426454163E-1,-3.151546326E0,9.399104462E0,9.916364542E0
1.673998458E0,-2.311193848E-1,-3.144211578E0,9.432035980E0,9.944987951E0
1.684023458E0,-2.447410583E-1,-3.144361267E0,9.425599365E0,9.939256982E0
1.694047458E0,-2.483335876E-1,-3.136577454E0,9.407936096E0,9.920133532E0
1.704072458E0,-2.598596191E-1,-3.152594147E0,9.397757263E0,9.915856920E0
1.714097458E0,-2.465373230E-1,-3.160677338E0,9.392518158E0,9.913125604E0
1.724121458E0,-2.362088013E-1,-3.178639984E0,9.390572205E0,9.916773320E0
1.734146458E0,-2.230361938E-1,-3.188519440E0,9.426946564E0,9.954080715E0
1.744171458E0,-2.073188782E-1,-3.198548584E0,9.468859406E0,9.996649069E0
1.754195458E0,-1.953437805E-1,-3.199895782E0,9.476343842E0,1.000392847E1
1.764220458E0,-2.091151428E-1,-3.207230530E0,9.440268860E0,9.972398556E0
1.774244458E0,-2.234852600E-1,-3.183729401E0,9.441616058E0,9.966453349E0
1.784269458E0,-2.167492676E-1,-3.147355042E0,9.495503998E0,1.000586929E1
1.794294458E0,-2.197430420E-1,-3.107388153E0,9.387578430E0,9.890944188E0
1.804318458E0,-2.769241333E-1,-3.087928619E0,9.179211731E0,9.688648932E0
1.814343458E0,-3.197351074E-1,-3.105591888E0,9.264683990E0,9.776568977E0
1.824367458E0,-2.568658447E-1,-3.141367493E0,9.487271118E0,9.997123739E0
1.834392958E0,-1.883084106E-1,-3.154240723E0,9.538614349E0,1.004837590E1
1.844417958E0,-2.062710571E-1,-3.180136871E0,9.395960999E0,9.921688433E0
1.854441958E0,-2.348616028E-1,-3.250041504E0,9.274114380E0,9.829909831E0
1.864466958E0,-2.013313293E-1,-3.292104034E0,9.362730103E0,9.926691204E0
1.874490958E0,-1.944456482E-1,-3.286116486E0,9.472302246E0,1.002800481E1
1.884515958E0,-2.595602417E-1,-3.247496796E0,9.500144348E0,1.004322406E1
1.894540958E0,-3.146456909E-1,-3.195704498E0,9.526639252E0,1.005327731E1
1.904564958E0,-2.639012146E-1,-3.125201111E0,9.481283569E0,9.986554158E0
1.914589958E0,-2.061213684E-1,-3.083138580E0,9.423952789E0,9.917616432E0
1.924614958E0,-1.972897339E-1,-3.064128113E0,9.366622009E0,9.857048858E0
1.934638958E0,-1.815724182E-1,-3.059338074E0,9.375303955E0,9.863510645E0
1.944663958E0,-1.790277100E-1,-3.075055389E0,9.425150299E0,9.915718568E0
1.954687958E0,-1.983375549E-1,-3.113675079E0,9.478888550E0,9.979160206E0
1.964712958E0,-2.044747925E-1,-3.159629517E0,9.488019562E0,1.000237891E1
1.974737958E0,-2.294728088E-1,-3.167712708E0,9.475146332E0,9.993270715E0
1.984761958E0,-2.401007080E-1,-3.178190918E0,9.434131622E0,9.957980987E0
1.994786958E0,-2.339634705E-1,-3.165018311E0,9.380692749E0,9.903003396E0
2.004810958E0,-2.207908630E-1,-3.147953796E0,9.350305939E0,9.868464058E0
2.014835958E0,-2.242337036E-1,-3.142115936E0,9.358538818E0,9.874483385E0
2.024860958E0,-2.359094238E-1,-3.148103485E0,9.375902710E0,9.893116821E0
2.034884958E0,-2.585124207E-1,-3.171754303E0,9.402696991E0,9.926608924E0
2.044909958E0,-2.625540161E-1,-3.191363525E0,9.425299988E0,9.954396799E0
2.054933958E0,-2.556683350E-1,-3.202590179E0,9.431586914E0,9.963773476E0
2.064958958E0,-2.375559998E-1,-3.224594421E0,9.429191895E0,9.968154384E0
2.074983958E0,-2.290237427E-1,-3.209775238E0,9.417815552E0,9.952404670E0
2.085007958E0,-2.309696960E-1,-3.190615082E0,9.416168976E0,9.944727738E0
2.095032958E0,-2.219883728E-1,-3.167712708E0,9.413324890E0,9.934503919E0
2.105057958E0,-2.294728088E-1,-3.143313446E0,9.399852905E0,9.914147055E0
2.115081958E0,-2.323168945E-1,-3.134182434E0,9.398505707E0,9.910044409E0
2.125106958E0,-2.344125366E-1,-3.125799866E0,9.409133606E0,9.917528384E0
2.135130958E0,-2.395019531E-1,-3.120710449E0,9.426048431E0,9.932098667E0
2.145155958E0,-2.332150269E-1,-3.111280060E0,9.429042206E0,9.931832146E0
2.155180958E0,-2.414479065E-1,-3.113375702E0,9.421258392E0,9.925296723E0
2.165204958E0,-2.405497742E-1,-3.123704224E0,9.419462128E0,9.926815151E0
2.175229958E0,-2.496807861E-1,-3.125500488E0,9.420959015E0,9.929026264E0
2.185253958E0,-2.689906311E-1,-3.131488037E0,9.437724152E0,9.947321773E0
2.195278958E0,-2.409988403E-1,-3.140619049E0,9.454489288E0,9.965386904E0
2.205303958E0,-1.947450256E-1,-3.164419556E0,9.420060883E0,9.939266763E0
2.215327958E0,-1.936972046E-1,-3.196303253E0,9.382189636E0,9.913594477E0
2.225352958E0,-2.122586060E-1,-3.212020569E0,9.374256134E0,9.911549219E0
2.235376958E0,-2.342628479E-1,-3.215014343E0,9.356742554E0,9.896455301E0
2.245401958E0,-2.329156494E-1,-3.205583954E0,9.371561737E0,9.907380460E0
2.255426958E0,-2.386038208E-1,-3.203188934E0,9.415869598E0,9.948665811E0
2.265450958E0,-2.302212524E-1,-3.199297028E0,9.460027771E0,9.989025414E0
2.275475958E0,-2.254312134E-1,-3.196153564E0,9.453142090E0,9.981388291E0
2.285500958E0,-2.122586060E-1,-3.179388428E0,9.424252167E0,9.948371394E0
2.295524958E0,-2.140548706E-1,-3.149151306E0,9.400002594E0,9.915796600E0
2.305549958E0,-2.299218750E-1,-3.129093018E0,9.389524384E0,9.899861379E0
2.315573958E0,-2.377056885E-1,-3.120710449E0,9.399104462E0,9.906487893E0
2.325598958E0,-2.369572449E-1,-3.124752045E0,9.413175201E0,9.921093259E0
2.335623958E0,-2.387535095E-1,-3.133583679E0,9.432035980E0,9.941813348E0
2.345647958E0,-2.480342102E-1,-3.150648193E0,9.435778198E0,9.950980616E0
2.355672958E0,-2.448907471E-1,-3.152893524E0,9.427245941E0,9.943524279E0
2.365696958E0,-2.327659607E-1,-3.173849945E0,9.423952789E0,9.946777852E0
2.375721958E0,-2.276765442E-1,-3.180885315E0,9.415719910E0,9.941109064E0
2.385746958E0,-2.424957275E-1,-3.183879089E0,9.415570221E0,9.942276038E0
2.395770958E0,-2.423460388E-1,-3.177592163E0,9.407337341E0,9.932462908E0
2.405795958E0,-2.288740540E-1,-3.172502747E0,9.394314423E0,9.918180301E0
2.415819958E0,-2.285746765E-1,-3.167413330E0,9.395661621E0,9.917822890E0
2.425844958E0,-2.333647156E-1,-3.168760529E0,9.397607574E0,9.920208188E0
2.435869958E0,-2.432441711E-1,-3.180585938E0,9.411678314E0,9.937554192E0
2.445893958E0,-2.429447937E-1,-3.189417572E0,9.420659637E0,9.948881074E0
2.455918958E0,-2.396516418E-1,-3.187172241E0,9.425599365E0,9.952759577E0
2.465943958E0,-2.323168945E-1,-3.187172241E0,9.427545319E0,9.954428601E0
2.475967958E0,-2.306703186E-1,-3.175197144E0,9.429790649E0,9.952689957E0
2.485992958E0,-2.299218750E-1,-3.162473602E0,9.417815552E0,9.937270909E0
2.496016958E0,-2.375559998E-1,-3.152145081E0,9.397158508E0,9.914587207E0
2.506041958E0,-2.381547546E-1,-3.152893524E0,9.404942322E0,9.922217259E0
2.516066958E0,-2.297721863E-1,-3.156635742E0,9.407636719E0,9.925763099E0
2.526090958E0,-2.204914856E-1,-3.164120178E0,9.410630493E0,9.930772340E0
2.536115958E0,-2.243833923E-1,-3.168012085E0,9.417965240E0,9.939050143E0
2.546139958E0,-2.213896179E-1,-3.164868622E0,9.426048431E0,9.945642050E0
2.556164958E0,-2.151026917E-1,-3.165467377E0,9.422605591E0,9.942431745E0
2.566189958E0,-2.270777893E-1,-3.158432007E0,9.415270844E0,9.933508047E0
2.576213958E0,-2.252815247E-1,-3.176694031E0,9.422006836E0,9.945669889E0
2.586238958E0,-2.285746765E-1,-3.171754303E0,9.422006836E0,9.944168369E0
2.596262958E0,-2.206411743E-1,-3.179538116E0,9.412127380E0,9.937116633E0
2.606287958E0,-2.125579834E-1,-3.164419556E0,9.424102478E0,9.943462150E0
2.616312958E0,-1.981878662E-1,-3.169359283E0,9.422605591E0,9.943320010E0
2.626336958E0,-1.977388000E-1,-3.166515198E0,9.417665863E0,9.937723554E0
2.636361958E0,-2.076182556E-1,-3.163222046E0,9.401948547E0,9.921981432E0
2.646386958E0,-2.260299683E-1,-3.165916443E0,9.406139832E0,9.927214262E0
2.656410958E0,-2.386038208E-1,-3.169059906E0,9.409432983E0,9.931631363E0
2.666435958E0,-2.347119141E-1,-3.175945587E0,9.389674072E0,9.915023915E0
2.676459958E0,-2.377056885E-1,-3.178789673E0,9.379794617E0,9.906652050E0
2.686484958E0,-2.342628479E-1,-3.173101501E0,9.408534851E0,9.931967593E0
2.696509958E0,-2.294728088E-1,-3.173550568E0,9.458081818E0,9.978947472E0
2.706533958E0,-2.249821472E-1,-3.176394653E0,9.456285553E0,9.978047726E0
2.716558958E0,-2.228865051E-1,-3.184178467E0,9.422755280E0,9.948717905E0
2.726582958E0,-2.215393066E-1,-3.188669128E0,9.410031738E0,9.938077671E0
2.736607958E0,-2.378553772E-1,-3.183729401E0,9.409732361E0,9.936587502E0
2.746632958E0,-2.314187622E-1,-3.181633759E0,9.391620026E0,9.918612540E0
2.756656958E0,-2.233355713E-1,-3.165617065E0,9.379944305E0,9.902240421E0
2.766681958E0,-2.357597351E-1,-3.143163757E0,9.379195862E0,9.894664020E0
2.776705958E0,-2.354603577E-1,-3.142265625E0,9.400601349E0,9.914664924E0
2.786730958E0,-2.421963501E-1,-3.157234497E0,9.440867615E0,9.957749247E0
2.796755958E0,-2.309696960E-1,-3.180735626E0,9.451046448E0,9.974603004E0
2.806779958E0,-2.351609802E-1,-3.191513214E0,9.444310455E0,9.971762997E0
2.816804958E0,-2.435435486E-1,-3.197800140E0,9.426198120E0,9.956829325E0
2.826828958E0,-2.344125366E-1,-3.175945587E0,9.411229248E0,9.935432329E0
2.836852958E0,-2.414479065E-1,-3.153043213E0,9.379345551E0,9.898085752E0
2.846877958E0,-2.327659607E-1,-3.139421539E0,9.357640686E0,9.872972541E0
2.856901958E0,-2.335144043E-1,-3.143762512E0,9.364376678E0,9.880755148E0
2.866926958E0,-2.249821472E-1,-3.161425781E0,9.386829987E0,9.907462194E0
2.876951958E0,-2.095642090E-1,-3.182681580E0,9.443562012E0,9.967659839E0
2.886975958E0,-2.031275940E-1,-3.207529907E0,9.486822052E0,1.001645155E1
2.897000958E0,-2.032772827E-1,-3.235222321E0,9.482780457E0,1.002153233E1
2.907024958E0,-2.215393066E-1,-3.219954071E0,9.446256409E0,9.982431769E0
2.917049958E0,-2.357597351E-1,-3.171454926E0,9.490863647E0,1.000950557E1
2.927074958E0,-2.160008240E-1,-3.118614807E0,9.470206604E0,9.972824464E0
2.937098958E0,-2.496807861E-1,-3.083437958E0,9.237740021E0,9.741959291E0
2.947123958E0,-3.118016052E-1,-3.081641693E0,9.152866516E0,9.662748120E0
2.957147958E0,-2.779719543E-1,-3.119363251E0,9.387279053E0,9.895893265E0
2.967172958E0,-1.917512512E-1,-3.154240723E0,9.547895050E0,1.005725126E1
2.977197958E0,-2.076182556E-1,-3.186573486E0,9.474697266E0,9.998362076E0
2.987221958E0,-2.685415649E-1,-3.245251465E0,9.323212280E0,9.875528283E0
2.997246958E0,-2.409988403E-1,-3.300336914E0,9.326206055E0,9.895879120E0
3.007271958E0,-2.007325745E-1,-3.309617615E0,9.437275085E0,1.000280078E1
3.017295958E0,-2.405497742E-1,-3.259771271E0,9.467811584E0,1.001615840E1
3.027320958E0,-3.044668579E-1,-3.200344849E0,9.481283569E0,1.001147568E1
3.037344958E0,-2.814147949E-1,-3.134781189E0,9.491761780E0,9.999979454E0
3.047369958E0,-2.180964661E-1,-3.077600098E0,9.458231506E0,9.948735179E0
3.057394958E0,-1.924996948E-1,-3.068319397E0,9.395511932E0,9.885711129E0
3.067418958E0,-1.809736633E-1,-3.078797607E0,9.377399597E0,9.871543414E0
3.077443958E0,-1.806742859E-1,-3.108435974E0,9.402547302E0,9.904691473E0
3.087467958E0,-1.883084106E-1,-3.146307220E0,9.444310455E0,9.956390368E0
3.097492958E0,-2.101629639E-1,-3.170257416E0,9.466614075E0,9.985563709E0
3.107517958E0,-2.290237427E-1,-3.175197144E0,9.465865631E0,9.986838385E0
3.117541958E0,-2.263293457E-1,-3.162473602E0,9.426946564E0,9.945842638E0
3.127566958E0,-2.318678284E-1,-3.156336365E0,9.381740570E0,9.901175590E0
3.137590958E0,-2.269281006E-1,-3.153791656E0,9.366472321E0,9.885782817E0
3.147615958E0,-2.249821472E-1,-3.148253174E0,9.365125122E0,9.882696169E0
3.157640958E0,-2.230361938E-1,-3.159030762E0,9.400152283E0,9.919278373E0
3.167664958E0,-2.339634705E-1,-3.175346832E0,9.414821777E0,9.938633483E0
3.177689958E0,-2.523751831E-1,-3.192710724E0,9.431586914E0,9.960518396E0
3.187713958E0,-2.484832764E-1,-3.207380219E0,9.422755280E0,9.956774019E0
3.197738958E0,-2.558180237E-1,-3.205134888E0,9.411678314E0,9.945753928E0
