"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.693958329E-3,4.631369019E-1,-2.412383423E0,9.522897034E0,9.834615269E0
1.171795835E-2,3.095562744E-1,-2.338586884E0,9.378148041E0,9.670288226E0
2.174295834E-2,3.336561584E-1,-2.270029449E0,9.102720795E0,9.387432343E0
3.176795834E-2,4.358935547E-1,-2.258952484E0,8.875044250E0,9.168384807E0
4.179295833E-2,2.160008240E-1,-2.188748474E0,8.991951141E0,9.257022284E0
5.181695835E-2,1.806742859E-1,-2.155517578E0,9.416468353E0,9.661717005E0
6.184195835E-2,4.149371338E-1,-2.141746216E0,9.820927277E0,1.006031124E1
7.186720835E-2,4.264631653E-1,-2.139201508E0,1.012464569E1,1.035695439E1
8.189220834E-2,2.796185303E-1,-2.158511353E0,1.014395554E1,1.037483454E1
9.191720834E-2,2.483335876E-1,-2.172432404E0,9.940378876E0,1.017802851E1
1.019412083E-1,2.435435486E-1,-2.203867035E0,9.658215637E0,9.909463793E0
1.119662084E-1,2.133064270E-1,-2.234104156E0,9.415719910E0,9.679488748E0
1.219912083E-1,1.498384094E-1,-2.271975403E0,9.367819519E0,9.640558403E0
1.320162083E-1,2.559677124E-1,-2.334395599E0,9.479936371E0,9.766479196E0
1.420412083E-1,4.147874451E-1,-2.355950775E0,9.666149139E0,9.957760384E0
1.520652083E-1,4.302053833E-1,-2.340981903E0,9.757608948E0,1.004371472E1
1.620902084E-1,3.462300110E-1,-2.324665833E0,9.827214203E0,1.010435972E1
1.721152083E-1,2.733316040E-1,-2.314636688E0,9.836045837E0,1.010841485E1
1.821402083E-1,2.402503967E-1,-2.298470306E0,9.770631866E0,1.004021579E1
1.921652083E-1,2.308200073E-1,-2.259251862E0,9.729916534E0,9.991434963E0
2.021892083E-1,2.389031982E-1,-2.203567657E0,9.667047272E0,9.917892322E0
2.122142084E-1,2.318678284E-1,-2.152673492E0,9.610315247E0,9.851189014E0
2.222392083E-1,2.429447937E-1,-2.117796021E0,9.556876373E0,9.791729580E0
2.322642083E-1,2.668949890E-1,-2.091600494E0,9.578880615E0,9.808209796E0
2.422892083E-1,2.966830444E-1,-2.086960144E0,9.664652252E0,9.891861636E0
2.523132083E-1,3.071612549E-1,-2.085912323E0,9.740843811E0,9.966414421E0
2.623382083E-1,3.056643677E-1,-2.087109833E0,9.806557159E0,1.003085348E1
2.723632084E-1,2.829116821E-1,-2.105072479E0,9.811496887E0,1.003876687E1
2.823882083E-1,2.824626160E-1,-2.114802246E0,9.786049805E0,1.001593453E1
2.924132083E-1,2.700384521E-1,-2.132016449E0,9.706116028E0,9.941182186E0
3.024372083E-1,2.619552612E-1,-2.162403259E0,9.651180267E0,9.893931927E0
3.124622083E-1,2.691403198E-1,-2.195035400E0,9.661658478E0,9.911521652E0
3.224872084E-1,2.826123047E-1,-2.240391083E0,9.681118011E0,9.940989280E0
3.325122083E-1,2.924917603E-1,-2.288141785E0,9.702074432E0,9.972531903E0
3.425372083E-1,3.152444458E-1,-2.324216766E0,9.701625366E0,9.981127060E0
3.525612083E-1,3.207829285E-1,-2.345921631E0,9.693691864E0,9.978672855E0
3.625862083E-1,3.417393494E-1,-2.320923615E0,9.707163849E0,9.986616153E0
3.726112084E-1,3.489244080E-1,-2.283351746E0,9.721833344E0,9.992471516E0
3.826362083E-1,3.592529297E-1,-2.239492950E0,9.710906067E0,9.972265940E0
3.926612083E-1,3.306623840E-1,-2.211800537E0,9.740394745E0,9.993832549E0
4.026852083E-1,3.103047180E-1,-2.188000031E0,9.720486145E0,9.968524668E0
4.127102083E-1,2.896476746E-1,-2.157762909E0,9.685758362E0,9.927424217E0
4.227352083E-1,2.757266235E-1,-2.138752441E0,9.681417389E0,9.918675811E0
4.327602084E-1,2.812651062E-1,-2.118993530E0,9.725126495E0,9.957275179E0
4.427852083E-1,2.760260010E-1,-2.083217926E0,9.757908325E0,9.981621219E0
4.528092083E-1,2.799179077E-1,-2.086361389E0,9.782756653E0,1.000667705E1
4.628342083E-1,2.814147949E-1,-2.103276215E0,9.807604980E0,1.003454436E1
4.728592083E-1,3.263214111E-1,-2.129471741E0,9.811197510E0,1.004493565E1
4.828842084E-1,3.616479492E-1,-2.164798279E0,9.719138947E0,9.963874883E0
4.929092083E-1,3.315605164E-1,-2.194137268E0,9.627828827E0,9.880245880E0
5.029332083E-1,2.865042114E-1,-2.203567657E0,9.631870422E0,9.884873440E0
5.129582083E-1,2.710862732E-1,-2.210752716E0,9.723180542E0,9.975026576E0
5.229832083E-1,2.917433167E-1,-2.206411743E0,9.801168365E0,1.005068497E1
5.330082084E-1,3.212319946E-1,-2.197879486E0,9.812694397E0,1.006095600E1
5.430332083E-1,3.456312561E-1,-2.176174622E0,9.810449066E0,1.005485494E1
5.530572083E-1,3.746708679E-1,-2.143392792E0,9.823471985E0,1.006156612E1
5.630822083E-1,3.761677551E-1,-2.124082947E0,9.821975098E0,1.005606411E1
5.731072083E-1,3.564088440E-1,-2.090103607E0,9.809251556E0,1.003578479E1
5.831322083E-1,3.201841736E-1,-2.060614929E0,9.766889648E0,9.987030850E0
5.931572084E-1,2.592608643E-1,-2.032473450E0,9.710007935E0,9.923830843E0
6.031812083E-1,2.320175171E-1,-2.012265472E0,9.672585754E0,9.882406571E0
6.132062083E-1,2.231858826E-1,-2.010469208E0,9.667196960E0,9.876562937E0
6.232312083E-1,2.192939758E-1,-2.017205200E0,9.664502563E0,9.875212224E0
6.332562083E-1,2.242337036E-1,-2.032922516E0,9.686357117E0,9.899927722E0
6.432812084E-1,2.395019531E-1,-2.063758392E0,9.698781281E0,9.918811331E0
6.533052083E-1,2.474354553E-1,-2.083966370E0,9.696386261E0,9.920889409E0
6.633302083E-1,2.562670898E-1,-2.094444580E0,9.677974548E0,9.905329993E0
6.733552083E-1,2.809657288E-1,-2.125280457E0,9.682465210E0,9.916949697E0
6.833802083E-1,3.019221497E-1,-2.165247345E0,9.697134705E0,9.940516814E0
6.934052084E-1,3.076103210E-1,-2.190694427E0,9.723629608E0,9.972098021E0
7.034292083E-1,3.010240173E-1,-2.211800537E0,9.717642059E0,9.970719346E0
7.134542083E-1,2.969824219E-1,-2.226919098E0,9.680519257E0,9.937797558E0
7.234792083E-1,3.017724609E-1,-2.226769409E0,9.646839294E0,9.905103583E0
7.335042083E-1,2.877017212E-1,-2.219584351E0,9.672436066E0,9.928008180E0
7.435282083E-1,2.679428101E-1,-2.198927307E0,9.734257507E0,9.983127960E0
7.535532083E-1,2.362088013E-1,-2.182461548E0,9.741442566E0,9.985721620E0
7.635782083E-1,2.031275940E-1,-2.176923065E0,9.725575562E0,9.968303509E0
7.736032083E-1,1.984872437E-1,-2.158511353E0,9.723330231E0,9.962013814E0
7.836282083E-1,2.124082947E-1,-2.133663025E0,9.695188751E0,9.929467262E0
7.936522083E-1,2.167492676E-1,-2.105072479E0,9.665849762E0,9.894794693E0
8.036772083E-1,1.965412903E-1,-2.073039093E0,9.684560852E0,9.905899175E0
8.137022083E-1,1.544787598E-1,-2.031425629E0,9.673483887E0,9.885688862E0
8.237272083E-1,1.296304321E-1,-1.995200958E0,9.654024353E0,9.858895330E0
8.337522083E-1,1.285826111E-1,-1.977986755E0,9.673334198E0,9.874328311E0
8.437762083E-1,1.404080200E-1,-2.004781036E0,9.671088867E0,9.877693116E0
8.538012083E-1,1.661544800E-1,-2.056872711E0,9.620344391E0,9.839174704E0
8.638262083E-1,1.924996948E-1,-2.120041351E0,9.669292603E0,9.900851019E0
8.738512083E-1,3.086581421E-1,-2.167342987E0,9.766590271E0,1.000894255E1
8.838762083E-1,4.185296631E-1,-2.163750458E0,9.830507355E0,1.007451527E1
8.939002083E-1,3.933819580E-1,-2.130519562E0,9.775272217E0,1.001248270E1
9.039252083E-1,2.903961182E-1,-2.129471741E0,9.721833344E0,9.956556802E0
9.139502083E-1,2.492317200E-1,-2.115251312E0,9.739197235E0,9.969371462E0
9.239752083E-1,2.454895020E-1,-2.077230377E0,9.753567352E0,9.975330933E0
9.340002083E-1,2.231858826E-1,-2.057770844E0,9.750423889E0,9.967697768E0
9.440242084E-1,1.965412903E-1,-2.031425629E0,9.755962372E0,9.967152069E0
9.540492083E-1,1.919009399E-1,-1.988764343E0,9.770931244E0,9.973119219E0
9.640742083E-1,1.945953369E-1,-1.942211151E0,9.761500854E0,9.954745121E0
9.740992083E-1,2.219883728E-1,-1.902843018E0,9.739197235E0,9.925827581E0
9.841242083E-1,2.420466614E-1,-1.887425079E0,9.694739685E0,9.879723558E0
9.941482084E-1,2.628533936E-1,-1.910177765E0,9.655221863E0,9.845871227E0
1.004173208E0,2.826123047E-1,-1.950743408E0,9.634415131E0,9.833983144E0
1.014198208E0,2.986289978E-1,-1.986369324E0,9.653275909E0,9.860049602E0
1.024223208E0,2.923420715E-1,-2.029629364E0,9.685309296E0,9.900003808E0
1.034248208E0,2.680924988E-1,-2.070494385E0,9.733359375E0,9.954752900E0
1.044272208E0,2.598596191E-1,-2.089355164E0,9.754315796E0,9.978958296E0
1.054297208E0,2.354603577E-1,-2.116897888E0,9.721833344E0,9.952423916E0
1.064322208E0,2.240840149E-1,-2.128423920E0,9.713750153E0,9.946725293E0
1.074346708E0,2.267784119E-1,-2.126927032E0,9.699829102E0,9.932871269E0
1.084371708E0,1.904040527E-1,-2.124981079E0,9.690099335E0,9.922188438E0
1.094395708E0,1.715432739E-1,-2.136806488E0,9.672735443E0,9.907430546E0
1.104420708E0,1.628613281E-1,-2.141297150E0,9.689051514E0,9.924182411E0
1.114445708E0,1.770817566E-1,-2.134710846E0,9.727521515E0,9.960573436E0
1.124470708E0,1.950444031E-1,-2.117346954E0,9.729766846E0,9.959395730E0
1.134495708E0,1.996847534E-1,-2.103575592E0,9.678273926E0,9.906255118E0
1.144519708E0,1.878593445E-1,-2.088307343E0,9.615105286E0,9.841065407E0
1.154544708E0,1.971400452E-1,-2.062710571E0,9.571096802E0,9.792830698E0
1.164569708E0,1.978884888E-1,-2.037263489E0,9.538165283E0,9.755316466E0
1.174594708E0,1.913021851E-1,-2.016756134E0,9.545050964E0,9.757658517E0
1.184619708E0,1.763333130E-1,-2.033221893E0,9.627828827E0,9.841756582E0
1.194643708E0,1.838177490E-1,-2.051932983E0,9.767937469E0,9.982826270E0
1.204668708E0,2.275268555E-1,-2.070644073E0,9.853559418E0,1.007134393E1
1.214693708E0,2.438429260E-1,-2.083517303E0,9.857151947E0,1.007789404E1
1.224718708E0,2.372566223E-1,-2.069296875E0,9.787995758E0,1.000715450E1
1.234743708E0,2.151026917E-1,-2.047292633E0,9.782457275E0,9.996706790E0
1.244767708E0,1.853146362E-1,-2.042352905E0,9.843530273E0,1.005488116E1
1.254792708E0,2.017803955E-1,-2.014211426E0,9.875114594E0,1.008045888E1
1.264817708E0,2.058219910E-1,-1.962868195E0,9.794432373E0,9.991302205E0
1.274842708E0,2.673440552E-1,-1.937870178E0,9.691596222E0,9.887054718E0
1.284867708E0,3.282673645E-1,-1.917063446E0,9.651479645E0,9.845504104E0
1.294891708E0,2.894979858E-1,-1.885030060E0,9.651479645E0,9.838099753E0
1.304916708E0,2.589614868E-1,-1.870061188E0,9.717043304E0,9.898743379E0
1.314941708E0,2.076182556E-1,-1.879940643E0,9.790989532E0,9.971998706E0
1.324966708E0,1.655557251E-1,-1.935325470E0,9.822124786E0,1.001234382E1
1.334991708E0,1.504371643E-1,-2.017205200E0,9.784403229E0,9.991310960E0
1.345015708E0,1.570234680E-1,-2.095043335E0,9.736053772E0,9.960150902E0
1.355040708E0,1.842668152E-1,-2.146835632E0,9.713301086E0,9.949425887E0
1.365065708E0,2.148033142E-1,-2.161056061E0,9.698182526E0,9.938362444E0
1.375090708E0,2.255809021E-1,-2.147135010E0,9.673034821E0,9.911038197E0
1.385114708E0,2.143542480E-1,-2.142494659E0,9.669142914E0,9.905985857E0
1.395139708E0,2.136058044E-1,-2.129322052E0,9.673034821E0,9.906929014E0
1.405164708E0,2.025288391E-1,-2.105820923E0,9.690698090E0,9.918927823E0
1.415189708E0,1.881587219E-1,-2.086361389E0,9.681716766E0,9.905753232E0
1.425214708E0,1.661544800E-1,-2.093247070E0,9.637408905E0,9.863515652E0
1.435238708E0,1.640588379E-1,-2.096540222E0,9.638606415E0,9.865349960E0
1.445263708E0,1.948947144E-1,-2.112556915E0,9.658964081E0,9.889209664E0
1.455288708E0,2.163002014E-1,-2.129621429E0,9.692943420E0,9.926491090E0
1.465313708E0,1.989363098E-1,-2.142045593E0,9.780211945E0,1.001401421E1
1.475338708E0,2.053729248E-1,-2.152074738E0,9.865534515E0,1.009962252E1
1.485362708E0,2.124082947E-1,-2.141446838E0,9.853260040E0,1.008551661E1
1.495387708E0,1.980381775E-1,-2.110461273E0,9.752669220E0,9.980371878E0
1.505412708E0,1.805245972E-1,-2.071691895E0,9.693093109E0,9.913654748E0
1.515437708E0,1.830693054E-1,-2.028731232E0,9.670340424E0,9.882547682E0
1.525462708E0,1.911524963E-1,-1.999092865E0,9.669292603E0,9.875633195E0
1.535486708E0,1.907034302E-1,-1.989213409E0,9.712702332E0,9.916144632E0
1.545511708E0,1.908531189E-1,-1.992057495E0,9.758806458E0,9.961878410E0
1.555536708E0,1.948947144E-1,-1.992805939E0,9.752968597E0,9.956387694E0
1.565561708E0,1.695973206E-1,-2.007924500E0,9.726024628E0,9.932576660E0
1.575586708E0,1.770817566E-1,-2.026485901E0,9.730515289E0,9.940871735E0
1.585610708E0,2.055226135E-1,-2.026635590E0,9.760153656E0,9.970460909E0
1.595635708E0,2.285746765E-1,-2.043400726E0,9.749825134E0,9.964277348E0
1.605660708E0,2.305206299E-1,-2.054477692E0,9.713301086E0,9.930872889E0
1.615685708E0,2.231858826E-1,-2.075583801E0,9.708660736E0,9.930556547E0
1.625710708E0,2.264790344E-1,-2.093097382E0,9.712552643E0,9.938109893E0
1.635734708E0,2.189945984E-1,-2.115101624E0,9.686955872E0,9.917596865E0
1.645759708E0,2.113604736E-1,-2.140848083E0,9.630672913E0,9.868017254E0
1.655784708E0,1.963916016E-1,-2.149530029E0,9.597741394E0,9.837463539E0
1.665809708E0,1.947450256E-1,-2.145039368E0,9.657317505E0,9.894589476E0
1.675834708E0,2.168989563E-1,-2.161654816E0,9.736652527E0,9.976081351E0
1.685858708E0,2.275268555E-1,-2.161505127E0,9.749076691E0,9.988411746E0
1.695883708E0,2.186952209E-1,-2.146685944E0,9.683812408E0,9.921305907E0
1.705908708E0,2.308200073E-1,-2.126028900E0,9.643246765E0,9.877524231E0
1.715933708E0,2.377056885E-1,-2.126627655E0,9.656119995E0,9.890384347E0
1.725958708E0,2.245330811E-1,-2.132315826E0,9.693991241E0,9.928275383E0
1.735982708E0,1.971400452E-1,-2.156715088E0,9.716444550E0,9.954877139E0
1.746007708E0,1.718426514E-1,-2.188000031E0,9.715995483E0,9.960795263E0
1.756032708E0,1.609153748E-1,-2.200723572E0,9.707163849E0,9.954803262E0
1.766057708E0,1.835183716E-1,-2.199076996E0,9.742789764E0,9.989573115E0
1.776082708E0,2.191442871E-1,-2.173629913E0,9.795629883E0,1.003628696E1
1.786106708E0,2.386038208E-1,-2.120490417E0,9.817334747E0,1.004656523E1
1.796131708E0,2.360591125E-1,-2.044747925E0,9.782906342E0,9.997098302E0
1.806156708E0,1.990859985E-1,-1.969005432E0,9.688901825E0,9.888955263E0
1.816181708E0,1.802252197E-1,-1.926643524E0,9.590855713E0,9.784117216E0
1.826206708E0,2.022294617E-1,-1.932032318E0,9.615853729E0,9.810111548E0
1.836230708E0,1.799258423E-1,-1.997146912E0,9.650581512E0,9.856708001E0
1.846255708E0,1.462458801E-1,-2.086361389E0,9.583820343E0,9.809378373E0
1.856280708E0,1.559756470E-1,-2.176623688E0,9.643995209E0,9.887803733E0
1.866305708E0,2.615061951E-1,-2.218686218E0,9.827812958E0,1.007853469E1
1.876329708E0,3.603007507E-1,-2.190245361E0,9.928254089E0,1.017335838E1
1.886354708E0,3.088078308E-1,-2.134710846E0,9.777667236E0,1.001274834E1
1.896379708E0,2.157014465E-1,-2.102228394E0,9.604477386E0,9.834219705E0
1.906404708E0,1.956431580E-1,-2.073488159E0,9.612261200E0,9.835303491E0
1.916429708E0,1.875599670E-1,-2.069745941E0,9.727222137E0,9.946752109E0
1.926453708E0,1.612147522E-1,-2.118993530E0,9.848170624E0,1.007484930E1
1.936478708E0,1.609153748E-1,-2.125729523E0,9.856553192E0,1.008445639E1
1.946503708E0,1.796264648E-1,-2.079924774E0,9.761949921E0,9.982685961E0
1.956528708E0,2.005828857E-1,-2.035467224E0,9.668544159E0,9.882515189E0
1.966553708E0,1.914518738E-1,-2.011217651E0,9.634265442E0,9.843816377E0
1.976577708E0,2.074685669E-1,-2.006876678E0,9.664502563E0,9.872852020E0
1.986602708E0,2.100132751E-1,-2.040706329E0,9.701176300E0,9.915715279E0
1.996627708E0,2.044747925E-1,-2.102976837E0,9.724976807E0,9.951858892E0
2.006652708E0,2.115101624E-1,-2.165846100E0,9.725575562E0,9.966064714E0
2.016677708E0,1.945953369E-1,-2.215991821E0,9.723629608E0,9.974841345E0
2.026701708E0,1.922003174E-1,-2.235601044E0,9.703870697E0,9.959917645E0
2.036726708E0,1.872605896E-1,-2.260748749E0,9.696535950E0,9.958356333E0
2.046751708E0,1.782792664E-1,-2.274669800E0,9.674382019E0,9.939797465E0
2.056776708E0,1.827699280E-1,-2.284100189E0,9.659263458E0,9.927330410E0
2.066801708E0,1.811233521E-1,-2.282603302E0,9.668693848E0,9.936132257E0
2.076825875E0,1.793270874E-1,-2.280807037E0,9.685159607E0,9.951711187E0
2.086850875E0,1.703457642E-1,-2.272274780E0,9.701775055E0,9.965775914E0
2.096875875E0,1.893562317E-1,-2.257455597E0,9.717043304E0,9.977619563E0
2.106900875E0,2.076182556E-1,-2.242337036E0,9.734706573E0,9.991781262E0
2.116925875E0,2.160008240E-1,-2.221829681E0,9.717492371E0,9.970598852E0
2.126949875E0,2.109114075E-1,-2.201472015E0,9.667945404E0,9.917667619E0
2.136974875E0,1.986369324E-1,-2.181114349E0,9.595795441E0,9.842560976E0
