"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.284166683E-3,4.834945679E-2,-3.422931976E0,8.436306610E0,9.104398399E0
1.330916668E-2,1.663041687E-1,-3.347937927E0,8.623567200E0,9.252148761E0
2.333416668E-2,7.424560547E-2,-3.355422363E0,8.843759308E0,9.459199244E0
3.335916667E-2,2.155517578E-2,-3.365601196E0,9.057664490E0,9.662764721E0
4.338416667E-2,1.092727661E-2,-3.447181549E0,9.423054657E0,1.003379983E1
5.340916666E-2,-3.951782227E-2,-3.605252838E0,9.626781006E0,1.027980166E1
6.343416669E-2,-9.744735718E-2,-3.760929108E0,9.485774231E0,1.020460663E1
7.345916668E-2,-1.395098877E-1,-3.873345337E0,9.201215973E0,9.984219673E0
8.348316667E-2,-1.432521057E-1,-3.923790436E0,9.074429626E0,9.887463052E0
9.350816667E-2,-9.669891357E-2,-3.939807129E0,9.037306824E0,9.859226416E0
1.035331667E-1,-3.263214111E-2,-3.914659424E0,9.002429352E0,9.816789572E0
1.135581667E-1,2.544708252E-3,-3.919599152E0,8.947942657E0,9.768773812E0
1.235831667E-1,1.347198486E-3,-3.924389191E0,8.954678650E0,9.776865656E0
1.336081667E-1,-1.242416382E-2,-3.949387207E0,8.988957367E0,9.818307808E0
1.436331667E-1,-1.556762695E-2,-3.984114990E0,9.066047058E0,9.902859378E0
1.536581667E-1,-1.811233521E-2,-4.048930206E0,9.121731262E0,9.979987229E0
1.636831667E-1,-3.397933960E-2,-4.095932465E0,9.203910370E0,1.007421379E1
1.737081667E-1,-7.499404907E-2,-4.144431610E0,9.219328308E0,1.010831103E1
1.837331667E-1,-1.242416382E-1,-4.162993011E0,9.226513367E0,1.012296872E1
1.937581667E-1,-1.462458801E-1,-4.182003479E0,9.146130524E0,1.005794435E1
2.037831667E-1,-1.426533508E-1,-4.204905853E0,9.023535461E0,9.956192818E0
2.138081667E-1,-5.792953491E-2,-4.196523285E0,9.046138458E0,9.972300864E0
2.238331667E-1,2.993774414E-2,-4.200115814E0,9.070986786E0,9.996232810E0
2.338581667E-1,7.708969116E-2,-4.168381805E0,9.143286438E0,1.004893211E1
2.438831667E-1,9.954299927E-2,-4.114493866E0,9.256750488E0,1.013046880E1
2.539081667E-1,1.019380188E-1,-4.057761841E0,9.286388855E0,1.013473436E1
2.639331667E-1,8.113128662E-2,-3.998934174E0,9.245673523E0,1.007375480E1
2.739581667E-1,5.583389282E-2,-3.951931915E0,9.160500641E0,9.976755749E0
2.839831667E-1,6.885681152E-2,-3.911216583E0,9.156309357E0,9.956925101E0
2.940071667E-1,1.083746338E-1,-3.898043976E0,9.237740021E0,1.002707996E1
3.040321667E-1,1.850152588E-1,-3.881129150E0,9.281149750E0,1.006166660E1
3.140571667E-1,2.505789185E-1,-3.851790161E0,9.273665314E0,1.004489649E1
3.240821667E-1,2.218386841E-1,-3.858975220E0,9.199419708E0,9.978488118E0
3.341071667E-1,1.401086426E-1,-3.894451447E0,9.170529785E0,9.964185819E0
3.441321667E-1,3.637435913E-2,-3.912264404E0,9.105864258E0,9.910797130E0
3.541571667E-1,-4.565505981E-2,-3.916455688E0,9.087602234E0,9.895717453E0
3.641821667E-1,-7.574249268E-2,-3.912863159E0,9.101672974E0,9.907405611E0
3.742070000E-1,-5.284011841E-2,-3.919299774E0,9.009015656E0,9.824767981E0
3.842320000E-1,-2.395019531E-2,-3.917353821E0,8.947194214E0,9.767216536E0
