"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.199502753E0,-3.868578076E-1,-2.701866627E0,9.416323662E0
3.201925566E0,-3.868745863E-1,-2.701930046E0,9.425899506E0
3.204348326E0,-3.726503253E-1,-2.706749678E0,9.411421776E0
3.206771139E0,-3.773099482E-1,-2.692328215E0,9.416303635E0
3.209193951E0,-3.773629367E-1,-2.701907635E0,9.411473274E0
3.211616659E0,-3.963750601E-1,-2.706599236E0,9.416364670E0
3.214039316E0,-3.963527977E-1,-2.701825380E0,9.421172142E0
3.216462076E0,-3.916317821E-1,-2.706635714E0,9.416333199E0
3.218884941E0,-3.915843070E-1,-2.701766491E0,9.406777382E0
3.221307753E0,-3.867852092E-1,-2.696901798E0,9.392403603E0
3.223730514E0,-4.011796415E-1,-2.716174603E0,9.416353226E0
3.226153118E0,-3.868717253E-1,-2.706608534E0,9.406725883E0
3.228575774E0,-3.964532018E-1,-2.716274261E0,9.425898552E0
3.230998482E0,-3.963582814E-1,-2.706535578E0,9.406787872E0
3.233421139E0,-3.821201026E-1,-2.706613302E0,9.401906967E0
3.235843691E0,-3.868969083E-1,-2.706703901E0,9.421090126E0
3.238266243E0,-3.726642430E-1,-2.711491823E0,9.401823997E0
3.240688795E0,-3.725750744E-1,-2.692396402E0,9.421059608E0
3.243111503E0,-3.726392984E-1,-2.697329044E0,9.440192223E0
3.245534107E0,-3.726086318E-1,-2.692523479E0,9.440213203E0
3.247956503E0,-3.819640875E-1,-2.673196077E0,9.435570717E0
3.250379107E0,-3.821258843E-1,-2.697256088E0,9.440254211E0
3.252801764E0,-3.772821426E-1,-2.682843685E0,9.435497284E0
3.255224316E0,-3.678040504E-1,-2.682948351E0,9.440223694E0
3.257646972E0,-3.772989213E-1,-2.682907343E0,9.445073128E0
3.260069524E0,-3.630469441E-1,-2.678243160E0,9.449790001E0
3.262492076E0,-3.773797154E-1,-2.701971292E0,9.421049118E0
3.264914628E0,-3.820364475E-1,-2.692228079E0,9.406757355E0
3.267337024E0,-3.583453596E-1,-2.692505598E0,9.420967102E0
3.269759628E0,-3.725498915E-1,-2.692301035E0,9.406696320E0
3.272182337E0,-3.772653639E-1,-2.682780027E0,9.425920486E0
3.274605097E0,-3.867964745E-1,-2.692255259E0,9.416365623E0
3.277027753E0,-3.775108159E-1,-2.721225739E0,9.425753593E0
3.279450357E0,-3.679852486E-1,-2.716461420E0,9.420924187E0
3.281873014E0,-3.821872175E-1,-2.706867456E0,9.440212250E0
3.284295462E0,-3.773519099E-1,-2.692487001E0,9.440243721E0
3.286718066E0,-3.867211938E-1,-2.677901745E0,9.426003456E0
3.289140514E0,-4.010904729E-1,-2.697078705E0,9.435589790E0
3.291563118E0,-4.106774926E-1,-2.711454391E0,9.440377235E0
3.293985722E0,-4.059677720E-1,-2.711618185E0,9.459498405E0
3.296408378E0,-3.964560628E-1,-2.711595535E0,9.445071220E0
3.298831034E0,-3.964448273E-1,-2.716242552E0,9.421110153E0
3.301253639E0,-4.153231382E-1,-2.692290783E0,9.454854012E0
3.303676295E0,-4.058615565E-1,-2.706526518E0,9.416425705E0
3.306098847E0,-4.059200287E-1,-2.720816374E0,9.397210121E0
3.308521607E0,-4.059730172E-1,-2.730396032E0,9.392380714E0
3.310944212E0,-4.296001494E-1,-2.711117744E0,9.411771774E0
3.313366659E0,-4.106578231E-1,-2.716069698E0,9.411626816E0
3.315789212E0,-4.106717408E-1,-2.720811844E0,9.402029037E0
3.318211868E0,-4.200829864E-1,-2.706385136E0,9.411730766E0
3.320634524E0,-4.058447778E-1,-2.706462860E0,9.406849861E0
3.323056972E0,-4.011350572E-1,-2.706626415E0,9.425971031E0
3.325479576E0,-4.106467962E-1,-2.706648827E0,9.440397263E0
3.327902284E0,-3.869359493E-1,-2.711541176E0,9.425857544E0
3.330324680E0,-4.107359648E-1,-2.725744247E0,9.421160698E0
3.332747128E0,-4.153173864E-1,-2.701647997E0,9.416508675E0
3.335169680E0,-4.201779068E-1,-2.716124058E0,9.430840492E0
3.337592232E0,-4.106523097E-1,-2.711359024E0,9.426012039E0
3.340014837E0,-4.106216133E-1,-2.706553459E0,9.426033020E0
3.342437180E0,-4.106355309E-1,-2.711295605E0,9.416436195E0
3.344859628E0,-4.107136726E-1,-2.720970631E0,9.425970078E0
3.347282180E0,-4.484950900E-1,-2.701297522E0,9.402359962E0
3.349704576E0,-4.247900546E-1,-2.696832657E0,9.426167488E0
3.352126972E0,-4.247035384E-1,-2.687125921E0,9.411845207E0
3.354549576E0,-4.010262489E-1,-2.692146063E0,9.416458130E0
3.356972024E0,-3.962885439E-1,-2.696892500E0,9.402041435E0
3.359394576E0,-4.010094702E-1,-2.692082405E0,9.406881332E0
3.361816972E0,-4.010178745E-1,-2.692114115E0,9.411669731E0
3.364239628E0,-3.866876364E-1,-2.677774668E0,9.406851768E0
3.366662232E0,-3.771927655E-1,-2.677815914E0,9.402001381E0
3.369084784E0,-3.914309442E-1,-2.677738190E0,9.406882286E0
3.371507389E0,-3.772960603E-1,-2.687585831E0,9.425900459E0
3.373929837E0,-3.961770833E-1,-2.673022985E0,9.426086426E0
3.376352441E0,-4.106161296E-1,-2.701843262E0,9.440418243E0
3.378774889E0,-4.106551707E-1,-2.706680775E0,9.445184708E0
3.381197493E0,-4.151891768E-1,-2.677715063E0,9.430976868E0
3.383619941E0,-4.152421355E-1,-2.687294245E0,9.426147461E0
3.386042597E0,-4.152169824E-1,-2.687198877E0,9.411783218E0
3.388465253E0,-4.104989171E-1,-2.687330723E0,9.426115990E0
3.390887909E0,-4.009845555E-1,-2.677919865E0,9.445248604E0
3.393310670E0,-4.057194591E-1,-2.677851439E0,9.440492630E0
3.395733326E0,-4.199101627E-1,-2.672904491E0,9.435817719E0
3.398155930E0,-4.057194591E-1,-2.677851439E0,9.440492630E0
3.400578534E0,-4.104572237E-1,-2.673104525E0,9.454907417E0
3.403001191E0,-4.245362580E-1,-2.658355474E0,9.421545982E0
3.405423847E0,-4.245892167E-1,-2.667935133E0,9.416717529E0
3.407846503E0,-4.435092807E-1,-2.658209801E0,9.421669960E0
3.410269212E0,-4.198291600E-1,-2.667907953E0,9.407109261E0
3.412691816E0,-4.484421313E-1,-2.691717863E0,9.407190323E0
3.415114420E0,-4.579034746E-1,-2.691549540E0,9.392888069E0
3.417537076E0,-4.389862418E-1,-2.696596384E0,9.407107353E0
3.419959680E0,-4.152253568E-1,-2.687230825E0,9.416571617E0
3.422382284E0,-4.199938178E-1,-2.687289715E0,9.430965424E0
3.424804993E0,-4.248320162E-1,-2.696991682E0,9.450107574E0
3.427227545E0,-4.248991311E-1,-2.697246075E0,9.488413811E0
3.429649993E0,-4.058591723E-1,-2.683070183E0,9.502716064E0
3.432072649E0,-4.106163681E-1,-2.687775850E0,9.493149757E0
3.434495097E0,-4.058198631E-1,-2.692300320E0,9.445217133E0
3.436917441E0,-4.057247341E-1,-2.696629047E0,9.373373985E0
3.439339889E0,-4.009450078E-1,-2.701216936E0,9.335018158E0
3.441762441E0,-3.913997710E-1,-2.701067209E0,9.301439285E0
3.444185097E0,-3.820247054E-1,-2.725009203E0,9.277332306E0
3.446607441E0,-3.916174173E-1,-2.730028391E0,9.320466042E0
3.449029732E0,-3.775244653E-1,-2.740035057E0,9.363424301E0
3.451452128E0,-3.870335221E-1,-2.730668783E0,9.411409378E0
3.453874576E0,-4.014308155E-1,-2.745262861E0,9.454531670E0
3.456296920E0,-3.920198381E-1,-2.745621681E0,9.497563362E0
3.458719316E0,-3.966906965E-1,-2.726552725E0,9.526406288E0
3.461141764E0,-3.966377676E-1,-2.716973782E0,9.531237602E0
3.463564159E0,-3.869503438E-1,-2.688148737E0,9.521724701E0
3.465986503E0,-3.869836628E-1,-2.702343464E0,9.488145828E0
3.468408951E0,-3.822179139E-1,-2.711673021E0,9.440191269E0
3.470831503E0,-3.822650909E-1,-2.730609894E0,9.397013664E0
3.473253899E0,-3.963803053E-1,-2.725376606E0,9.349246025E0
3.475676347E0,-3.962712586E-1,-2.724963427E0,9.287001610E0
3.478098691E0,-4.057911038E-1,-2.739085197E0,9.253483772E0
3.480521034E0,-3.962655067E-1,-2.734320641E0,9.248654366E0
3.482943639E0,-4.009670317E-1,-2.720058203E0,9.277477264E0
3.485366087E0,-3.962715268E-1,-2.710896015E0,9.339733124E0
3.487788639E0,-3.725973368E-1,-2.697170258E0,9.416251183E0
3.490211191E0,-3.536914587E-1,-2.697570086E0,9.454431534E0
3.492633639E0,-3.679799736E-1,-2.697683573E0,9.488042831E0
3.495056347E0,-3.727929294E-1,-2.707290173E0,9.492818832E0
3.497479003E0,-3.917660117E-1,-2.707144260E0,9.492942810E0
3.499901607E0,-4.202814400E-1,-2.711826563E0,9.507472038E0
3.502324264E0,-4.203343987E-1,-2.721406460E0,9.502640724E0
3.504746920E0,-4.251781106E-1,-2.735818624E0,9.507398605E0
3.507169472E0,-4.488637447E-1,-2.730830908E0,9.507574081E0
3.509592180E0,-4.630935192E-1,-2.730721474E0,9.507666588E0
3.512014889E0,-4.774627984E-1,-2.749898434E0,9.517251968E0
3.514437649E0,-4.678003192E-1,-2.735236168E0,9.469370842E0
3.516860357E0,-4.771890938E-1,-2.730103731E0,9.431148529E0
3.519283118E0,-4.485955238E-1,-2.715746403E0,9.407086372E0
3.521705826E0,-4.199348390E-1,-2.701134682E0,9.344717979E0
3.524128534E0,-4.103450477E-1,-2.691437244E0,9.320756912E0
3.526551347E0,-3.675161898E-1,-2.672478914E0,9.310986519E0
3.528974107E0,-3.627758622E-1,-2.667836905E0,9.330128670E0
3.531396868E0,-3.438001275E-1,-2.658593655E0,9.363563538E0
3.533819628E0,-3.342635334E-1,-2.644408703E0,9.387505531E0
3.536242389E0,-3.202319741E-1,-2.664026737E0,9.430420876E0
3.538665045E0,-3.249697387E-1,-2.659280062E0,9.444837570E0
3.541087805E0,-3.441213071E-1,-2.683257818E0,9.459221840E0
3.543510409E0,-3.536943197E-1,-2.692891836E0,9.473606110E0
3.545933118E0,-3.677678406E-1,-2.673432589E0,9.454628944E0
3.548355774E0,-3.726225197E-1,-2.697265625E0,9.430614471E0
3.550778430E0,-3.868745863E-1,-2.701930046E0,9.425899506E0
3.553201034E0,-3.725918531E-1,-2.692460060E0,9.430635452E0
3.555623691E0,-3.868717253E-1,-2.706608534E0,9.406725883E0
3.558046451E0,-3.725944757E-1,-2.701848745E0,9.397077560E0
3.560469264E0,-3.962914348E-1,-2.692214012E0,9.421214104E0
3.562892076E0,-3.773826063E-1,-2.697292566E0,9.440222740E0
3.565314889E0,-3.820896745E-1,-2.687740088E0,9.454658508E0
3.567737701E0,-3.867547512E-1,-2.678029060E0,9.445156097E0
3.570160462E0,-3.962106407E-1,-2.673150301E0,9.445239067E0
3.572583326E0,-4.009399712E-1,-2.668371677E0,9.454866409E0
3.575006139E0,-3.961186111E-1,-2.658733130E0,9.445301056E0
3.577428899E0,-4.008395672E-1,-2.653923035E0,9.450141907E0
3.579851607E0,-3.866069019E-1,-2.658710718E0,9.430874825E0
3.582274212E0,-4.150971472E-1,-2.663297892E0,9.431038857E0
3.584696868E0,-4.054711461E-1,-2.644084454E0,9.421484947E0
3.587119524E0,-4.102897048E-1,-2.658401251E0,9.411877632E0
3.589542232E0,-4.101111293E-1,-2.634277344E0,9.397617340E0
3.591965149E0,-4.197009504E-1,-2.643975019E0,9.421578407E0
3.594387962E0,-4.338748753E-1,-2.638964653E0,9.407327652E0
3.596810826E0,-4.338748753E-1,-2.638964653E0,9.407327652E0
3.599233639E0,-4.292013645E-1,-2.648643970E0,9.412043571E0
3.601656399E0,-4.386180937E-1,-2.638928413E0,9.407358170E0
3.604079003E0,-4.292210042E-1,-2.644029140E0,9.440793037E0
3.606501712E0,-4.150551856E-1,-2.663138866E0,9.407099724E0
3.608924368E0,-4.198514521E-1,-2.672682047E0,9.402299881E0
3.611347128E0,-4.150468111E-1,-2.663107157E0,9.402311325E0
3.613769784E0,-4.055463970E-1,-2.658437729E0,9.411847115E0
3.616192441E0,-4.058057368E-1,-2.701625586E0,9.402082443E0
3.618615045E0,-3.914309442E-1,-2.677738190E0,9.406882286E0
3.621037701E0,-3.725611866E-1,-2.687654257E0,9.430656433E0
3.623460305E0,-3.963834643E-1,-2.706630945E0,9.421152115E0
3.625882962E0,-3.869666159E-1,-2.716347218E0,9.425836563E0
3.628305514E0,-3.822902739E-1,-2.730705261E0,9.411378860E0
3.630728170E0,-3.679545522E-1,-2.711655378E0,9.420945168E0
3.633150878E0,-3.585600853E-1,-2.726145029E0,9.420821190E0
3.635573534E0,-3.728595674E-1,-2.735679150E0,9.425660133E0
3.637996243E0,-3.728037179E-1,-2.730778217E0,9.411316872E0
3.640418951E0,-3.776167333E-1,-2.740384817E0,9.416094780E0
3.642841607E0,-3.729822636E-1,-2.754901648E0,9.425576210E0
3.645264264E0,-3.729851544E-1,-2.750223398E0,9.444749832E0
3.647686972E0,-3.682503104E-1,-2.750291586E0,9.449506760E0
3.650109680E0,-3.824213743E-1,-2.749959707E0,9.416083336E0
3.652532232E0,-3.824855983E-1,-2.754892349E0,9.435214996E0
3.654954680E0,-3.776809573E-1,-2.745317936E0,9.435225487E0
3.657377284E0,-3.919721246E-1,-2.754819393E0,9.435276985E0
3.659799732E0,-4.013804793E-1,-2.745072126E0,9.425803185E0
3.662222597E0,-3.966204822E-1,-2.745044947E0,9.416196823E0
3.664645253E0,-3.870474100E-1,-2.735410929E0,9.401812553E0
3.667067805E0,-3.918158412E-1,-2.735469818E0,9.416208267E0
3.669490357E0,-3.869973123E-1,-2.721152782E0,9.425815582E0
3.671912909E0,-3.870167434E-1,-2.730605364E0,9.401832581E0
3.674335462E0,-3.870474100E-1,-2.735410929E0,9.401812553E0
3.676758170E0,-3.964057267E-1,-2.711404800E0,9.416343689E0
3.679180774E0,-3.868717253E-1,-2.706608534E0,9.406725883E0
3.681603430E0,-3.821982443E-1,-2.716288328E0,9.411441803E0
3.684026034E0,-3.773797154E-1,-2.701971292E0,9.421049118E0
3.686448639E0,-3.773322701E-1,-2.697101831E0,9.411494255E0
3.688871503E0,-3.915258348E-1,-2.687476397E0,9.425992966E0
3.691294107E0,-3.821481466E-1,-2.702030182E0,9.435444832E0
3.693716712E0,-3.868606985E-1,-2.697187901E0,9.435496330E0
3.696139472E0,-3.868578076E-1,-2.701866627E0,9.416323662E0
3.698562232E0,-3.820616305E-1,-2.692323446E0,9.421121597E0
3.700984941E0,-3.915843070E-1,-2.701766491E0,9.406777382E0
3.703407701E0,-3.867768049E-1,-2.696870089E0,9.387615204E0
3.705830409E0,-3.822037578E-1,-2.720998526E0,9.397055626E0
3.708252962E0,-3.868326545E-1,-2.701771259E0,9.401958466E0
3.710675409E0,-3.820894361E-1,-2.701807737E0,9.401927948E0
3.713098170E0,-3.774242997E-1,-2.711518764E0,9.411431313E0
3.715520982E0,-3.916262686E-1,-2.701925516E0,9.430717468E0
3.717943691E0,-3.679322600E-1,-2.706881523E0,9.425754547E0
3.720366399E0,-3.821481466E-1,-2.702030182E0,9.435444832E0
3.722789055E0,-3.821287453E-1,-2.692577839E0,9.459426880E0
3.725211712E0,-3.821704388E-1,-2.706804037E0,9.430634499E0
3.727634368E0,-3.868997693E-1,-2.702025414E0,9.440263748E0
3.730056972E0,-3.964754939E-1,-2.721048117E0,9.421089172E0
3.732479628E0,-3.964280486E-1,-2.716178894E0,9.411534309E0
3.734902284E0,-4.060540497E-1,-2.735392332E0,9.421088219E0
3.737324837E0,-4.011544883E-1,-2.716079235E0,9.401988029E0
3.739747441E0,-4.011460841E-1,-2.716047287E0,9.397200584E0
3.742170097E0,-4.106578231E-1,-2.716069698E0,9.411626816E0
3.744592753E0,-4.058170021E-1,-2.696978569E0,9.426043510E0
3.747015201E0,-4.011964202E-1,-2.716238022E0,9.425929070E0
3.749437753E0,-4.058476686E-1,-2.701784372E0,9.426022530E0
3.751860149E0,-4.106997550E-1,-2.716228724E0,9.435567856E0
3.754282753E0,-4.011853933E-1,-2.706817150E0,9.454698563E0
3.756705149E0,-4.057863057E-1,-2.692173004E0,9.426064491E0
3.759127753E0,-3.915145993E-1,-2.692123413E0,9.402030945E0
3.761550462E0,-3.962243199E-1,-2.691959620E0,9.382910728E0
3.763973170E0,-3.820335865E-1,-2.696906567E0,9.387584686E0
3.766395774E0,-3.725108504E-1,-2.687463522E0,9.401928902E0
3.768818482E0,-3.677230477E-1,-2.677952290E0,9.411516190E0
3.771241034E0,-3.678124249E-1,-2.682980299E0,9.445011139E0
3.773663743E0,-3.867967129E-1,-2.678187847E0,9.469096184E0
3.776086347E0,-3.772459924E-1,-2.673327923E0,9.449903488E0
3.778509003E0,-3.820031583E-1,-2.678033590E0,9.440338135E0
3.780931607E0,-4.152059555E-1,-2.677778482E0,9.440553665E0
3.783354420E0,-3.819974065E-1,-2.687390566E0,9.401989937E0
3.785777128E0,-3.771870136E-1,-2.687172651E0,9.363655090E0
3.788199837E0,-3.867487609E-1,-2.701453209E0,9.354077339E0
3.790622493E0,-3.962353468E-1,-2.701380253E0,9.354139328E0
3.793045305E0,-3.866986632E-1,-2.687195063E0,9.378080368E0
3.795468118E0,-3.725192249E-1,-2.687495232E0,9.406716347E0
3.797890930E0,-3.773713112E-1,-2.701939583E0,9.416261673E0
3.800313639E0,-3.821426630E-1,-2.697319746E0,9.449830055E0
3.802736399E0,-3.726699948E-1,-2.702134848E0,9.440171242E0
3.805159159E0,-3.916346431E-1,-2.701957226E0,9.435506821E0
3.807581816E0,-3.916598260E-1,-2.702052593E0,9.449871063E0
3.810004472E0,-3.869556189E-1,-2.706926346E0,9.454606056E0
3.812427076E0,-3.917463422E-1,-2.711759090E0,9.464194298E0
3.814849680E0,-4.106971323E-1,-2.706839561E0,9.469125748E0
3.817272232E0,-4.060181081E-1,-2.711808920E0,9.488226891E0
3.819694889E0,-4.060181081E-1,-2.711808920E0,9.488226891E0
3.822117597E0,-4.058395326E-1,-2.687685251E0,9.473966599E0
3.824540253E0,-4.106551707E-1,-2.706680775E0,9.445184708E0
3.826963014E0,-4.058337808E-1,-2.697042227E0,9.435620308E0
3.829385774E0,-4.152002037E-1,-2.687135458E0,9.402206421E0
3.831808534E0,-4.057498872E-1,-2.696724415E0,9.387739182E0
3.834231191E0,-4.009507596E-1,-2.691859961E0,9.373364449E0
3.836653795E0,-3.866902888E-1,-2.687163353E0,9.373291969E0
3.839076451E0,-3.866428435E-1,-2.682293892E0,9.363737106E0
3.841499055E0,-4.056578279E-1,-2.682307243E0,9.387802124E0
3.843921712E0,-4.055657983E-1,-2.667890310E0,9.387864113E0
3.846344420E0,-3.771258891E-1,-2.663494110E0,9.416428566E0
3.848767024E0,-3.770784438E-1,-2.658624649E0,9.406872749E0
3.851189784E0,-3.913027346E-1,-2.653805017E0,9.421350479E0
3.853612389E0,-3.818943501E-1,-2.663552999E0,9.430822372E0
3.856035045E0,-3.581948280E-1,-2.663798571E0,9.440245628E0
3.858457753E0,-3.724022508E-1,-2.658915520E0,9.445146561E0
3.860880409E0,-3.819808662E-1,-2.673259735E0,9.445145607E0
3.863302857E0,-3.772236705E-1,-2.668553829E0,9.454711914E0
3.865725566E0,-3.772152960E-1,-2.668522120E0,9.449924469E0
3.868148274E0,-3.913837373E-1,-2.658801317E0,9.450058937E0
3.870570982E0,-3.772068918E-1,-2.668490410E0,9.445136070E0
3.872993691E0,-3.771426678E-1,-2.663557529E0,9.426004410E0
3.875416347E0,-3.912552595E-1,-2.648935556E0,9.411795616E0
3.877839107E0,-4.009119570E-1,-2.672955036E0,9.421328545E0
3.880261816E0,-3.819611967E-1,-2.677874804E0,9.416397095E0
3.882684472E0,-3.865901232E-1,-2.658647060E0,9.421298981E0
3.885107180E0,-3.913695812E-1,-2.668126583E0,9.406924248E0
3.887529941E0,-3.677146435E-1,-2.677920580E0,9.406727791E0
3.889952805E0,-3.818301260E-1,-2.658619881E0,9.411692619E0
3.892375618E0,-3.914477229E-1,-2.677801847E0,9.416459084E0
3.894798274E0,-3.867435157E-1,-2.682675362E0,9.421194077E0
3.897221034E0,-3.867183328E-1,-2.682579994E0,9.406830788E0
3.899643795E0,-3.915397525E-1,-2.692218781E0,9.416396141E0
3.902066659E0,-3.773490489E-1,-2.697165489E0,9.421070099E0
3.904489472E0,-3.916039765E-1,-2.697151423E0,9.435527802E0
3.906912337E0,-3.726978004E-1,-2.711618900E0,9.420976639E0
3.909335201E0,-3.774801195E-1,-2.716420174E0,9.425774574E0
3.911757857E0,-3.774271607E-1,-2.706840515E0,9.430603981E0
3.914180462E0,-3.917880356E-1,-2.725985289E0,9.435401917E0
3.916603066E0,-3.917099237E-1,-2.716310740E0,9.425867081E0
3.919025722E0,-3.822289407E-1,-2.721093893E0,9.411420822E0
3.921448430E0,-3.822150230E-1,-2.716351986E0,9.421016693E0
3.923871139E0,-3.822457194E-1,-2.721157551E0,9.420996666E0
3.926293795E0,-3.775776923E-1,-2.735547304E0,9.411327362E0
3.928716503E0,-4.012494087E-1,-2.725817204E0,9.421098709E0
3.931139107E0,-4.011489749E-1,-2.711368561E0,9.416374207E0
3.933561712E0,-3.916902542E-1,-2.720925570E0,9.397117615E0
3.935984368E0,-3.964448273E-1,-2.716242552E0,9.421110153E0
3.938407024E0,-3.917322159E-1,-2.721084595E0,9.421057701E0
3.940829784E0,-4.059926867E-1,-2.725780725E0,9.421130180E0
3.943252545E0,-3.821898401E-1,-2.716256618E0,9.406653404E0
3.945675253E0,-3.916401863E-1,-2.706667423E0,9.421120644E0
3.948098066E0,-4.012103081E-1,-2.720980167E0,9.416332245E0
3.950520774E0,-3.869414628E-1,-2.716251850E0,9.411472321E0
3.952943534E0,-3.964838684E-1,-2.721079826E0,9.425877571E0
3.955366451E0,-3.917099237E-1,-2.716310740E0,9.425867081E0
3.957789264E0,-3.774578571E-1,-2.711646080E0,9.430583000E0
3.960212024E0,-3.916569650E-1,-2.706731081E0,9.430696487E0
3.962634889E0,-3.964392841E-1,-2.711531878E0,9.435495377E0
3.965057701E0,-4.106383920E-1,-2.706617117E0,9.435609818E0
3.967480618E0,-3.964783847E-1,-2.716369629E0,9.440262794E0
3.969903534E0,-3.963695765E-1,-2.701889038E0,9.430747986E0
3.972326399E0,-4.012522697E-1,-2.721138954E0,9.440273285E0
3.974749212E0,-4.059591293E-1,-2.725653648E0,9.401977539E0
3.977171972E0,-3.963750601E-1,-2.706599236E0,9.416364670E0
3.979594837E0,-4.296447337E-1,-2.720665932E0,9.402153015E0
3.982017649E0,-3.965200782E-1,-2.730595827E0,9.411471367E0
3.984440462E0,-3.964922726E-1,-2.721111774E0,9.430665016E0
3.986863378E0,-3.964754939E-1,-2.721048117E0,9.421089172E0
3.989286139E0,-4.154707789E-1,-2.725676060E0,9.416404724E0
3.991708899E0,-4.013107419E-1,-2.735428810E0,9.421056747E0
3.994131712E0,-3.869805336E-1,-2.721089363E0,9.416239738E0
3.996554420E0,-3.917935789E-1,-2.730695963E0,9.421016693E0
3.998977128E0,-3.965229392E-1,-2.725917101E0,9.430644035E0
4.001399889E0,-3.965814412E-1,-2.740206957E0,9.411429405E0
4.003822649E0,-4.012632966E-1,-2.730559587E0,9.411502838E0
4.006245462E0,-4.059759080E-1,-2.725717068E0,9.411554337E0
4.008668274E0,-3.962940574E-1,-2.701602936E0,9.387656212E0
4.011091087E0,-3.868549466E-1,-2.706544876E0,9.397149086E0
4.013513899E0,-3.964726031E-1,-2.725726366E0,9.401915550E0
4.015936659E0,-3.870390058E-1,-2.735378981E0,9.397024155E0
4.018359420E0,-4.012270868E-1,-2.721043587E0,9.425908089E0
4.020782076E0,-3.964532018E-1,-2.716274261E0,9.425898552E0
4.023204732E0,-3.775024414E-1,-2.721194029E0,9.420965195E0
4.025627493E0,-3.869944215E-1,-2.725831032E0,9.406641960E0
4.028050045E0,-3.822150230E-1,-2.716351986E0,9.421016693E0
4.030472701E0,-3.820978105E-1,-2.701839447E0,9.406715393E0
4.032895357E0,-3.867964745E-1,-2.692255259E0,9.416365623E0
4.035317962E0,-3.916010857E-1,-2.701830149E0,9.416354179E0
4.037740618E0,-3.916010857E-1,-2.701830149E0,9.416354179E0
4.040163274E0,-3.868048787E-1,-2.692286968E0,9.421153069E0
4.042585930E0,-3.773545325E-1,-2.701875925E0,9.406684875E0
4.045008587E0,-3.867099583E-1,-2.682548285E0,9.402042389E0
4.047431139E0,-3.774019778E-1,-2.706745148E0,9.416240692E0
4.049853691E0,-3.774158955E-1,-2.711487055E0,9.406642914E0
4.052276295E0,-3.773461580E-1,-2.701844215E0,9.401896477E0
4.054698847E0,-3.678680360E-1,-2.701948881E0,9.406622887E0
4.057121243E0,-3.867713213E-1,-2.692159891E0,9.402000427E0
4.059543951E0,-3.962216675E-1,-2.682570696E0,9.416468620E0
4.061966399E0,-3.867796957E-1,-2.692191601E0,9.406788826E0
4.064388951E0,-3.725918531E-1,-2.692460060E0,9.430635452E0
4.066811555E0,-3.868662119E-1,-2.701898336E0,9.421111107E0
4.069234212E0,-4.057556391E-1,-2.687367201E0,9.426085472E0
4.071656816E0,-3.915733099E-1,-2.692345858E0,9.435548782E0
4.074079472E0,-3.868216574E-1,-2.692350626E0,9.430727959E0
4.076502232E0,-4.152895808E-1,-2.692163706E0,9.435703278E0
4.078924941E0,-3.963304758E-1,-2.697051287E0,9.425981522E0
4.081347649E0,-3.963136971E-1,-2.696987867E0,9.416406631E0
4.083770409E0,-4.057081640E-1,-2.682497978E0,9.416530609E0
4.086192962E0,-4.010236263E-1,-2.682756901E0,9.450016022E0
4.088615357E0,-4.009426236E-1,-2.677760839E0,9.421308517E0
4.091038014E0,-3.867574036E-1,-2.687417507E0,9.411598206E0
4.093460566E0,-3.963388801E-1,-2.697083235E0,9.430768967E0
4.095883014E0,-4.058170021E-1,-2.696978569E0,9.426043510E0
4.098305670E0,-3.962245584E-1,-2.677892447E0,9.435642242E0
4.100728222E0,-3.915287256E-1,-2.682797909E0,9.445165634E0
4.103150670E0,-3.820700049E-1,-2.692355156E0,9.425909996E0
4.105573222E0,-3.915035725E-1,-2.682702541E0,9.430801392E0
4.107995930E0,-3.772598803E-1,-2.678070068E0,9.440306664E0
4.110418482E0,-3.773267269E-1,-2.692391634E0,9.425879478E0
4.112840930E0,-3.725527823E-1,-2.687622309E0,9.425868988E0
4.115263482E0,-3.819389343E-1,-2.673100710E0,9.421205521E0
4.117686034E0,-3.867881000E-1,-2.692223310E0,9.411577225E0
4.120108482E0,-3.724746406E-1,-2.677947760E0,9.416335106E0
4.122530930E0,-3.914951682E-1,-2.682670593E0,9.426013947E0
4.124953534E0,-3.819611967E-1,-2.677874804E0,9.416397095E0
4.127375930E0,-3.866123855E-1,-2.663421154E0,9.416490555E0
4.129798482E0,-3.913947642E-1,-2.668221951E0,9.421288490E0
4.132220878E0,-4.008673728E-1,-2.663407326E0,9.430946350E0
4.134643482E0,-3.772514760E-1,-2.678038359E0,9.435518265E0
4.137066034E0,-3.868077397E-1,-2.687608242E0,9.440326691E0
4.139488482E0,-3.915035725E-1,-2.682702541E0,9.430801392E0
4.141911034E0,-3.962858915E-1,-2.687503576E0,9.435600281E0
4.144333639E0,-3.914757669E-1,-2.673218489E0,9.449995995E0
4.146755930E0,-3.962077796E-1,-2.677828789E0,9.426065445E0
4.149178222E0,-3.773435056E-1,-2.692455292E0,9.435455322E0
4.151600566E0,-4.010346532E-1,-2.692177773E0,9.421245575E0
4.154022909E0,-3.868829906E-1,-2.701961994E0,9.430686951E0
4.156445201E0,-3.773015738E-1,-2.692296267E0,9.411515236E0
4.158867649E0,-3.868829906E-1,-2.701961994E0,9.430686951E0
4.161289993E0,-4.058867395E-1,-2.706621885E0,9.430788994E0
