"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.016526740E-1,-6.848505139E-1,-1.404288769E0,1.042826748E1
1.040747570E-1,-6.603831053E-1,-1.340662122E0,1.022728252E1
1.064967890E-1,-6.407705545E-1,-1.286801100E0,1.005501747E1
1.089188200E-1,-6.164371967E-1,-1.237750053E0,9.877911568E0
1.113407990E-1,-6.111379862E-1,-1.198165059E0,9.700887680E0
1.137628300E-1,-6.013914347E-1,-1.197252512E0,9.552393913E0
1.161849140E-1,-6.104784012E-1,-1.176907778E0,9.394531250E0
1.186069970E-1,-6.289989352E-1,-1.146910787E0,9.241559982E0
1.210290280E-1,-6.333261728E-1,-1.112471581E0,9.126822472E0
1.234511120E-1,-6.614170671E-1,-1.082719445E0,9.021795273E0
1.258731430E-1,-6.755069494E-1,-1.091458559E0,8.906930923E0
1.282951220E-1,-7.036676407E-1,-1.071349621E0,8.806650162E0
1.307171530E-1,-7.179194093E-1,-1.090081453E0,8.749200821E0
1.331392370E-1,-7.461165190E-1,-1.065421224E0,8.687246323E0
1.355614240E-1,-7.604019046E-1,-1.084280252E0,8.648949623E0
1.379836120E-1,-8.032891750E-1,-1.117528319E0,8.639505386E0
1.404057990E-1,-8.035542965E-1,-1.151358843E0,8.668087006E0
1.428280390E-1,-8.179544806E-1,-1.161274076E0,8.730384827E0
1.452501220E-1,-8.135016561E-1,-1.181169033E0,8.826032639E0
1.476723620E-1,-7.711587548E-1,-1.206256747E0,8.935776711E0
1.500946530E-1,-7.334167957E-1,-1.202632546E0,9.069617271E0
1.525168410E-1,-7.288667560E-1,-1.189332962E0,9.232444763E0
1.549388720E-1,-7.054609060E-1,-1.190691233E0,9.409451485E0
1.573610600E-1,-7.008548975E-1,-1.172490597E0,9.557935715E0
1.597831430E-1,-6.726973653E-1,-1.173853636E0,9.730122566E0
1.622053300E-1,-6.775557399E-1,-1.150806069E0,9.883478165E0
1.646274140E-1,-6.872799993E-1,-1.146944642E0,1.003678131E1
1.670496010E-1,-6.875064969E-1,-1.147802949E0,1.016606045E1
1.694716320E-1,-6.878137589E-1,-1.167724967E0,1.027131462E1
1.718938720E-1,-7.071024776E-1,-1.187533021E0,1.038148117E1
1.743161120E-1,-7.404785752E-1,-1.192623973E0,1.046307468E1
1.767381950E-1,-7.597447038E-1,-1.221725583E0,1.052531910E1
1.791602260E-1,-7.693430185E-1,-1.231454849E0,1.055406761E1
1.815825180E-1,-7.647085190E-1,-1.245971799E0,1.056355000E1
1.840045490E-1,-7.790832520E-1,-1.269859076E0,1.055875015E1
1.864267370E-1,-8.171575069E-1,-1.293500423E0,1.054452896E1
1.888489760E-1,-8.076623678E-1,-1.307609081E0,1.048694611E1
1.912712160E-1,-8.169839978E-1,-1.302221894E0,1.041041946E1
1.936934550E-1,-8.311187029E-1,-1.306441307E0,1.033866978E1
1.961156430E-1,-8.358225822E-1,-1.315634727E0,1.028120136E1
1.985377260E-1,-8.166985512E-1,-1.315208316E0,1.019489098E1
2.009599140E-1,-8.404228091E-1,-1.343192458E0,1.009436989E1
2.033819450E-1,-8.260671496E-1,-1.342825055E0,1.002245522E1
2.058040280E-1,-8.020994663E-1,-1.327986360E0,9.931388855E0
2.082262160E-1,-7.877324820E-1,-1.332265615E0,9.835513115E0
2.106482990E-1,-7.923247814E-1,-1.331657052E0,9.749358177E0
2.130704870E-1,-7.873859406E-1,-1.321573377E0,9.672759056E0
2.154926740E-1,-7.684153914E-1,-1.345175385E0,9.586344719E0
2.179147050E-1,-7.540289760E-1,-1.340002179E0,9.514450073E0
2.203368930E-1,-7.396902442E-1,-1.339698195E0,9.452111244E0
2.227589760E-1,-7.538890243E-1,-1.348850727E0,9.399494171E0
2.251812160E-1,-7.489921451E-1,-1.338926077E0,9.346835136E0
2.276034030E-1,-7.442989945E-1,-1.353220582E0,9.322800636E0
2.300254350E-1,-7.443658113E-1,-1.367542148E0,9.308375359E0
2.324475180E-1,-7.491314411E-1,-1.372279882E0,9.303595543E0
2.348697050E-1,-7.491733432E-1,-1.372438788E0,9.327536583E0
2.372919450E-1,-7.446393371E-1,-1.401404500E0,9.341744423E0
2.397140280E-1,-7.491985559E-1,-1.372534156E0,9.341900826E0
2.421361120E-1,-7.397623658E-1,-1.372797728E0,9.370567322E0
2.445581430E-1,-7.302535176E-1,-1.368096709E0,9.375314713E0
2.469802260E-1,-7.491819859E-1,-1.358403087E0,9.385057449E0
2.494022050E-1,-7.397987843E-1,-1.368246198E0,9.408893585E0
2.518241850E-1,-7.539309263E-1,-1.349009633E0,9.423434258E0
2.542461120E-1,-7.539674044E-1,-1.344458222E0,9.461760521E0
2.566680390E-1,-7.587135434E-1,-1.339743137E0,9.480964661E0
2.590901220E-1,-7.729966044E-1,-1.335146189E0,9.528960228E0
2.615121530E-1,-7.729381323E-1,-1.320856214E0,9.548173904E0
2.639341320E-1,-7.588089705E-1,-1.321346998E0,9.605539322E0
2.663561640E-1,-7.541438341E-1,-1.331058502E0,9.615043640E0
2.687781430E-1,-7.589012384E-1,-1.321696639E0,9.658208847E0
2.712001220E-1,-7.778939605E-1,-1.316936016E0,9.687081337E0
2.736222050E-1,-7.683880329E-1,-1.307556510E0,9.711002350E0
2.760442370E-1,-7.684077024E-1,-1.302941561E0,9.739751816E0
2.784663200E-1,-7.778357267E-1,-1.288578629E0,9.759029388E0
2.808884030E-1,-7.588209510E-1,-1.274498224E0,9.787696838E0
2.833104870E-1,-7.304143310E-1,-1.284296632E0,9.782681465E0
2.857325700E-1,-7.256710529E-1,-1.284332991E0,9.782650948E0
2.881547570E-1,-7.115249634E-1,-1.298827767E0,9.777708054E0
2.905767890E-1,-6.878393292E-1,-1.303815484E0,9.777532578E0
2.929988200E-1,-6.782999039E-1,-1.294308782E0,9.782299995E0
2.954210070E-1,-6.687994003E-1,-1.289639354E0,9.791834831E0
2.978431950E-1,-6.593381166E-1,-1.289807677E0,9.806137085E0
3.002652780E-1,-6.686934829E-1,-1.270480394E0,9.801495552E0
3.026873620E-1,-6.781494021E-1,-1.265601873E0,9.801578522E0
3.051093930E-1,-6.829233170E-1,-1.270371079E0,9.801588058E0
3.075314240E-1,-6.829230785E-1,-1.284438610E0,9.748855591E0
3.099534030E-1,-6.686959267E-1,-1.293936610E0,9.715204239E0
3.123753820E-1,-6.496641040E-1,-1.293859839E0,9.681564331E0
3.147974660E-1,-6.545133591E-1,-1.312982559E0,9.671936035E0
3.172195490E-1,-6.260592937E-1,-1.317911625E0,9.657364845E0
3.196416320E-1,-6.166480184E-1,-1.332337976E0,9.647664070E0
3.220639240E-1,-5.883334279E-1,-1.356553316E0,9.642584801E0
3.244861640E-1,-5.931548476E-1,-1.366191745E0,9.652150154E0
3.269082470E-1,-6.027278304E-1,-1.375825644E0,9.666534424E0
3.293304870E-1,-5.979987979E-1,-1.366536736E0,9.709638596E0
3.317526740E-1,-5.978118181E-1,-1.342381120E0,9.690590858E0
3.341748620E-1,-5.835626721E-1,-1.333038211E0,9.714480400E0
3.365971010E-1,-5.976445079E-1,-1.313610673E0,9.700292587E0
3.390191320E-1,-6.165423989E-1,-1.299111485E0,9.710055351E0
3.414412160E-1,-6.306493878E-1,-1.279779315E0,9.710230827E0
3.438634550E-1,-6.352864504E-1,-1.274651051E0,9.667190552E0
3.462856430E-1,-6.495411992E-1,-1.288704395E0,9.628915787E0
3.487078820E-1,-6.543262005E-1,-1.302894354E0,9.600155830E0
3.511301220E-1,-6.780118346E-1,-1.297906637E0,9.600331306E0
3.535523100E-1,-6.685139537E-1,-1.302626133E0,9.576307297E0
3.559746010E-1,-6.733463407E-1,-1.321685076E0,9.557101250E0
3.583966320E-1,-6.876514554E-1,-1.335929394E0,9.547554970E0
3.608186640E-1,-6.782317758E-1,-1.350324035E0,9.533067703E0
3.632406950E-1,-6.924531460E-1,-1.350182772E0,9.528371811E0
3.656629350E-1,-6.972855926E-1,-1.369241834E0,9.509166718E0
3.680849140E-1,-6.879218221E-1,-1.388537526E0,9.509020805E0
3.705071010E-1,-6.878966093E-1,-1.388442159E0,9.494656563E0
3.729290800E-1,-6.688147783E-1,-1.374107361E0,9.485019684E0
3.753512680E-1,-6.784155965E-1,-1.393225312E0,9.480209351E0
3.777733510E-1,-6.547829509E-1,-1.407792926E0,9.475202560E0
3.801954350E-1,-6.785495877E-1,-1.407801509E0,9.504087448E0
3.826176740E-1,-6.928238869E-1,-1.417239666E0,9.494562149E0
3.850399140E-1,-7.070956826E-1,-1.417289376E0,9.518594742E0
3.874621530E-1,-6.930360794E-1,-1.441490650E0,9.527974129E0
3.898843410E-1,-6.978380680E-1,-1.441676855E0,9.561521530E0
3.923065280E-1,-7.074669600E-1,-1.456211686E0,9.590250015E0
3.947287680E-1,-7.075535059E-1,-1.465918303E0,9.604572296E0
3.971510070E-1,-7.408763766E-1,-1.475497127E0,9.638263702E0
3.995730910E-1,-7.218893766E-1,-1.470900774E0,9.647737503E0
4.019953820E-1,-7.220289111E-1,-1.490187168E0,9.657229424E0
4.044176220E-1,-7.312867641E-1,-1.451732278E0,9.667035103E0
4.068397050E-1,-7.407817245E-1,-1.451691151E0,9.671885490E0
4.092618930E-1,-7.406728864E-1,-1.437210560E0,9.662370682E0
4.116841320E-1,-7.453825474E-1,-1.437046885E0,9.643249512E0
4.141063200E-1,-7.406894565E-1,-1.451341510E0,9.619215012E0
4.165286120E-1,-7.454046607E-1,-1.455888271E0,9.585708618E0
4.189507990E-1,-7.500752807E-1,-1.450887203E0,9.561820030E0
4.213728820E-1,-7.549076676E-1,-1.469946265E0,9.542614937E0
4.237949660E-1,-7.217494249E-1,-1.479749322E0,9.532780647E0
4.262171530E-1,-7.169978023E-1,-1.479753971E0,9.527961731E0
4.286391320E-1,-7.219418883E-1,-1.508615017E0,9.537443161E0
4.310611640E-1,-7.171819210E-1,-1.508587956E0,9.527836800E0
4.334833510E-1,-7.124415040E-1,-1.503945827E0,9.546977997E0
4.359052780E-1,-7.124973536E-1,-1.508846998E0,9.561322212E0
4.383275180E-1,-7.220425606E-1,-1.508996487E0,9.594900131E0
4.407494970E-1,-7.126173973E-1,-1.518680692E0,9.594796181E0
4.431715280E-1,-7.126370668E-1,-1.514065981E0,9.623547554E0
4.455935600E-1,-7.316910625E-1,-1.518916368E0,9.652378082E0
4.480156430E-1,-7.459153533E-1,-1.514096856E0,9.666855812E0
4.504377260E-1,-7.456812263E-1,-1.471004605E0,9.690984726E0
4.528599140E-1,-7.314068079E-1,-1.461566329E0,9.700510025E0
4.552821530E-1,-7.172023058E-1,-1.461771011E0,9.714781761E0
4.577042370E-1,-7.267584205E-1,-1.471341133E0,9.719591141E0
4.601262680E-1,-7.171660662E-1,-1.452254891E0,9.729187965E0
4.625482990E-1,-7.030031085E-1,-1.466685891E0,9.714667320E0
4.649703300E-1,-7.076905966E-1,-1.461748481E0,9.700355530E0
4.673924140E-1,-6.981956363E-1,-1.461789608E0,9.695506096E0
4.698146010E-1,-6.981426477E-1,-1.452209949E0,9.700335503E0
4.722368930E-1,-7.076851130E-1,-1.457038164E0,9.714740753E0
4.746592370E-1,-6.980144978E-1,-1.428277016E0,9.714803696E0
4.770815280E-1,-6.980005503E-1,-1.423534870E0,9.724401474E0
4.795037680E-1,-6.981009841E-1,-1.437983632E0,9.729126930E0
4.819259550E-1,-7.027328014E-1,-1.414077640E0,9.753203392E0
4.843479870E-1,-7.074454427E-1,-1.409235716E0,9.753254890E0
4.867701740E-1,-7.216193080E-1,-1.404225230E0,9.739004135E0
4.891923620E-1,-7.168370485E-1,-1.399424195E0,9.734205246E0
4.916145490E-1,-7.357263565E-1,-1.384893179E0,9.739180565E0
4.940365800E-1,-7.215020657E-1,-1.389712930E0,9.724702835E0
4.964588200E-1,-7.119988203E-1,-1.389722347E0,9.715064049E0
4.988810600E-1,-7.213626504E-1,-1.370426536E0,9.715209961E0
5.013032990E-1,-7.355727553E-1,-1.374932289E0,9.686552048E0
5.037255390E-1,-7.306173444E-1,-1.350717783E0,9.653109550E0
5.061475180E-1,-7.399224639E-1,-1.331199646E0,9.619737625E0
5.085695490E-1,-7.444926500E-1,-1.311749697E0,9.591124535E0
5.109915800E-1,-7.538897395E-1,-1.306648612E0,9.557689667E0
5.134136120E-1,-7.492328286E-1,-1.330459237E0,9.519249916E0
5.158357990E-1,-7.444811463E-1,-1.330463767E0,9.514430046E0
5.182577780E-1,-7.730439901E-1,-1.340015292E0,9.538515091E0
5.206798100E-1,-8.062664866E-1,-1.335145354E0,9.567481041E0
5.231018410E-1,-8.110849857E-1,-1.349462390E0,9.557872772E0
5.255239240E-1,-8.157220483E-1,-1.344334006E0,9.514831543E0
5.279461640E-1,-7.869998217E-1,-1.334178567E0,9.399772644E0
5.303682470E-1,-7.394078374E-1,-1.333938956E0,9.308490753E0
5.327902260E-1,-7.012829185E-1,-1.324174166E0,9.241250038E0
5.352124660E-1,-6.823961735E-1,-1.348094106E0,9.202717781E0
5.376345490E-1,-6.826195717E-1,-1.367698193E0,9.260091782E0
5.400565280E-1,-7.350665331E-1,-1.377703309E0,9.380093575E0
5.424786120E-1,-7.778680325E-1,-1.359042645E0,9.514521599E0
5.449006430E-1,-8.210544586E-1,-1.398113728E0,9.658276558E0
5.473227260E-1,-8.165264130E-1,-1.403655171E0,9.763563156E0
5.497449140E-1,-8.073107004E-1,-1.428201675E0,9.830430031E0
5.521669970E-1,-8.119903207E-1,-1.395097613E0,9.916794777E0
5.545892370E-1,-8.163601160E-1,-1.318615317E0,9.984192848E0
5.570113200E-1,-8.443487287E-1,-1.222823501E0,1.006619453E1
5.594336120E-1,-8.629316688E-1,-1.146168351E0,1.012411022E1
5.618557990E-1,-8.724128604E-1,-1.127317667E0,1.019128990E1
5.642780390E-1,-8.869774342E-1,-1.170681953E0,1.022471142E1
5.667000700E-1,-8.681494594E-1,-1.194824457E0,1.021969414E1
5.691224140E-1,-8.590336442E-1,-1.261954188E0,1.018582344E1
5.715446010E-1,-8.495216966E-1,-1.275999188E0,1.011866570E1
5.739667890E-1,-8.542060852E-1,-1.289807439E0,1.003244686E1
5.763887680E-1,-8.253891468E-1,-1.255846024E0,9.951009750E0
5.788107990E-1,-8.108549714E-1,-1.231354833E0,9.864834785E0
5.812328820E-1,-7.915914059E-1,-1.211642146E0,9.769034386E0
5.836549660E-1,-7.722610235E-1,-1.177607775E0,9.687657356E0
5.860771530E-1,-7.483714819E-1,-1.172444105E0,9.606125832E0
5.884992370E-1,-7.388204336E-1,-1.181651354E0,9.534200668E0
5.909214760E-1,-7.101123333E-1,-1.162170529E0,9.462277412E0
5.933436640E-1,-7.100898027E-1,-1.171464086E0,9.414354324E0
5.957660070E-1,-7.053017616E-1,-1.176019907E0,9.371208191E0
5.981881950E-1,-7.051872015E-1,-1.170896411E0,9.323348045E0
6.006103820E-1,-7.243523598E-1,-1.213683844E0,9.275403023E0
6.030325700E-1,-7.435318232E-1,-1.247145891E0,9.270591736E0
6.054546010E-1,-7.580322027E-1,-1.285577297E0,9.284882545E0
6.078768930E-1,-7.771195769E-1,-1.304622531E0,9.280133247E0
6.102991320E-1,-7.915697694E-1,-1.328796029E0,9.318427086E0
6.127211120E-1,-7.680601478E-1,-1.348518848E0,9.366069794E0
6.151431950E-1,-7.827335000E-1,-1.406363726E0,9.409005165E0
6.175651740E-1,-7.782052755E-1,-1.425972581E0,9.461560249E0
6.199873620E-1,-7.784176469E-1,-1.436156034E0,9.547702789E0
6.224093410E-1,-7.548633218E-1,-1.446331263E0,9.604965210E0
6.248315800E-1,-7.358963490E-1,-1.423052549E0,9.695920944E0
6.272538200E-1,-7.169626355E-1,-1.413968325E0,9.753295898E0
6.296761120E-1,-7.360252738E-1,-1.404783487E0,9.839646339E0
6.320982990E-1,-7.453418374E-1,-1.366551280E0,9.882969856E0
6.345205910E-1,-7.501467466E-1,-1.362058759E0,9.935689926E0
6.369428300E-1,-7.501218319E-1,-1.347896099E0,9.974058151E0
6.393650700E-1,-7.597115636E-1,-1.357593536E0,9.998019218E0
6.417871530E-1,-7.549850941E-1,-1.357693553E0,1.000756359E1
6.442091850E-1,-7.740615010E-1,-1.367318153E0,1.003158665E1
6.466313720E-1,-7.692985535E-1,-1.371969461E0,1.000280571E1
6.490532990E-1,-7.883273363E-1,-1.376724839E0,1.001727295E1
6.514753820E-1,-7.883942723E-1,-1.391046524E0,1.000284576E1
6.538974660E-1,-8.120211959E-1,-1.385835886E0,9.969504356E0
6.563193410E-1,-8.120990992E-1,-1.409578323E0,9.926307678E0
6.587414240E-1,-8.072748184E-1,-1.404618263E0,9.897568703E0
6.611634030E-1,-8.120514154E-1,-1.418776274E0,9.864019394E0
6.635852780E-1,-8.259657621E-1,-1.384645700E0,9.806800842E0
6.660072050E-1,-8.306726217E-1,-1.389160752E0,9.768507957E0
6.684290800E-1,-8.117160797E-1,-1.403437376E0,9.725227356E0
6.708509550E-1,-8.211047649E-1,-1.398304462E0,9.687004089E0
6.732727780E-1,-8.020282388E-1,-1.402747273E0,9.610250473E0
6.756946010E-1,-7.972875834E-1,-1.412172556E0,9.576661110E0
6.781164760E-1,-7.879124284E-1,-1.436114907E0,9.552554131E0
6.805385070E-1,-7.734567523E-1,-1.407231450E0,9.528646469E0
6.829604870E-1,-7.498379350E-1,-1.426540971E0,9.514042854E0
6.853825180E-1,-7.308536768E-1,-1.431333542E0,9.489957809E0
6.878044970E-1,-7.355356216E-1,-1.421685696E0,9.490030289E0
6.902265280E-1,-7.118108869E-1,-1.421836138E0,9.485088348E0
6.926485070E-1,-6.881030202E-1,-1.422050118E0,9.489721298E0
6.950705390E-1,-6.881226301E-1,-1.417435169E0,9.518471718E0
6.974925700E-1,-6.833822131E-1,-1.412792921E0,9.537613869E0
6.999145490E-1,-6.928493381E-1,-1.403267741E0,9.561657906E0
7.023365280E-1,-6.928299665E-1,-1.393815279E0,9.585640907E0
7.047584030E-1,-6.929193139E-1,-1.398843527E0,9.619135857E0
7.071802780E-1,-6.929584146E-1,-1.403680921E0,9.623904228E0
7.096021530E-1,-6.976851225E-1,-1.389513731E0,9.667090416E0
7.120240800E-1,-6.977326274E-1,-1.394382954E0,9.676646233E0
7.144459550E-1,-7.025762200E-1,-1.408795357E0,9.681402206E0
7.168677260E-1,-7.119400501E-1,-1.389499784E0,9.681548119E0
7.192896010E-1,-7.119458318E-1,-1.380142689E0,9.719895363E0
7.217116320E-1,-6.930648088E-1,-1.394705415E0,9.719708443E0
7.241336120E-1,-7.165942192E-1,-1.370367646E0,9.700814247E0
7.265556430E-1,-7.071774602E-1,-1.380083680E0,9.705499649E0
7.289775700E-1,-7.072220445E-1,-1.389631510E0,9.695881844E0
7.313994970E-1,-6.976546645E-1,-1.370640635E0,9.719844818E0
7.338213720E-1,-6.977244616E-1,-1.380283713E0,9.724590302E0
7.362433510E-1,-7.024537921E-1,-1.375505209E0,9.734217644E0
7.386654350E-1,-6.928193569E-1,-1.356260061E0,9.719876289E0
7.410874660E-1,-7.069375515E-1,-1.346348524E0,9.691280365E0
7.435094970E-1,-6.974648833E-1,-1.351163626E0,9.681622505E0
7.459314240E-1,-6.832212210E-1,-1.346530795E0,9.691125870E0
7.483534550E-1,-6.831653714E-1,-1.341629744E0,9.676783562E0
7.507754350E-1,-7.021131516E-1,-1.341388583E0,9.662541389E0
7.531973620E-1,-6.925039291E-1,-1.322238684E0,9.662563324E0
7.556192370E-1,-7.019765973E-1,-1.317423820E0,9.672224045E0
7.580410600E-1,-7.114825249E-1,-1.326803446E0,9.648303032E0
7.604628820E-1,-7.114240527E-1,-1.312513471E0,9.667517662E0
7.628848100E-1,-7.302408218E-1,-1.293017864E0,9.648572922E0
7.653067370E-1,-7.254920006E-1,-1.288343787E0,9.662926674E0
7.677287160E-1,-7.254752517E-1,-1.288280129E0,9.653350830E0
7.701507470E-1,-7.113068700E-1,-1.298001170E0,9.653216362E0
7.725728300E-1,-7.256370187E-1,-1.312340498E0,9.658034325E0
7.749948620E-1,-7.352966070E-1,-1.331681132E0,9.686740875E0
7.774169450E-1,-7.353385687E-1,-1.331840038E0,9.710680962E0
7.798388720E-1,-7.542420626E-1,-1.307983756E0,9.758790970E0
7.822610600E-1,-7.636395097E-1,-1.288815141E0,9.778089523E0
7.846829870E-1,-7.684276104E-1,-1.284259319E0,9.821234703E0
7.871052260E-1,-7.920463085E-1,-1.264949560E0,9.835836411E0
7.895271530E-1,-8.015857935E-1,-1.274456263E0,9.831068039E0
7.919493930E-1,-8.110639453E-1,-1.274351597E0,9.826342583E0
7.943714240E-1,-8.015103340E-1,-1.274170160E0,9.787975311E0
7.967934030E-1,-7.778748274E-1,-1.293416142E0,9.763796806E0
7.992153300E-1,-7.779694796E-1,-1.317222118E0,9.730175972E0
8.016373620E-1,-7.590968609E-1,-1.331816673E0,9.734776497E0
8.040592890E-1,-7.352632880E-1,-1.317486644E0,9.720321655E0
8.064811640E-1,-7.308018804E-1,-1.351417184E0,9.758447647E0
8.089030390E-1,-7.449871302E-1,-1.341759801E0,9.768159866E0
8.113249660E-1,-7.308605909E-1,-1.351639628E0,9.791964531E0
8.137467890E-1,-7.118597627E-1,-1.342301130E0,9.811036110E0
8.161686640E-1,-6.785035729E-1,-1.318527937E0,9.810924530E0
8.185905390E-1,-6.927417517E-1,-1.318450332E0,9.815804482E0
8.210124660E-1,-6.925799251E-1,-1.294390082E0,9.811120987E0
8.234343930E-1,-6.877976656E-1,-1.289588928E0,9.806323051E0
8.258563200E-1,-6.925240755E-1,-1.289488912E0,9.796778679E0
8.282781950E-1,-6.925128698E-1,-1.294135809E0,9.772816658E0
8.307000700E-1,-6.972532868E-1,-1.298778057E0,9.753674507E0
8.331221010E-1,-6.971276999E-1,-1.284233809E0,9.734583855E0
8.355439760E-1,-6.686930060E-1,-1.298615217E0,9.696031570E0
8.379658510E-1,-6.733468175E-1,-1.293550491E0,9.662565231E0
8.403877260E-1,-6.779645681E-1,-1.278969884E0,9.643507004E0
8.428095490E-1,-6.732852459E-1,-1.298006535E0,9.609875679E0
8.452314760E-1,-6.683634520E-1,-1.273919106E0,9.595584869E0
8.476534030E-1,-6.636257172E-1,-1.278665900E0,9.581169128E0
8.500753820E-1,-6.683382988E-1,-1.273823738E0,9.581220627E0
8.524972570E-1,-6.731428504E-1,-1.283398747E0,9.581209183E0
8.549192370E-1,-6.921604872E-1,-1.292800665E0,9.571714401E0
8.573411640E-1,-6.921269298E-1,-1.292673469E0,9.552563667E0
8.597631430E-1,-6.874757409E-1,-1.307126999E0,9.552470207E0
8.621851220E-1,-6.921604872E-1,-1.292800665E0,9.571714401E0
8.646073620E-1,-6.827799678E-1,-1.312032819E0,9.561993599E0
8.670295490E-1,-6.780534983E-1,-1.312132835E0,9.571537971E0
8.694516320E-1,-6.874340773E-1,-1.292900681E0,9.581260681E0
8.718739240E-1,-6.827995777E-1,-1.307417870E0,9.590743065E0
8.742961120E-1,-6.875345111E-1,-1.307349563E0,9.585986137E0
8.767181950E-1,-6.828302741E-1,-1.312223554E0,9.590723038E0
8.791402260E-1,-6.970852613E-1,-1.312209606E0,9.605179787E0
8.815622050E-1,-7.017700076E-1,-1.297883272E0,9.624425888E0
8.839842370E-1,-6.972889304E-1,-1.336428761E0,9.633803368E0
8.864062680E-1,-7.067422271E-1,-1.322161078E0,9.667444229E0
8.888282990E-1,-6.925905347E-1,-1.331945539E0,9.676886559E0
8.912502780E-1,-7.210780978E-1,-1.327143669E0,9.710609436E0
8.936723620E-1,-7.163155079E-1,-1.317727685E0,9.734560966E0
8.960943410E-1,-7.211982012E-1,-1.336977601E0,9.744086266E0
8.985165280E-1,-7.259526849E-1,-1.332294345E0,9.768078804E0
9.009385600E-1,-7.306597829E-1,-1.322741866E0,9.782514572E0
9.033607470E-1,-7.212792635E-1,-1.341973901E0,9.772792816E0
9.057827260E-1,-7.354950905E-1,-1.337122560E0,9.782482147E0
9.082050180E-1,-7.211871743E-1,-1.327556968E0,9.772855759E0
9.106272050E-1,-7.401992679E-1,-1.332248688E0,9.777747154E0
9.130493930E-1,-7.211229801E-1,-1.322623968E0,9.753724098E0
9.154713720E-1,-7.211759090E-1,-1.332203746E0,9.748893738E0
9.178936120E-1,-7.497023940E-1,-1.346306562E0,9.734651566E0
9.203158510E-1,-7.354251146E-1,-1.341546655E0,9.725004196E0
9.227380390E-1,-7.497972846E-1,-1.356045246E0,9.753763199E0
9.251602260E-1,-7.356149554E-1,-1.361023664E0,9.763225555E0
9.275823100E-1,-7.497442961E-1,-1.346465588E0,9.758592606E0
9.300046010E-1,-7.497413754E-1,-1.351144195E0,9.739418983E0
9.324268410E-1,-7.449758649E-1,-1.346406579E0,9.744198799E0
9.348490800E-1,-7.781312466E-1,-1.341282129E0,9.734858513E0
9.372713200E-1,-7.732010484E-1,-1.317163229E0,9.715779305E0
9.396935070E-1,-7.636754513E-1,-1.312398553E0,9.710950851E0
9.421157470E-1,-7.590771317E-1,-1.336431742E0,9.706027985E0
9.445380390E-1,-7.731813788E-1,-1.321778059E0,9.687029839E0
9.469602260E-1,-7.446714640E-1,-1.321805954E0,9.658116341E0
9.493824660E-1,-7.493505478E-1,-1.316836834E0,9.639016151E0
9.518046530E-1,-7.399140596E-1,-1.331167817E0,9.614950180E0
9.542268930E-1,-7.350507379E-1,-1.321370244E0,9.581443787E0
9.566491320E-1,-7.114180923E-1,-1.335937977E0,9.576439857E0
9.590713200E-1,-6.876124144E-1,-1.331091881E0,9.542788506E0
