
"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.116904356E0,-1.959463656E-1,-1.755308270E0,9.684669495E0
8.119328419E0,-2.006476820E-1,-1.755112886E0,9.660759926E0
8.121752637E0,-2.100169808E-1,-1.740527511E0,9.646520615E0
8.124176856E0,-2.052905262E-1,-1.740627408E0,9.656064987E0
8.126600971E0,-1.957455277E-1,-1.726410627E0,9.675219536E0
8.129025242E0,-2.052097619E-1,-1.721563578E0,9.680088997E0
8.131449460E0,-2.193446159E-1,-1.711715937E0,9.661071777E0
8.133873731E0,-2.288088650E-1,-1.706869006E0,9.665943146E0
8.136298106E0,-2.288143784E-1,-1.711579442E0,9.651557922E0
8.138722377E0,-2.336887270E-1,-1.730797410E0,9.656291962E0
8.141146648E0,-2.384151965E-1,-1.730697393E0,9.646747589E0
8.143570919E0,-2.526811361E-1,-1.740104079E0,9.632434845E0
8.145995190E0,-2.478597611E-1,-1.730465531E0,9.622868538E0
8.148419460E0,-2.431471795E-1,-1.735307693E0,9.622817039E0
8.150843627E0,-2.383732349E-1,-1.730538368E0,9.622806549E0
8.153268002E0,-2.241657525E-1,-1.735421777E0,9.617905617E0
8.155692273E0,-2.051843405E-1,-1.735535741E0,9.612993240E0
8.158116492E0,-2.051284909E-1,-1.730634570E0,9.598649979E0
8.160540867E0,-1.719366908E-1,-1.740310311E0,9.569664001E0
8.162965242E0,-1.863869727E-1,-1.764483690E0,9.607956886E0
8.165389617E0,-1.770902723E-1,-1.784033895E0,9.646115303E0
8.167813992E0,-1.725562513E-1,-1.812999487E0,9.660323143E0
8.170238419E0,-1.677350998E-1,-1.789293766E0,9.703490257E0
8.172662846E0,-1.822160482E-1,-1.818272829E0,9.741763115E0
8.175086960E0,-2.011557817E-1,-1.803932428E0,9.775465965E0
8.177511231E0,-2.107623667E-1,-1.813693404E0,9.809001923E0
8.179935658E0,-1.870434582E-1,-1.804486871E0,9.842407227E0
8.182359877E0,-1.918677241E-1,-1.809446812E0,9.871145248E0
8.184784252E0,-1.869904995E-1,-1.794907212E0,9.847236633E0
8.187208471E0,-1.726432592E-1,-1.794571519E0,9.780110359E0
8.189632742E0,-1.867388338E-1,-1.793953657E0,9.703592300E0
8.192057012E0,-2.055944204E-1,-1.793362737E0,9.636682510E0
8.194481387E0,-1.816379428E-1,-1.773877144E0,9.569579124E0
8.196905606E0,-1.814982146E-1,-1.768658400E0,9.507353783E0
8.199329825E0,-2.004906684E-1,-1.777964950E0,9.483494759E0
8.201754044E0,-2.051752210E-1,-1.777705908E0,9.450009346E0
8.204178210E0,-2.051584423E-1,-1.777642369E0,9.440432549E0
8.206602481E0,-2.147091776E-1,-1.782502532E0,9.459626198E0
8.209026856E0,-2.195389718E-1,-1.792172670E0,9.473979950E0
8.211451179E0,-2.386265844E-1,-1.797150254E0,9.521964073E0
8.213875502E0,-2.196676880E-1,-1.787970901E0,9.564974785E0
8.216299565E0,-2.387691885E-1,-1.797690749E0,9.603362083E0
8.218723783E0,-2.434930354E-1,-1.788201928E0,9.627375603E0
8.221148054E0,-2.389312238E-1,-1.807683706E0,9.660777092E0
8.223572429E0,-2.390735894E-1,-1.822291493E0,9.689444542E0
8.225996596E0,-2.295034081E-1,-1.807979107E0,9.694231987E0
8.228420762E0,-2.200252861E-1,-1.808083773E0,9.698959351E0
8.230844981E0,-2.010858059E-1,-1.808356762E0,9.717988014E0
8.233269200E0,-2.010802925E-1,-1.803646445E0,9.732372284E0
8.235693419E0,-2.058568746E-1,-1.817804456E0,9.698823929E0
8.238117690E0,-1.962893456E-1,-1.812880874E0,9.670054436E0
8.240541856E0,-1.961805224E-1,-1.798400283E0,9.660540581E0
8.242966075E0,-1.913620085E-1,-1.784083366E0,9.670148849E0
8.245390450E0,-1.866659522E-1,-1.803056359E0,9.626941681E0
8.247814617E0,-1.914566606E-1,-1.807889104E0,9.636527061E0
8.250238887E0,-1.866995096E-1,-1.803183556E0,9.646093369E0
8.252663106E0,-1.915012449E-1,-1.817436934E0,9.626909256E0
8.255087377E0,-2.057701051E-1,-1.822165132E0,9.631770134E0
8.257511544E0,-1.821235269E-1,-1.831990361E0,9.636361122E0
8.259935762E0,-1.868946105E-1,-1.841438293E0,9.617198944E0
8.262360033E0,-1.916016638E-1,-1.831885695E0,9.631635666E0
8.264784096E0,-1.964398474E-1,-1.841587901E0,9.650776863E0
8.267208315E0,-1.870453656E-1,-1.856077671E0,9.650651932E0
8.269632533E0,-1.917634457E-1,-1.855945826E0,9.636318207E0
8.272056648E0,-1.964899302E-1,-1.855845928E0,9.626772881E0
8.274480815E0,-2.014424205E-1,-1.884738922E0,9.641043663E0
8.276905033E0,-2.062302679E-1,-1.894250274E0,9.631456375E0
8.279329252E0,-1.920227706E-1,-1.899133444E0,9.626554489E0
8.281753471E0,-1.917828619E-1,-1.865398288E0,9.612335205E0
8.284177742E0,-2.013865858E-1,-1.879837871E0,9.626699448E0
8.286601908E0,-1.967130750E-1,-1.889517546E0,9.631415367E0
8.289026283E0,-1.823941171E-1,-1.870531201E0,9.650558472E0
8.291450398E0,-1.730387062E-1,-1.889858603E0,9.655200005E0
8.293874617E0,-1.824415773E-1,-1.875400662E0,9.660113335E0
8.296298887E0,-1.918835342E-1,-1.865779757E0,9.669793129E0
8.298723106E0,-1.824331880E-1,-1.875368834E0,9.655324936E0
8.301147637E0,-1.919281036E-1,-1.875327706E0,9.660175323E0
8.303572065E0,-1.917718351E-1,-1.855977654E0,9.641107559E0
8.305996335E0,-1.917802244E-1,-1.856009483E0,9.645895004E0
8.308420815E0,-1.918192953E-1,-1.860846996E0,9.650662422E0
8.310845033E0,-2.058650106E-1,-1.831903458E0,9.650880814E0
8.313269252E0,-2.012499720E-1,-1.855872989E0,9.636380196E0
8.315693471E0,-1.963811219E-1,-1.841365457E0,9.617259979E0
8.318117742E0,-1.963475645E-1,-1.841238260E0,9.598107338E0
8.320542012E0,-2.057811171E-1,-1.831585646E0,9.602998734E0
8.322966283E0,-1.914341450E-1,-1.817182660E0,9.588603973E0
8.325390502E0,-1.819754094E-1,-1.826739788E0,9.569349289E0
8.327814877E0,-1.962387711E-1,-1.826757669E0,9.588593483E0
8.330239148E0,-1.866573393E-1,-1.817091942E0,9.569421768E0
8.332663419E0,-2.104488760E-1,-1.831263185E0,9.559936523E0
8.335087898E0,-2.105353922E-1,-1.840970039E0,9.574258804E0
8.337512377E0,-2.104181945E-1,-1.826457620E0,9.559957504E0
8.339936856E0,-2.009820193E-1,-1.826721191E0,9.588624001E0
8.342361387E0,-2.104433626E-1,-1.826552987E0,9.574321747E0
8.344785815E0,-1.963252723E-1,-1.836464405E0,9.602916718E0
8.347210294E0,-2.011857331E-1,-1.850940347E0,9.617249489E0
8.349634721E0,-1.964369714E-1,-1.846266389E0,9.631603241E0
8.352059148E0,-1.964201927E-1,-1.846202731E0,9.622026443E0
8.354483575E0,-1.917159855E-1,-1.851076722E0,9.626763344E0
8.356908054E0,-1.822407246E-1,-1.846502781E0,9.650663376E0
8.359332325E0,-1.964230686E-1,-1.841524363E0,9.641201019E0
8.361756596E0,-2.011943758E-1,-1.836904764E0,9.674769402E0
8.364180971E0,-1.964566261E-1,-1.841651559E0,9.660352707E0
8.366605346E0,-2.058091611E-1,-1.827002525E0,9.636536598E0
8.369029565E0,-2.152594924E-1,-1.817413688E0,9.651004791E0
8.371453940E0,-2.057171315E-1,-1.812585354E0,9.636598587E0
8.373878210E0,-2.057339102E-1,-1.812649012E0,9.646175385E0
8.376302429E0,-1.962028146E-1,-1.803174257E0,9.655731201E0
8.378726856E0,-2.152204216E-1,-1.812576175E0,9.646237373E0
8.381151075E0,-2.056809515E-1,-1.803069472E0,9.651005745E0
8.383575502E0,-2.245506793E-1,-1.793153405E0,9.627230644E0
8.385999773E0,-2.008511573E-1,-1.793399215E0,9.636651993E0
8.388424200E0,-2.103738487E-1,-1.802842379E0,9.622307777E0
8.390848419E0,-2.150502503E-1,-1.788484216E0,9.636765480E0
8.393272846E0,-2.103237659E-1,-1.788584352E0,9.646310806E0
8.395697065E0,-2.103767246E-1,-1.798163772E0,9.641482353E0
8.398121492E0,-2.198186815E-1,-1.788543105E0,9.651161194E0
8.400545867E0,-2.150893211E-1,-1.793321729E0,9.641533852E0
8.402970398E0,-1.960856169E-1,-1.788661838E0,9.641430855E0
8.405394929E0,-2.103544325E-1,-1.793390036E0,9.646289825E0
8.407819408E0,-1.961721331E-1,-1.798368454E0,9.655752182E0
8.410243679E0,-2.008372545E-1,-1.788657188E0,9.646249771E0
8.412668054E0,-2.008902282E-1,-1.798236609E0,9.641420364E0
8.415092273E0,-2.056864500E-1,-1.807779789E0,9.636619568E0
8.417516752E0,-2.009599656E-1,-1.807879925E0,9.646165848E0
8.419941231E0,-2.103990167E-1,-1.802937746E0,9.636672020E0
8.422365606E0,-2.104742676E-1,-1.817291260E0,9.627033234E0
8.424789981E0,-1.914957315E-1,-1.812726498E0,9.641295433E0
8.427214200E0,-2.150418609E-1,-1.788452506E0,9.631978035E0
8.429638419E0,-2.056334913E-1,-1.798200130E0,9.641450882E0
8.432062794E0,-2.105217278E-1,-1.822160482E0,9.636588097E0
8.434487169E0,-2.105327547E-1,-1.831580997E0,9.607818604E0
8.436911544E0,-2.011495382E-1,-1.841424346E0,9.631655693E0
8.439335762E0,-2.201700360E-1,-1.846147656E0,9.641334534E0
8.441760137E0,-2.152566016E-1,-1.822092295E0,9.631832123E0
8.444184356E0,-2.106221467E-1,-1.836609364E0,9.641314507E0
8.446608627E0,-2.105188519E-1,-1.826839089E0,9.617415428E0
8.449033002E0,-2.247738093E-1,-1.826825023E0,9.631872177E0
8.451457221E0,-2.153150886E-1,-1.836382151E0,9.612615585E0
8.453881596E0,-2.152314335E-1,-1.821996927E0,9.617467880E0
8.456305971E0,-2.011020929E-1,-1.836555004E0,9.622099876E0
8.458730242E0,-2.199217379E-1,-1.812380672E0,9.622327805E0
8.461154669E0,-2.057672143E-1,-1.826843619E0,9.612595558E0
8.463579044E0,-1.962974817E-1,-1.826980114E0,9.622110367E0
8.466003419E0,-1.962584108E-1,-1.822142720E0,9.617343903E0
8.468427637E0,-1.963420510E-1,-1.836527944E0,9.612491608E0
8.470852117E0,-1.962584108E-1,-1.822142720E0,9.617343903E0
8.473276387E0,-2.010184377E-1,-1.822169781E0,9.626950264E0
8.475700658E0,-1.869142652E-1,-1.836823344E0,9.645947456E0
8.478124877E0,-2.010268271E-1,-1.822201610E0,9.631738663E0
8.480549148E0,-1.821541935E-1,-1.836796165E0,9.636340141E0
8.482973679E0,-1.916016638E-1,-1.831885695E0,9.631635666E0
8.485397846E0,-1.915793866E-1,-1.827111840E0,9.636443138E0
8.487822065E0,-1.916630268E-1,-1.841497183E0,9.631593704E0
8.490246440E0,-2.012137771E-1,-1.846356988E0,9.650786400E0
8.492670710E0,-1.773886532E-1,-1.832058668E0,9.641119003E0
8.495095085E0,-2.011941224E-1,-1.850972056E0,9.622036934E0
8.497519304E0,-1.964285821E-1,-1.846234560E0,9.626814842E0
8.499943523E0,-1.868416369E-1,-1.831858516E0,9.622027397E0
8.502367637E0,-1.916992068E-1,-1.851013184E0,9.617187500E0
8.504791804E0,-1.773773879E-1,-1.836705565E0,9.617157936E0
8.507215919E0,-1.822126806E-1,-1.851086140E0,9.617125511E0
8.509640085E0,-1.822210699E-1,-1.851117849E0,9.621912956E0
8.512064148E0,-1.870201975E-1,-1.855982304E0,9.636286736E0
8.514488367E0,-1.916433722E-1,-1.846112013E0,9.602843285E0
8.516912846E0,-1.917437911E-1,-1.860560894E0,9.607568741E0
8.519337065E0,-1.915959269E-1,-1.841242790E0,9.593288422E0
8.521761596E0,-1.678656936E-1,-1.836683035E0,9.602730751E0
8.524185867E0,-1.726032197E-1,-1.846003413E0,9.564414024E0
8.526610137E0,-1.679352075E-1,-1.860393524E0,9.554744720E0
8.529034565E0,-1.774162203E-1,-1.855610251E0,9.569192886E0
8.531458835E0,-1.678851247E-1,-1.846135259E0,9.578748703E0
8.533883054E0,-1.631167084E-1,-1.846076369E0,9.564352036E0
8.536307325E0,-1.631195843E-1,-1.841398001E0,9.583526611E0
8.538731544E0,-1.489705592E-1,-1.860571146E0,9.559410095E0
8.541155815E0,-1.679158062E-1,-1.850941062E0,9.578727722E0
8.543580242E0,-1.774413884E-1,-1.855705619E0,9.583557129E0
8.546004669E0,-1.774135828E-1,-1.846221447E0,9.602750778E0
8.548429044E0,-1.631838083E-1,-1.846330762E0,9.602658272E0
8.550853523E0,-1.631950736E-1,-1.841684103E0,9.626619339E0
8.553278002E0,-1.584769785E-1,-1.841815948E0,9.640954018E0
8.555702429E0,-1.632593125E-1,-1.846616864E0,9.645750999E0
8.558126804E0,-1.822936833E-1,-1.856082439E0,9.645833015E0
8.560551179E0,-1.585634947E-1,-1.851522684E0,9.655275345E0
8.562975450E0,-1.680332422E-1,-1.851386189E0,9.645761490E0
8.565399929E0,-1.727932841E-1,-1.851413250E0,9.655367851E0
8.567824200E0,-1.681811213E-1,-1.870704174E0,9.660041809E0
8.570248419E0,-1.822323352E-1,-1.846471071E0,9.645874977E0
8.572672690E0,-1.728407443E-1,-1.856282353E0,9.664924622E0
8.575097221E0,-1.727654934E-1,-1.841929078E0,9.674562454E0
8.577521648E0,-1.822742820E-1,-1.846629977E0,9.669815063E0
8.579946179E0,-1.917914897E-1,-1.851362824E0,9.669856071E0
8.582370450E0,-1.822352111E-1,-1.841792583E0,9.665048599E0
8.584794669E0,-1.917133629E-1,-1.841687918E0,9.660321236E0
8.587219044E0,-1.774919629E-1,-1.841829062E0,9.665018082E0
8.589643262E0,-1.963645965E-1,-1.827234507E0,9.660414696E0
8.592067637E0,-1.916575134E-1,-1.836786866E0,9.645977974E0
8.594491908E0,-2.012221664E-1,-1.846388817E0,9.655573845E0
8.596916387E0,-1.963701099E-1,-1.831944704E0,9.646030426E0
8.599340867E0,-1.868751943E-1,-1.831985712E0,9.641180992E0
8.601765085E0,-2.059208602E-1,-1.836804628E0,9.665224075E0
8.604189460E0,-1.867886633E-1,-1.822279096E0,9.626857758E0
8.606613835E0,-1.963562071E-1,-1.827202678E0,9.655627251E0
8.609038106E0,-1.867385805E-1,-1.808020949E0,9.650860786E0
8.611462585E0,-1.820147038E-1,-1.817509890E0,9.626848221E0
8.613886856E0,-1.867496073E-1,-1.817441583E0,9.622090340E0
8.616311335E0,-1.913756579E-1,-1.802892685E0,9.607820511E0
8.618735919E0,-1.772156060E-1,-1.812645197E0,9.612472534E0
8.621160346E0,-1.866853684E-1,-1.812508702E0,9.602958679E0
8.623584773E0,-1.724361628E-1,-1.803165674E0,9.626849174E0
8.626009304E0,-1.772491634E-1,-1.812772393E0,9.631626129E0
8.628433731E0,-1.818807274E-1,-1.802933931E0,9.602970123E0
8.630858158E0,-1.866798550E-1,-1.807798505E0,9.617344856E0
8.633282585E0,-1.772630662E-1,-1.817514539E0,9.622028351E0
8.635706960E0,-1.773189157E-1,-1.822415590E0,9.636371613E0
8.638131492E0,-1.725394726E-1,-1.812935829E0,9.650747299E0
8.640556023E0,-1.726147234E-1,-1.827289462E0,9.641109467E0
8.642980502E0,-2.010158151E-1,-1.812780857E0,9.660509109E0
8.645404877E0,-2.011162341E-1,-1.827229738E0,9.665235519E0
8.647829148E0,-2.201115638E-1,-1.831857800E0,9.660549164E0
8.650253419E0,-2.011553049E-1,-1.832067132E0,9.670001984E0
8.652677637E0,-2.012137771E-1,-1.846356988E0,9.650786400E0
8.655101908E0,-2.011272609E-1,-1.836650372E0,9.636463165E0
8.657526179E0,-2.153905928E-1,-1.836668253E0,9.655708313E0
8.659950346E0,-2.152372003E-1,-1.812639713E0,9.655813217E0
8.662374721E0,-2.106027454E-1,-1.827156901E0,9.665297508E0
8.664799096E0,-2.343413681E-1,-1.831748486E0,9.660641670E0
8.667223523E0,-2.106082588E-1,-1.831867099E0,9.650911331E0
8.669647950E0,-2.106502056E-1,-1.832026124E0,9.674852371E0
8.672072377E0,-2.200418264E-1,-1.822214723E0,9.655802727E0
8.674496648E0,-1.963813752E-1,-1.827298045E0,9.669991493E0
8.676921075E0,-2.153124511E-1,-1.826993346E0,9.646174431E0
8.679345242E0,-1.868612915E-1,-1.827243686E0,9.650777817E0
8.681769512E0,-2.010881901E-1,-1.831812859E0,9.631696701E0
8.684193887E0,-2.057533264E-1,-1.822101474E0,9.622193336E0
8.686618262E0,-2.009570897E-1,-1.812558293E0,9.626992226E0
8.689042637E0,-2.105830908E-1,-1.831771731E0,9.636546135E0
8.691467012E0,-2.058314532E-1,-1.831776381E0,9.631728172E0
8.693891179E0,-2.011857331E-1,-1.850940347E0,9.617249489E0
8.696315762E0,-1.964508742E-1,-1.851008534E0,9.622005463E0
8.698740242E0,-2.010853142E-1,-1.836491466E0,9.612523079E0
8.701164669E0,-1.774833202E-1,-1.855864525E0,9.607497215E0
8.703588940E0,-1.965232641E-1,-1.870040417E0,9.593194008E0
8.706013210E0,-1.727427095E-1,-1.865289807E0,9.573906898E0
8.708437481E0,-1.680104733E-1,-1.874747038E0,9.545106888E0
8.710861908E0,-1.633146703E-1,-1.879652619E0,9.554630280E0
8.713286075E0,-1.679965705E-1,-1.870004773E0,9.554702759E0
8.715710294E0,-1.442718804E-1,-1.870155215E0,9.549759865E0
8.718134565E0,-1.587305516E-1,-1.894360423E0,9.592842102E0
8.720558940E0,-1.777594239E-1,-1.899115682E0,9.607309341E0
8.722983367E0,-1.824971735E-1,-1.894368887E0,9.621725082E0
8.725407846E0,-1.920004785E-1,-1.894359589E0,9.631363869E0
8.727832221E0,-1.920366734E-1,-1.903875589E0,9.616957664E0
8.730256492E0,-2.157000005E-1,-1.894113779E0,9.621941566E0
8.732680710E0,-1.965261251E-1,-1.865361929E0,9.612366676E0
8.735105085E0,-2.105744630E-1,-1.845807314E0,9.579026222E0
8.737529252E0,-1.915513277E-1,-1.831694961E0,9.602906227E0
8.739953471E0,-1.963950247E-1,-1.846107364E0,9.607663155E0
8.742377846E0,-1.821848750E-1,-1.841601849E0,9.636319160E0
8.744802012E0,-1.774500161E-1,-1.841670156E0,9.641077042E0
8.747226231E0,-2.058985680E-1,-1.832030654E0,9.670032501E0
8.749650450E0,-2.107506245E-1,-1.846474886E0,9.679576874E0
8.752074721E0,-2.059934884E-1,-1.841769338E0,9.689144135E0
8.754499096E0,-2.108455300E-1,-1.856213450E0,9.698687553E0
8.756923262E0,-1.965431571E-1,-1.851358294E0,9.674675941E0
8.759347481E0,-1.916603893E-1,-1.832108140E0,9.665152550E0
8.761771648E0,-1.775197536E-1,-1.851313353E0,9.645822525E0
8.764195919E0,-1.631392241E-1,-1.836783051E0,9.612275124E0
8.766620190E0,-1.584321409E-1,-1.846335411E0,9.597838402E0
8.769044408E0,-1.488926560E-1,-1.836828828E0,9.602606773E0
8.771468783E0,-1.536359191E-1,-1.836792350E0,9.602638245E0
8.773893158E0,-1.583875716E-1,-1.836787701E0,9.607457161E0
8.776317325E0,-1.347074658E-1,-1.846485734E0,9.592896461E0
8.778741596E0,-1.538367718E-1,-1.865689874E0,9.612088203E0
8.781165815E0,-1.585606188E-1,-1.856201053E0,9.636101723E0
8.783590033E0,-1.632425338E-1,-1.846553206E0,9.636174202E0
8.786014304E0,-1.726983786E-1,-1.841674685E0,9.636257172E0
8.788438523E0,-1.774109453E-1,-1.836832643E0,9.636308670E0
8.790862690E0,-1.535328776E-1,-1.812954545E0,9.631471634E0
8.793286960E0,-1.725672632E-1,-1.822420239E0,9.631553650E0
8.795711127E0,-1.915096343E-1,-1.817468762E0,9.631697655E0
8.798135554E0,-1.818752140E-1,-1.798223495E0,9.617355347E0
8.800559617E0,-1.865626574E-1,-1.793286085E0,9.603042603E0
8.802983731E0,-1.817244738E-1,-1.783584118E0,9.583901405E0
8.805407898E0,-1.911496520E-1,-1.773899555E0,9.584004402E0
8.807832012E0,-1.911105812E-1,-1.769062281E0,9.579236984E0
8.810256127E0,-1.910072863E-1,-1.759291887E0,9.555338860E0
8.812680242E0,-1.767523289E-1,-1.759305954E0,9.540881157E0
8.815104460E0,-1.862388700E-1,-1.759232998E0,9.540943146E0
8.817528731E0,-1.816098988E-1,-1.778460383E0,9.536041260E0
8.819952950E0,-1.817215979E-1,-1.788262486E0,9.564726830E0
8.822377169E0,-1.911216080E-1,-1.778482795E0,9.550466537E0
8.824801440E0,-1.865178496E-1,-1.797805548E0,9.559928894E0
8.827225710E0,-2.007421106E-1,-1.792986035E0,9.574406624E0
8.829649981E0,-2.101588696E-1,-1.783270121E0,9.569723129E0
8.832074252E0,-2.055551261E-1,-1.802592635E0,9.579183578E0
8.834498523E0,-1.962054521E-1,-1.812562943E0,9.622173309E0
8.836922742E0,-2.199775875E-1,-1.817281842E0,9.636671066E0
8.839347117E0,-2.247767001E-1,-1.822146416E0,9.651045799E0
8.841771335E0,-2.248938829E-1,-1.836658835E0,9.665348053E0
8.844195450E0,-2.249274403E-1,-1.836786032E0,9.684499741E0
8.846619669E0,-2.296652049E-1,-1.832039237E0,9.698916435E0
8.849043887E0,-2.297823876E-1,-1.846551657E0,9.713218689E0
8.851468262E0,-2.297155410E-1,-1.832229972E0,9.727643967E0
8.853892429E0,-2.202958763E-1,-1.846624494E0,9.713156700E0
8.856316648E0,-2.346567661E-1,-1.865769744E0,9.717952728E0
8.858740919E0,-2.156446427E-1,-1.861078143E0,9.713063240E0
8.861165137E0,-2.202316523E-1,-1.841691732E0,9.694024086E0
8.863589252E0,-2.060073763E-1,-1.846511245E0,9.679545403E0
8.866013419E0,-1.965767145E-1,-1.851485372E0,9.693827629E0
8.868437585E0,-2.107031643E-1,-1.841605783E0,9.670022011E0
8.870861804E0,-2.107757926E-1,-1.846570253E0,9.693941116E0
8.873285971E0,-2.107312083E-1,-1.837022662E0,9.703558922E0
8.875710033E0,-2.011581808E-1,-1.827388763E0,9.689175606E0
8.878134148E0,-2.202064842E-1,-1.841596365E0,9.679658890E0
8.880558262E0,-2.011469156E-1,-1.832035303E0,9.665214539E0
8.882982377E0,-2.202203721E-1,-1.846338391E0,9.670063019E0
8.885406492E0,-2.012557238E-1,-1.846516013E0,9.674727440E0
8.887830658E0,-1.916798055E-1,-1.841560721E0,9.641170502E0
8.890254877E0,-2.154267728E-1,-1.846184134E0,9.641304016E0
8.892679148E0,-1.917327642E-1,-1.851140261E0,9.636339188E0
8.895103315E0,-2.155243158E-1,-1.865311503E0,9.626854897E0
8.897527377E0,-2.059428990E-1,-1.855645776E0,9.607683182E0
8.899951752E0,-2.106693536E-1,-1.855545878E0,9.598136902E0
8.902375971E0,-2.010824382E-1,-1.841169953E0,9.593350410E0
8.904800190E0,-2.296340317E-1,-1.855368257E0,9.593473434E0
8.907224460E0,-2.058870643E-1,-1.850744843E0,9.593339920E0
8.909648731E0,-2.010879517E-1,-1.845880151E0,9.578965187E0
8.912072950E0,-2.153484076E-1,-1.850576639E0,9.579036713E0
8.914497065E0,-2.105996311E-1,-1.845902681E0,9.593391418E0
8.916921335E0,-2.153484076E-1,-1.850576639E0,9.579036713E0
8.919345554E0,-2.011660933E-1,-1.855555177E0,9.588499069E0
8.921769669E0,-2.059009671E-1,-1.855486870E0,9.583742142E0
8.924193940E0,-2.151475549E-1,-1.821678996E0,9.569586754E0
8.926618210E0,-2.200248092E-1,-1.836218476E0,9.593495369E0
8.929042481E0,-2.200387120E-1,-1.840960622E0,9.583897591E0
8.931466700E0,-2.057113796E-1,-1.821942568E0,9.598252296E0
8.933890867E0,-1.915151477E-1,-1.822179079E0,9.617313385E0
8.936315085E0,-2.153234780E-1,-1.836413980E0,9.617404938E0
8.938739304E0,-2.106024921E-1,-1.841224313E0,9.612564087E0
8.941163367E0,-2.010016590E-1,-1.822106242E0,9.617375374E0
8.943587533E0,-2.058398426E-1,-1.831808090E0,9.636515617E0
8.946011700E0,-2.057952732E-1,-1.822260499E0,9.646133423E0
8.948435919E0,-1.914650500E-1,-1.807920933E0,9.641316414E0
8.950860137E0,-1.962502748E-1,-1.808043480E0,9.665287971E0
8.953284356E0,-2.105385065E-1,-1.822224140E0,9.646164894E0
8.955708627E0,-1.915935278E-1,-1.817786574E0,9.679578781E0
8.958132846E0,-1.631310880E-1,-1.822683930E0,9.660219193E0
8.960557273E0,-1.868809462E-1,-1.822628736E0,9.679526329E0
8.962981752E0,-1.868977249E-1,-1.822692394E0,9.689104080E0
8.965406127E0,-1.679469645E-1,-1.827612042E0,9.684170723E0
8.967830502E0,-1.821961403E-1,-1.836955190E0,9.660280228E0
8.970254929E0,-1.773191690E-1,-1.808348298E0,9.689105034E0
8.972679304E0,-1.868557781E-1,-1.822533369E0,9.665163040E0
8.975103731E0,-1.774167120E-1,-1.827475667E0,9.674656868E0
8.977528106E0,-1.726343781E-1,-1.822674513E0,9.669857979E0
8.979952325E0,-1.725478619E-1,-1.812967658E0,9.655534744E0
8.982376596E0,-1.725394726E-1,-1.812935829E0,9.650747299E0
8.984800762E0,-1.724251509E-1,-1.793745041E0,9.655618668E0
8.987225033E0,-1.724864990E-1,-1.803356409E0,9.655576706E0
8.989649252E0,-1.724697202E-1,-1.803292871E0,9.646000862E0
8.992073731E0,-1.770037413E-1,-1.774326921E0,9.631793022E0
8.994498002E0,-1.864512116E-1,-1.769416690E0,9.627087593E0
8.996922377E0,-1.958734989E-1,-1.764410853E0,9.608017921E0
8.999346596E0,-1.864399463E-1,-1.774063230E0,9.603126526E0
9.001770815E0,-2.005218565E-1,-1.754636049E0,9.588937759E0
9.004195085E0,-1.957201064E-1,-1.740382433E0,9.608122826E0
9.006619460E0,-2.100502849E-1,-1.754722118E0,9.612939835E0
9.009043679E0,-1.958401948E-1,-1.750216365E0,9.641598701E0
9.011467898E0,-2.100502849E-1,-1.754722118E0,9.612939835E0
9.013892117E0,-2.147489786E-1,-1.745137691E0,9.622589111E0
9.016316335E0,-2.386325747E-1,-1.773725867E0,9.613041878E0
9.018740554E0,-2.434539646E-1,-1.783364534E0,9.622608185E0
9.021164773E0,-2.340149134E-1,-1.788306713E0,9.632102013E0
9.023588940E0,-2.341515273E-1,-1.812271357E0,9.622420311E0
9.026013315E0,-2.483058125E-1,-1.811875939E0,9.579420090E0
9.028437481E0,-2.291681021E-1,-1.792640209E0,9.555439949E0
9.030861544E0,-2.007001638E-1,-1.792827010E0,9.550465584E0
9.033285762E0,-1.864564866E-1,-1.788194299E0,9.559970856E0
9.035709981E0,-1.674973369E-1,-1.793082118E0,9.550249100E0
9.038134044E0,-1.486079395E-1,-1.807613254E0,9.545275688E0
9.040558210E0,-1.439624727E-1,-1.812709570E0,9.583528519E0
9.042982273E0,-1.535884887E-1,-1.831922889E0,9.593083382E0
9.045406387E0,-1.443085521E-1,-1.851536632E0,9.640819550E0
9.047830450E0,-1.492416412E-1,-1.870977044E0,9.679070473E0
9.050254617E0,-1.588734090E-1,-1.880833507E0,9.726971626E0
9.052678679E0,-1.589237452E-1,-1.881024241E0,9.755700111E0
9.055102794E0,-1.777992398E-1,-1.861751199E0,9.770272255E0
9.057526960E0,-1.920848638E-1,-1.866542697E0,9.784708023E0
9.059951075E0,-1.920347661E-1,-1.852284670E0,9.808711052E0
9.062375137E0,-1.730868965E-1,-1.852525830E0,9.822952271E0
9.064799356E0,-1.824226379E-1,-1.837813497E0,9.789560318E0
9.067223471E0,-1.965798438E-1,-1.832739353E0,9.765733719E0
9.069647690E0,-1.963590831E-1,-1.822524190E0,9.674800873E0
9.072071908E0,-2.010658979E-1,-1.827039003E0,9.636505127E0
9.074496127E0,-2.103261501E-1,-1.812040448E0,9.560020447E0
9.076920398E0,-2.245082408E-1,-1.821129203E0,9.497826576E0
9.079344669E0,-2.053008080E-1,-1.792250156E0,9.469098091E0
