"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.189586640E-1,-7.974914908E-1,-3.568526506E0,9.274612427E0
1.213846540E-1,-8.031167984E-1,-3.665621042E0,9.427445412E0
1.238106430E-1,-8.373188972E-1,-3.777009010E0,9.594763756E0
1.262366330E-1,-8.713145256E-1,-3.854789257E0,9.767019272E0
1.286626220E-1,-8.959574699E-1,-3.961285591E0,9.910356522E0
1.310886120E-1,-9.014849067E-1,-4.053319931E0,1.002490616E1
1.335146020E-1,-9.401425719E-1,-4.140134811E0,1.011575031E1
1.359405910E-1,-9.974859953E-1,-4.188198566E0,1.018294525E1
1.383665810E-1,-9.787778854E-1,-4.222175121E0,1.021140480E1
1.407925700E-1,-9.742019176E-1,-4.250982285E0,1.020167160E1
1.432185600E-1,-9.979099035E-1,-4.250767708E0,1.019703865E1
1.456445500E-1,-9.456055760E-1,-4.241302967E0,1.015843487E1
1.480705390E-1,-9.502203465E-1,-4.231400967E0,1.012020302E1
1.504965290E-1,-9.358230233E-1,-4.216806889E0,1.007707977E1
1.529225180E-1,-9.308508635E-1,-4.192528725E0,1.003406048E1
1.553485080E-1,-9.208284020E-1,-4.134297848E0,9.938487053E0
1.577744970E-1,-9.059846401E-1,-4.066428661E0,9.833349228E0
1.602004870E-1,-8.769807220E-1,-4.008311749E0,9.732864380E0
1.626264770E-1,-8.951166272E-1,-3.906515837E0,9.623299599E0
1.650524660E-1,-9.420468211E-1,-3.847974539E0,9.547248840E0
1.674784560E-1,-9.080821276E-1,-3.760932922E0,9.427706718E0
1.699044450E-1,-8.838857412E-1,-3.707712173E0,9.346385002E0
1.723304350E-1,-8.739107847E-1,-3.654350519E0,9.260365486E0
1.747564250E-1,-8.829620481E-1,-3.596355200E0,9.222373009E0
1.771824140E-1,-9.063964486E-1,-3.562278748E0,9.184370041E0
1.796084040E-1,-9.154977798E-1,-3.518541574E0,9.122373581E0
1.820343930E-1,-9.627322555E-1,-3.498668194E0,9.079672813E0
1.844603830E-1,-1.019556403E0,-3.488492012E0,9.060934067E0
1.868863720E-1,-1.066902518E0,-3.478420973E0,9.046919823E0
1.893123620E-1,-1.085842013E0,-3.478147984E0,9.027891159E0
1.917383520E-1,-1.095147014E0,-3.458630085E0,8.994520187E0
1.941643410E-1,-1.109290361E0,-3.448813915E0,8.980290413E0
1.965903310E-1,-1.109491229E0,-3.477711439E0,8.989741325E0
1.990163200E-1,-1.128425121E0,-3.472728252E0,8.985098839E0
2.014423100E-1,-1.133227110E0,-3.472914457E0,9.018646240E0
2.038683000E-1,-1.109541535E0,-3.477902174E0,9.018470764E0
2.062942890E-1,-1.085819602E0,-3.473374128E0,9.032700539E0
2.087202790E-1,-1.047706366E0,-3.444895267E0,9.042155266E0
2.111462680E-1,-1.019246817E0,-3.445113897E0,9.041970253E0
2.135722580E-1,-1.005059004E0,-3.445382357E0,9.065817833E0
2.159982470E-1,-9.906228781E-1,-3.411883831E0,9.070658684E0
2.184242370E-1,-9.856508970E-1,-3.373538256E0,9.080370903E0
2.208502270E-1,-1.023507833E0,-3.354151249E0,9.099855423E0
2.232762160E-1,-9.712147713E-1,-3.340039730E0,9.085213661E0
2.257022060E-1,-8.998230696E-1,-3.311529875E0,9.051358223E0
2.281281950E-1,-9.043684006E-1,-3.277916908E0,9.061112404E0
2.305541850E-1,-8.282669187E-1,-3.249570847E0,9.046378136E0
2.329801750E-1,-7.996678948E-1,-3.230503321E0,9.036700249E0
2.354061640E-1,-7.995646000E-1,-3.220733166E0,9.012802124E0
2.378321540E-1,-7.756949663E-1,-3.196886778E0,9.012751579E0
2.402581430E-1,-7.755247951E-1,-3.172794580E0,9.003279686E0
2.426841330E-1,-7.182514071E-1,-3.120306015E0,8.993562698E0
2.451101220E-1,-6.991026402E-1,-3.091649771E0,8.998352051E0
2.475361120E-1,-7.131987810E-1,-3.062896967E0,9.027299881E0
2.499621020E-1,-6.846835613E-1,-3.044147491E0,9.065503120E0
2.523880910E-1,-6.752334237E-1,-3.039668560E0,9.103766441E0
2.548140810E-1,-6.704261899E-1,-3.020704985E0,9.137336731E0
2.572400700E-1,-6.466097236E-1,-2.992371082E0,9.185189247E0
2.596660600E-1,-6.418749094E-1,-2.992439032E0,9.189945221E0
2.620920500E-1,-6.275420189E-1,-2.968710661E0,9.218686104E0
2.645180390E-1,-5.989570618E-1,-2.940317869E0,9.252143860E0
2.669440290E-1,-6.036502719E-1,-2.926023245E0,9.276178360E0
2.693700180E-1,-6.037035584E-1,-2.921535730E0,9.324080467E0
2.717960080E-1,-6.415187716E-1,-2.887922287E0,9.372355461E0
2.742219970E-1,-6.795709729E-1,-2.892722368E0,9.415673256E0
2.766929350E-1,-7.223888636E-1,-2.902260065E0,9.454216003E0
2.791150700E-1,-7.886942625E-1,-2.873233557E0,9.502655029E0
2.815372580E-1,-8.505716324E-1,-2.892332077E0,9.555642128E0
2.839595500E-1,-9.030851722E-1,-2.930726290E0,9.608484268E0
2.863818930E-1,-9.552862644E-1,-2.930420876E0,9.623188972E0
2.888041850E-1,-9.792146683E-1,-2.954489231E0,9.656755447E0
2.912264770E-1,-1.012584805E0,-2.983004808E0,9.647270203E0
2.936488200E-1,-1.041122437E0,-2.992460966E0,9.656990051E0
2.960711640E-1,-1.055427551E0,-3.006705284E0,9.647443771E0
2.984935080E-1,-1.083926082E0,-3.011323929E0,9.652397156E0
3.009158000E-1,-1.079358578E0,-3.040162802E0,9.647452354E0
3.033381430E-1,-1.055806637E0,-3.073794127E0,9.618423462E0
3.057604870E-1,-1.117650270E0,-3.106832743E0,9.599525452E0
3.081827790E-1,-1.122627616E0,-3.149888515E0,9.575427055E0
3.106050180E-1,-1.122948289E0,-3.202687263E0,9.565620422E0
3.130272580E-1,-1.123031735E0,-3.231139898E0,9.508038521E0
3.154495500E-1,-1.146719933E0,-3.235541105E0,9.474655151E0
3.178717890E-1,-1.118215680E0,-3.240279198E0,9.431356430E0
3.202940810E-1,-1.118182063E0,-3.240151882E0,9.412202835E0
3.227164250E-1,-1.118036866E0,-3.230222702E0,9.364363670E0
3.251387160E-1,-1.103578091E0,-3.206017971E0,9.321282387E0
3.275609560E-1,-1.084362268E0,-3.177106857E0,9.287767410E0
3.299831430E-1,-1.065165758E0,-3.157648563E0,9.230270386E0
3.324053310E-1,-1.022220016E0,-3.124177694E0,9.206197739E0
3.348276220E-1,-9.888104200E-1,-3.104892492E0,9.158184052E0
3.372499140E-1,-9.601303935E-1,-3.080828190E0,9.119797707E0
3.396721020E-1,-9.361350536E-1,-3.042438030E0,9.100658417E0
3.420943930E-1,-9.168913960E-1,-3.004043102E0,9.086338043E0
3.445165810E-1,-8.881083727E-1,-2.956141472E0,9.076784134E0
3.469387680E-1,-8.595092893E-1,-2.937073469E0,9.067107201E0
3.493608520E-1,-8.593530059E-1,-2.917723656E0,9.048037529E0
3.517830910E-1,-8.307652473E-1,-2.894009352E0,9.062321663E0
3.542053830E-1,-7.973950505E-1,-2.865494490E0,9.071805954E0
3.566276750E-1,-7.783719897E-1,-2.851381779E0,9.095685959E0
3.590497580E-1,-7.499598265E-1,-2.856469631E0,9.105054855E0
3.614720500E-1,-7.358249426E-1,-2.866317987E0,9.124073982E0
3.638942370E-1,-7.025637031E-1,-2.852282763E0,9.143073082E0
3.663165290E-1,-6.790342927E-1,-2.876620293E0,9.161967278E0
3.687387160E-1,-6.743301153E-1,-2.881494761E0,9.166702271E0
3.711609040E-1,-6.697040200E-1,-2.896043539E0,9.180974007E0
3.735830910E-1,-6.601895690E-1,-2.900699377E0,9.147373199E0
3.760052790E-1,-6.366069913E-1,-2.929524899E0,9.118364334E0
3.784274660E-1,-6.316513419E-1,-2.919377804E0,9.032189369E0
3.808497060E-1,-6.172283292E-1,-2.932823658E0,8.869237900E0
3.832719970E-1,-5.887150764E-1,-2.965664387E0,8.715686798E0
3.856942370E-1,-5.459749699E-1,-2.993936539E0,8.581214905E0
3.881164250E-1,-4.607580304E-1,-3.018652916E0,8.585342407E0
3.905386640E-1,-3.665239215E-1,-3.073357105E0,8.752078056E0
3.929609040E-1,-2.677811682E-1,-3.143054724E0,9.000118256E0
3.953830910E-1,-2.117948681E-1,-3.212679386E0,9.286742210E0
3.978053830E-1,-2.363740057E-1,-3.286107779E0,9.516413689E0
4.002276220E-1,-3.081484437E-1,-3.334825993E0,9.698616028E0
4.026498620E-1,-3.892917633E-1,-3.397093534E0,9.761116028E0
4.050720500E-1,-4.890282452E-1,-3.434328079E0,9.694563866E0
4.074941330E-1,-5.460446477E-1,-3.467086077E0,9.627755165E0
4.099163720E-1,-6.172407269E-1,-3.485475779E0,9.585041046E0
4.123384560E-1,-6.551197171E-1,-3.484929800E0,9.546983719E0
4.147606430E-1,-6.881550550E-1,-3.469971418E0,9.504169464E0
4.171828830E-1,-7.213578224E-1,-3.469716072E0,9.504385948E0
4.196052790E-1,-7.306017876E-1,-3.426519394E0,9.523789406E0
4.220276750E-1,-7.590141296E-1,-3.407364130E0,9.567151070E0
4.244500180E-1,-7.922424078E-1,-3.393136978E0,9.634463310E0
4.268723100E-1,-8.113496900E-1,-3.393499851E0,9.711197853E0
4.292946020E-1,-8.399655223E-1,-3.412631273E0,9.730451584E0
4.317167890E-1,-8.543263078E-1,-3.431776047E0,9.735249519E0
4.341389770E-1,-8.971242905E-1,-3.459996223E0,9.692308426E0
4.365609560E-1,-8.971573114E-1,-3.488258123E0,9.605997086E0
4.389829870E-1,-8.686721325E-1,-3.516515970E0,9.485982895E0
4.414050700E-1,-8.734930158E-1,-3.554289579E0,9.390084267E0
4.438271020E-1,-8.545224071E-1,-3.577891588E0,9.303669930E0
4.462491850E-1,-8.448541760E-1,-3.572586298E0,9.217442513E0
4.486713720E-1,-8.352030516E-1,-3.553277731E0,9.193524361E0
4.510934560E-1,-8.351749182E-1,-3.557860374E0,9.159986496E0
4.535155390E-1,-8.349350691E-1,-3.524125576E0,9.145768166E0
4.559375700E-1,-8.254010677E-1,-3.519329309E0,9.136151314E0
4.583598100E-1,-8.251417279E-1,-3.476141691E0,9.145915031E0
4.607818930E-1,-7.965762019E-1,-3.457201242E0,9.155390739E0
4.632041330E-1,-7.772212029E-1,-3.394936800E0,9.165114403E0
4.656261640E-1,-7.342892289E-1,-3.352140665E0,9.184177399E0
4.680483520E-1,-6.863629818E-1,-3.280293226E0,9.165028572E0
4.704704350E-1,-6.242908239E-1,-3.208872795E0,9.193669319E0
4.728925180E-1,-5.479578376E-1,-3.146822691E0,9.169506073E0
4.753147580E-1,-4.715050459E-1,-3.060872078E0,9.164599419E0
4.777368410E-1,-4.189555347E-1,-2.998894215E0,9.178895950E0
4.801587680E-1,-3.331754208E-1,-2.927687645E0,9.212169647E0
4.825806950E-1,-3.042975962E-1,-2.855980158E0,9.236238480E0
4.850027270E-1,-2.754337490E-1,-2.789014816E0,9.250710487E0
4.874247580E-1,-2.466060370E-1,-2.731565475E0,9.250776291E0
4.898467890E-1,-2.511457801E-1,-2.693242311E0,9.274914742E0
4.922688720E-1,-2.747310400E-1,-2.673805714E0,9.270363808E0
4.946912160E-1,-2.984082401E-1,-2.668785810E0,9.265751839E0
4.971135080E-1,-3.223253787E-1,-2.697501183E0,9.275358200E0
4.995358000E-1,-3.366472125E-1,-2.711808920E0,9.275387764E0
5.019580390E-1,-3.605698943E-1,-2.745234728E0,9.270606995E0
5.043802270E-1,-3.987891674E-1,-2.792872906E0,9.251493454E0
5.068024140E-1,-4.275917113E-1,-2.850226879E0,9.237063408E0
5.092246020E-1,-4.182918966E-1,-2.888522625E0,9.203317642E0
5.116466850E-1,-4.186710417E-1,-2.955611229E0,9.174295425E0
5.140687680E-1,-4.379980862E-1,-3.022459030E0,9.131033897E0
5.164908520E-1,-4.527297318E-1,-3.108661175E0,9.102020264E0
5.189130910E-1,-4.910326898E-1,-3.170684576E0,9.078055382E0
5.213351220E-1,-5.436241627E-1,-3.232820988E0,9.087700844E0
5.237573620E-1,-5.536099076E-1,-3.309670687E0,9.092215538E0
5.261796020E-1,-6.015862823E-1,-3.395776510E0,9.087361336E0
5.286018410E-1,-6.448000669E-1,-3.472466707E0,9.106456757E0
5.310240810E-1,-6.973301768E-1,-3.524991989E0,9.116142273E0
5.334462680E-1,-7.357057333E-1,-3.591979980E0,9.116097450E0
5.358685080E-1,-7.692738175E-1,-3.654071569E0,9.096889496E0
5.382910080E-1,-8.027943969E-1,-3.711293936E0,9.068125725E0
5.407133520E-1,-8.265718222E-1,-3.734790087E0,9.015507698E0
5.431355390E-1,-8.315492272E-1,-3.777845860E0,8.991409302E0
5.455577270E-1,-8.602122664E-1,-3.815913677E0,8.967487335E0
5.479799660E-1,-8.700001240E-1,-3.859187126E0,8.981725693E0
5.504021540E-1,-9.175053239E-1,-3.863787651E0,9.005953789E0
5.528243410E-1,-9.320143461E-1,-3.888183594E0,9.077762604E0
5.552466850E-1,-9.843189716E-1,-3.883580446E0,9.169098854E0
5.576689250E-1,-1.046059728E0,-3.878714323E0,9.231766701E0
5.600911640E-1,-1.103054643E0,-3.864495993E0,9.327962875E0
5.625133520E-1,-1.188497782E0,-3.854705095E0,9.400383949E0
5.649356430E-1,-1.273527861E0,-3.791765928E0,9.429941177E0
5.673578830E-1,-1.325447321E0,-3.743499279E0,9.459218025E0
5.697801220E-1,-1.391574144E0,-3.704416037E0,9.440665245E0
5.722024140E-1,-1.443406701E0,-3.660509825E0,9.402889252E0
5.746247060E-1,-1.471447825E0,-3.602432251E0,9.374597549E0
5.770469970E-1,-1.480552077E0,-3.554016352E0,9.331774712E0
5.794692370E-1,-1.451735258E0,-3.505987644E0,9.303070068E0
5.818915810E-1,-1.422980070E0,-3.467570066E0,9.274321556E0
5.843139770E-1,-1.413172483E0,-3.428911686E0,9.231335640E0
5.867364250E-1,-1.384367108E0,-3.376235962E0,9.226591110E0
5.891587680E-1,-1.336733699E0,-3.347702503E0,9.216831207E0
5.915812160E-1,-1.274800658E0,-3.309635878E0,9.202231407E0
5.940036120E-1,-1.198682427E0,-3.281225681E0,9.177922249E0
5.964259560E-1,-1.146183133E0,-3.233506680E0,9.168215752E0
5.988483520E-1,-1.079573631E0,-3.209797621E0,9.139159203E0
6.012706950E-1,-9.987988472E-1,-3.191130877E0,9.129139900E0
6.036930910E-1,-9.321952462E-1,-3.158065081E0,9.138430595E0
6.061154870E-1,-8.893302083E-1,-3.129590750E0,9.143065453E0
6.085378310E-1,-8.182064891E-1,-3.130232811E0,9.156967163E0
6.109602270E-1,-7.564465404E-1,-3.111579180E0,9.171012878E0
6.133826220E-1,-7.089719176E-1,-3.111784697E0,9.146762848E0
6.158049660E-1,-6.758081913E-1,-3.116877556E0,9.151312828E0
6.182272580E-1,-6.472927928E-1,-3.112195253E0,9.136785507E0
6.206494450E-1,-6.377475262E-1,-3.112045288E0,9.103204727E0
6.230717370E-1,-5.950108171E-1,-3.107504368E0,9.093372345E0
6.254939770E-1,-5.856021643E-1,-3.131319523E0,9.050112724E0
6.279161640E-1,-5.665536523E-1,-3.131179094E0,9.006896019E0
6.303384040E-1,-5.428428054E-1,-3.136071920E0,8.992356300E0
6.327605910E-1,-5.144416690E-1,-3.150580168E0,8.972954750E0
6.351829870E-1,-5.098824501E-1,-3.179450750E0,8.972798347E0
6.376052270E-1,-4.767940342E-1,-3.198896885E0,8.967711449E0
6.400273100E-1,-5.005522966E-1,-3.198873758E0,8.991806984E0
6.424496020E-1,-4.911523163E-1,-3.208653450E0,9.006067276E0
6.448718410E-1,-4.723354876E-1,-3.228148937E0,9.025012016E0
6.472940810E-1,-5.008732080E-1,-3.237605333E0,9.034731865E0
6.497163720E-1,-5.105188489E-1,-3.252203703E0,9.073036194E0
6.521387680E-1,-5.296677947E-1,-3.266792536E0,9.120978355E0
6.545611120E-1,-5.394055247E-1,-3.295808077E0,9.159220695E0
6.569834560E-1,-5.678763390E-1,-3.290942669E0,9.183367729E0
6.594059040E-1,-6.011714339E-1,-3.291037321E0,9.236252785E0
6.618283000E-1,-6.155826449E-1,-3.310373068E0,9.269778252E0
6.642505910E-1,-6.345502138E-1,-3.305516958E0,9.284287453E0
6.666729350E-1,-6.774013042E-1,-3.329249144E0,9.289249420E0
6.690953830E-1,-7.153726220E-1,-3.329052925E0,9.303860664E0
6.715177790E-1,-7.439354062E-1,-3.338604450E0,9.327944756E0
6.739401750E-1,-7.772164345E-1,-3.348024368E0,9.337695122E0
6.763626220E-1,-7.818676233E-1,-3.333570719E0,9.337788582E0
6.787850700E-1,-8.056145906E-1,-3.338194132E0,9.337922096E0
6.812074140E-1,-8.198359609E-1,-3.338052988E0,9.333228111E0
6.836298100E-1,-8.341633081E-1,-3.357071161E0,9.318872452E0
6.860522580E-1,-8.577930331E-1,-3.347182274E0,9.304704666E0
6.884746540E-1,-8.673352003E-1,-3.366077900E0,9.266377449E0
6.908971540E-1,-9.004318714E-1,-3.360730886E0,9.223521233E0
6.933195500E-1,-9.243238568E-1,-3.389350891E0,9.218763351E0
6.957419970E-1,-9.338326454E-1,-3.394051790E0,9.214015961E0
6.981644450E-1,-9.670745134E-1,-3.398634195E0,9.218998909E0
7.005868410E-1,-9.767031670E-1,-3.427236319E0,9.194994926E0
7.030091330E-1,-9.956203699E-1,-3.422189713E0,9.180775642E0
7.054315290E-1,-1.028831601E0,-3.421966314E0,9.185780525E0
7.078539250E-1,-1.052508950E0,-3.416946650E0,9.181167603E0
7.102763200E-1,-1.052645564E0,-3.440911055E0,9.171485901E0
7.126987160E-1,-1.066905856E0,-3.445607901E0,9.171558380E0
7.151211640E-1,-1.071746826E0,-3.464698553E0,9.157141685E0
7.175436120E-1,-1.081238747E0,-3.469336033E0,9.142817497E0
7.199660600E-1,-1.100426674E0,-3.502830267E0,9.142794609E0
7.223884040E-1,-1.100418210E0,-3.502798557E0,9.138007164E0
7.248108520E-1,-1.076818943E0,-3.517493010E0,9.152153015E0
7.272333520E-1,-1.057845950E0,-3.517638683E0,9.152029037E0
7.296557470E-1,-1.029422641E0,-3.527373552E0,9.137438774E0
7.320782470E-1,-1.048264623E0,-3.507972956E0,9.132858276E0
7.345007470E-1,-1.015218019E0,-3.527578115E0,9.151709557E0
7.369230910E-1,-9.963537455E-1,-3.542204380E0,9.161100388E0
7.393455910E-1,-9.773471355E-1,-3.542222977E0,9.141823769E0
7.417681430E-1,-9.583657384E-1,-3.542337179E0,9.136912346E0
7.441905910E-1,-9.347191453E-1,-3.552162647E0,9.141503334E0
7.466128830E-1,-9.207516313E-1,-3.590781212E0,9.150818825E0
7.490351750E-1,-9.065719247E-1,-3.605148077E0,9.126723289E0
7.514573620E-1,-8.829783201E-1,-3.624553204E0,9.126484871E0
7.538797580E-1,-8.782741427E-1,-3.629427195E0,9.131222725E0
7.563020500E-1,-8.830787539E-1,-3.639002085E0,9.131211281E0
7.587243410E-1,-8.784025908E-1,-3.639292955E0,9.169485092E0
7.611465810E-1,-8.831012845E-1,-3.629708767E0,9.179134369E0
7.635688720E-1,-8.735562563E-1,-3.615491867E0,9.198287010E0
7.659911640E-1,-8.829090595E-1,-3.586775303E0,9.227204323E0
7.684134040E-1,-8.828812838E-1,-3.577291489E0,9.246397018E0
7.708357470E-1,-8.923538923E-1,-3.572476149E0,9.256056786E0
7.732579870E-1,-8.969020844E-1,-3.534184933E0,9.284983635E0
7.756802790E-1,-9.015477896E-1,-3.515021086E0,9.299463272E0
7.781025180E-1,-9.203758240E-1,-3.490878820E0,9.304478645E0
7.805247580E-1,-9.060736299E-1,-3.471956015E0,9.333198547E0
7.829470500E-1,-9.202113748E-1,-3.457429886E0,9.333353996E0
7.853690810E-1,-9.248152375E-1,-3.438107252E0,9.323893547E0
7.877912680E-1,-9.057194591E-1,-3.419030190E0,9.323853493E0
7.902133520E-1,-9.149995446E-1,-3.385349512E0,9.328848839E0
7.926354350E-1,-9.293743968E-1,-3.409236670E0,9.324049950E0
7.950575180E-1,-9.102702141E-1,-3.390127897E0,9.319220543E0
7.974797060E-1,-9.198236465E-1,-3.404376745E0,9.304855347E0
7.999017890E-1,-9.341593385E-1,-3.423426151E0,9.295288086E0
8.023238720E-1,-9.436458349E-1,-3.423353195E0,9.295350075E0
8.047460600E-1,-9.911844730E-1,-3.442147970E0,9.285999298E0
8.071683520E-1,-9.960252047E-1,-3.461239338E0,9.271581650E0
8.095906430E-1,-1.019565582E0,-3.446321964E0,9.223917961E0
8.120126220E-1,-1.028931975E0,-3.436415195E0,9.190505028E0
8.144348100E-1,-1.043061137E0,-3.435924292E0,9.133140564E0
8.168568930E-1,-1.052215338E0,-3.415833950E0,9.013583183E0
8.192788720E-1,-1.018517971E0,-3.386078835E0,8.836330414E0
8.217010600E-1,-9.990084171E-1,-3.356055498E0,8.635231972E0
8.241230390E-1,-9.180348516E-1,-3.346014500E0,8.476740837E0
8.265451220E-1,-8.373407722E-1,-3.346411467E0,8.442698479E0
8.289672060E-1,-7.521327138E-1,-3.343024969E0,8.557077408E0
8.313894970E-1,-7.148488760E-1,-3.373962402E0,8.829627991E0
8.338115810E-1,-7.250227928E-1,-3.404631376E0,9.116850853E0
8.362336640E-1,-7.635974884E-1,-3.434858799E0,9.370744705E0
8.386556950E-1,-8.353329301E-1,-3.478739023E0,9.548179626E0
8.410777790E-1,-9.351537824E-1,-3.488157272E0,9.634972572E0
8.434998620E-1,-9.731554389E-1,-3.506834030E0,9.596831322E0
8.459221540E-1,-1.020144224E0,-3.462582827E0,9.501566887E0
8.483441850E-1,-1.029229045E0,-3.404714584E0,9.482727051E0
8.507662160E-1,-1.024223328E0,-3.380309343E0,9.420554161E0
8.531884040E-1,-1.014340639E0,-3.327297211E0,9.387206078E0
8.556103830E-1,-1.013894081E0,-3.274021626E0,9.325191498E0
8.580324660E-1,-1.018283129E0,-3.221059084E0,9.315875053E0
8.604545500E-1,-1.027499080E0,-3.182445526E0,9.301740646E0
8.628765810E-1,-1.046329975E0,-3.153624535E0,9.325930595E0
8.652986640E-1,-1.041428089E0,-3.110854626E0,9.393120766E0
8.677206430E-1,-1.046271920E0,-3.111199617E0,9.450609207E0
8.701427270E-1,-1.032134533E0,-3.111658812E0,9.503186226E0
8.725648100E-1,-1.013155699E0,-3.121161461E0,9.464715004E0
8.749868410E-1,-9.705051780E-1,-3.140394449E0,9.416472435E0
8.774089250E-1,-9.372795224E-1,-3.164010525E0,9.315600395E0
8.798311120E-1,-9.040513039E-1,-3.178237438E0,9.248287201E0
8.822533520E-1,-8.803793192E-1,-3.202034950E0,9.185784340E0
8.846755910E-1,-8.708590269E-1,-3.216048002E0,9.113837242E0
8.870978310E-1,-8.519331217E-1,-3.235130548E0,9.070536613E0
8.895200180E-1,-8.472232223E-1,-3.249361753E0,9.036926270E0
8.919422060E-1,-8.331133127E-1,-3.273371935E0,9.017576218E0
8.943644450E-1,-8.189726472E-1,-3.292576790E0,8.998247147E0
8.967867370E-1,-8.378340602E-1,-3.282629013E0,8.969684601E0
8.992088200E-1,-7.950552106E-1,-3.277928829E0,8.935910225E0
9.016311640E-1,-7.808309793E-1,-3.282748461E0,8.921432495E0
9.040535600E-1,-7.711325884E-1,-3.244503021E0,8.940690041E0
9.064758520E-1,-7.614845634E-1,-3.206448793E0,8.988677025E0
9.088980910E-1,-7.422159910E-1,-3.153890848E0,9.012723923E0
9.113203310E-1,-7.324003577E-1,-3.101132631E0,9.017680168E0
9.137424140E-1,-7.179338336E-1,-3.048761129E0,9.075274467E0
9.161646540E-1,-7.222256064E-1,-2.962604046E0,9.133139610E0
9.185868930E-1,-7.361571789E-1,-2.900402308E0,9.190960884E0
9.210091850E-1,-7.596114874E-1,-2.847643614E0,9.234438896E0
9.234315290E-1,-7.829877734E-1,-2.785210133E0,9.268382072E0
9.258539250E-1,-8.254988194E-1,-2.746690750E0,9.307132721E0
9.282762680E-1,-8.583670855E-1,-2.688894987E0,9.326753616E0
9.306986640E-1,-8.582498431E-1,-2.674382687E0,9.312451363E0
9.331210600E-1,-9.103978276E-1,-2.664497375E0,9.331985474E0
9.355433000E-1,-9.245688915E-1,-2.664165258E0,9.298561096E0
9.379656430E-1,-9.340080023E-1,-2.659223557E0,9.289067268E0
9.403880390E-1,-9.245799780E-1,-2.673586369E0,9.269790649E0
9.428103830E-1,-9.057015777E-1,-2.697537899E0,9.236044884E0
9.452327790E-1,-8.726686835E-1,-2.735952377E0,9.192568779E0
9.476551220E-1,-8.632851839E-1,-2.759862423E0,9.163674355E0
9.500774660E-1,-8.064998388E-1,-2.788943529E0,9.134449005E0
9.524998100E-1,-7.830176950E-1,-2.832217932E0,9.110165596E0
9.549221540E-1,-7.548255920E-1,-2.889723301E0,9.052270889E0
9.573446540E-1,-7.266169786E-1,-2.933098078E0,9.037533760E0
9.597669970E-1,-7.223646045E-1,-3.010025263E0,9.037167549E0
9.621894450E-1,-6.894824505E-1,-3.063079357E0,9.027144432E0
