"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.342500084E-4,-2.049238586E-1,-3.719914398E0,9.612111511E0,1.030885273E1
1.025925000E-2,-2.844085693E-2,-3.406316528E0,9.262588348E0,9.869110603E0
2.028325002E-2,3.981719971E-2,-3.285068665E0,8.532855835E0,9.143461611E0
3.030825002E-2,-1.092727661E-1,-3.248394928E0,8.064629517E0,8.694955974E0
4.033325001E-2,-2.784210205E-1,-3.202889557E0,8.316106567E0,8.915921053E0
5.035725000E-2,-2.082170105E-1,-3.230881348E0,9.101373596E0,9.660069873E0
6.038225000E-2,-1.453477478E-1,-3.341501312E0,9.803413696E0,1.035826612E1
7.040724999E-2,-1.877096558E-1,-3.447031860E0,1.007135651E1,1.064657153E1
8.043225002E-2,-2.025288391E-1,-3.471730499E0,9.934241638E0,1.052535451E1
9.045625001E-2,-1.697470093E-1,-3.454516296E0,9.666598206E0,1.026672381E1
1.004812500E-1,-1.411564636E-1,-3.420686646E0,9.457033997E0,1.005765948E1
1.105062500E-1,-1.505868530E-1,-3.394341431E0,9.257049866E0,9.860892574E0
1.205302500E-1,-1.570234680E-1,-3.356170807E0,9.045240326E0,9.649088631E0
1.305552500E-1,-1.781295776E-1,-3.319048004E0,8.942703552E0,9.540427486E0
1.405802500E-1,-1.818717957E-1,-3.316203918E0,9.052575073E0,9.642582706E0
1.506042500E-1,-1.791773987E-1,-3.339705048E0,9.278904419E0,9.863255120E0
1.606292500E-1,-1.889071655E-1,-3.376378784E0,9.460626526E0,1.004684398E1
1.706542500E-1,-1.859133911E-1,-3.429817657E0,9.529633026E0,1.012976399E1
1.806792500E-1,-1.845661926E-1,-3.466491394E0,9.497599640E0,1.011212273E1
1.907032500E-1,-1.796264648E-1,-3.476221161E0,9.385333099E0,1.001003779E1
2.007282500E-1,-1.661544800E-1,-3.471880188E0,9.276509399E0,9.906320507E0
2.107532500E-1,-1.817221069E-1,-3.458557892E0,9.220525818E0,9.849504656E0
2.207782500E-1,-1.901046753E-1,-3.437302094E0,9.212742004E0,9.834927590E0
