"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.271438580E-1,-1.110005975E0,-1.905508399E0,9.619116783E0
6.295658380E-1,-1.124216199E0,-1.895946383E0,9.643192291E0
6.319878690E-1,-1.128820062E0,-1.876623869E0,9.633730888E0
6.344097960E-1,-1.128767133E0,-1.867044330E0,9.638561249E0
6.368318270E-1,-1.128828526E0,-1.876655698E0,9.638519287E0
6.392538580E-1,-1.138289690E0,-1.876487494E0,9.624217033E0
6.416759940E-1,-1.133365035E0,-1.857078552E0,9.590752602E0
6.440980250E-1,-1.123850703E0,-1.847667336E0,9.609885216E0
6.465201080E-1,-1.104919434E0,-1.862039328E0,9.580969810E0
6.489421400E-1,-1.095340848E0,-1.847695231E0,9.580970764E0
6.513641710E-1,-1.095195889E0,-1.823698521E0,9.585863113E0
6.537862020E-1,-1.090447187E0,-1.819024682E0,9.600217819E0
6.562081810E-1,-1.095126152E0,-1.814055443E0,9.581116676E0
6.586302130E-1,-1.104559541E0,-1.804402828E0,9.586009026E0
6.610521920E-1,-1.099685311E0,-1.785184979E0,9.581273079E0
6.634741710E-1,-1.095050931E0,-1.799701810E0,9.590756416E0
6.658961500E-1,-1.094989538E0,-1.790090561E0,9.590798378E0
6.683182330E-1,-1.080742955E0,-1.790136456E0,9.581128120E0
6.707402130E-1,-1.080729127E0,-1.785394311E0,9.590725899E0
6.731621400E-1,-1.066443443E0,-1.780602694E0,9.576290131E0
6.755841710E-1,-1.095011830E0,-1.794864416E0,9.585988998E0
6.780062540E-1,-1.085391402E0,-1.780361533E0,9.562048912E0
6.804282330E-1,-1.104341984E0,-1.775441885E0,9.566982269E0
6.828501610E-1,-1.113912225E0,-1.789754033E0,9.562192917E0
6.852721400E-1,-1.109146714E0,-1.785016656E0,9.566970825E0
6.876941710E-1,-1.099573612E0,-1.775382996E0,9.552586555E0
6.901159940E-1,-1.113873124E0,-1.784916520E0,9.557425499E0
6.925379730E-1,-1.104333639E0,-1.775410056E0,9.562193871E0
6.949599000E-1,-1.099579215E0,-1.780093312E0,9.538201332E0
6.973818790E-1,-1.085363269E0,-1.784944534E0,9.528512001E0
6.998039630E-1,-1.099445224E0,-1.765517116E0,9.514323235E0
7.022259420E-1,-1.090020061E0,-1.775201440E0,9.514219284E0
7.046477650E-1,-1.090022922E0,-1.770522714E0,9.533393860E0
7.070697440E-1,-1.094780087E0,-1.775228620E0,9.523825645E0
7.094915150E-1,-1.094718814E0,-1.765617132E0,9.523867607E0
7.119134420E-1,-1.104277730E0,-1.770508766E0,9.547849655E0
7.143352130E-1,-1.118568897E0,-1.780011058E0,9.547900200E0
7.167571400E-1,-1.118594170E0,-1.780106425E0,9.562265396E0
7.191790670E-1,-1.109185696E0,-1.789854050E0,9.571737289E0
7.216007860E-1,-1.109194160E0,-1.789885879E0,9.576526642E0
7.240226080E-1,-1.099660158E0,-1.785089612E0,9.566908836E0
7.264445880E-1,-1.113906741E0,-1.785043716E0,9.576578140E0
7.288665150E-1,-1.118781090E0,-1.804261804E0,9.581313133E0
7.312884940E-1,-1.109227657E0,-1.790012956E0,9.595678329E0
7.337104730E-1,-1.109250069E0,-1.794786930E0,9.590869904E0
7.361325040E-1,-1.118806243E0,-1.804357052E0,9.595677376E0
7.385545360E-1,-1.123440623E0,-1.789840102E0,9.586194992E0
7.409765150E-1,-1.128250837E0,-1.804125190E0,9.571798325E0
7.433985460E-1,-1.118789434E0,-1.804293513E0,9.586101532E0
7.458205770E-1,-1.123616338E0,-1.818642497E0,9.581281662E0
7.482427650E-1,-1.095039606E0,-1.804348588E0,9.566794395E0
7.506648480E-1,-1.104687810E0,-1.828335881E0,9.571538925E0
7.530868790E-1,-1.109308481E0,-1.809076905E0,9.571653366E0
7.555090150E-1,-1.118856311E0,-1.818615317E0,9.571673393E0
7.579309940E-1,-1.118730783E0,-1.804071069E0,9.552584648E0
7.603530250E-1,-1.104718566E0,-1.833141804E0,9.571517944E0
7.627750560E-1,-1.099902630E0,-1.828213453E0,9.547567368E0
7.651971400E-1,-1.099980831E0,-1.837888241E0,9.557102203E0
7.676191190E-1,-1.090477586E0,-1.837897539E0,9.547464371E0
7.700412020E-1,-1.099938869E0,-1.837729335E0,9.533163071E0
7.724632330E-1,-1.085817933E0,-1.852319360E0,9.542582512E0
7.748853170E-1,-1.104796410E0,-1.856883883E0,9.528321266E0
7.773073480E-1,-1.095301628E0,-1.856925011E0,9.523470879E0
7.797293790E-1,-1.104880095E0,-1.871269345E0,9.523469925E0
7.821513580E-1,-1.104854941E0,-1.871173978E0,9.509106636E0
7.845732860E-1,-1.100242853E0,-1.890464783E0,9.513779640E0
7.869953170E-1,-1.104986072E0,-1.890428305E0,9.513810158E0
7.894174520E-1,-1.109832644E0,-1.900162339E0,9.537739754E0
7.918395880E-1,-1.100284815E0,-1.890623808E0,9.537719727E0
7.942616710E-1,-1.124065161E0,-1.895374179E0,9.557005882E0
7.966836500E-1,-1.114548087E0,-1.890641451E0,9.556964874E0
7.991056290E-1,-1.119400144E0,-1.905085921E0,9.566510201E0
8.015275560E-1,-1.114612341E0,-1.895574212E0,9.576097488E0
8.039493270E-1,-1.119294167E0,-1.885926604E0,9.576169968E0
8.063711500E-1,-1.128833652E0,-1.895433068E0,9.571400642E0
8.087930770E-1,-1.109790921E0,-1.885935903E0,9.566532135E0
8.112149000E-1,-1.128828168E0,-1.890722871E0,9.585786819E0
8.136368270E-1,-1.119258046E0,-1.876410723E0,9.590576172E0
8.160588580E-1,-1.119227290E0,-1.871605039E0,9.590597153E0
8.184806810E-1,-1.128800392E0,-1.881238699E0,9.604981422E0
8.209026080E-1,-1.114484072E0,-1.871641397E0,9.590565681E0
8.233244310E-1,-1.123870015E0,-1.857119560E0,9.585902214E0
8.257464110E-1,-1.123850703E0,-1.847667336E0,9.609885216E0
8.281681810E-1,-1.114286184E0,-1.838064909E0,9.600289345E0
8.305900040E-1,-1.104861021E0,-1.847749472E0,9.600185394E0
8.330119830E-1,-1.133206129E0,-1.828339815E0,9.605241776E0
8.354338060E-1,-1.104794145E0,-1.833427906E0,9.614612579E0
8.378556290E-1,-1.114171863E0,-1.818874240E0,9.605159760E0
8.402774520E-1,-1.104771733E0,-1.828653812E0,9.619420052E0
8.426994830E-1,-1.128496408E0,-1.828503370E0,9.624363899E0
8.451214630E-1,-1.118996024E0,-1.823834300E0,9.633898735E0
8.475433900E-1,-1.118987679E0,-1.823802471E0,9.629110336E0
8.499653170E-1,-1.133130908E0,-1.813986421E0,9.614881516E0
8.523872960E-1,-1.156769037E0,-1.804129124E0,9.605501175E0
8.548092750E-1,-1.156838775E0,-1.813772440E0,9.610247612E0
8.572310460E-1,-1.128189445E0,-1.794513941E0,9.571840286E0
8.596528690E-1,-1.156740904E0,-1.808712482E0,9.571963310E0
8.620746920E-1,-1.147207141E0,-1.803915858E0,9.562346458E0
8.644964630E-1,-1.137617230E0,-1.794218659E0,9.538385391E0
8.669184420E-1,-1.123300910E0,-1.784621239E0,9.523969650E0
8.693402130E-1,-1.137477756E0,-1.774932384E0,9.528893471E0
8.717621400E-1,-1.156311154E0,-1.755500197E0,9.519524574E0
8.741840670E-1,-1.118365169E0,-1.755791783E0,9.519276619E0
8.766059940E-1,-1.142140031E0,-1.769899249E0,9.500215530E0
8.790278170E-1,-1.146788359E0,-1.760124445E0,9.481136322E0
8.814497960E-1,-1.156129599E0,-1.750122428E0,9.433359146E0
8.838716190E-1,-1.156134725E0,-1.768899918E0,9.366241455E0
8.862935980E-1,-1.127761602E0,-1.792892694E0,9.327646255E0
8.887154210E-1,-1.075540900E0,-1.797813058E0,9.284193039E0
8.911375040E-1,-1.032887816E0,-1.807657361E0,9.269508362E0
8.935593270E-1,-9.854637384E-1,-1.793986201E0,9.326718330E0
8.959811500E-1,-9.667812586E-1,-1.813990593E0,9.422274590E0
8.984030770E-1,-9.670300484E-1,-1.819622755E0,9.546744347E0
9.008249000E-1,-9.909950495E-1,-1.825072646E0,9.671370506E0
9.032468790E-1,-1.048224449E0,-1.839878559E0,9.796169281E0
9.056686500E-1,-1.109937191E0,-1.839595437E0,9.825300217E0
9.080905770E-1,-1.162204981E0,-1.853611708E0,9.825576782E0
9.105124000E-1,-1.214202046E0,-1.843154550E0,9.758924484E0
9.129343270E-1,-1.218680143E0,-1.823354959E0,9.677640915E0
9.153561500E-1,-1.232716918E0,-1.822514534E0,9.567606926E0
9.177781290E-1,-1.199321151E0,-1.822038412E0,9.457263947E0
9.202001610E-1,-1.170791626E0,-1.826681256E0,9.399600029E0
9.226221400E-1,-1.128068686E0,-1.826882124E0,9.380170822E0
9.250442230E-1,-1.080700278E0,-1.832179666E0,9.398991585E0
9.274662020E-1,-1.047617674E0,-1.842268586E0,9.432250977E0
9.298882330E-1,-1.038262129E0,-1.861595869E0,9.436893463E0
9.323102650E-1,-1.028644562E0,-1.842414379E0,9.432126999E0
9.347322440E-1,-1.028848171E0,-1.866633534E0,9.460751534E0
9.371542230E-1,-1.043234348E0,-1.885874033E0,9.479912758E0
9.395761500E-1,-1.043332100E0,-1.890933990E0,9.518197060E0
9.419981290E-1,-1.062319398E0,-1.881462932E0,9.561455727E0
9.444201610E-1,-1.095667362E0,-1.891137004E0,9.609511375E0
9.468421920E-1,-1.124110341E0,-1.876787424E0,9.652852058E0
9.492642230E-1,-1.157302022E0,-1.867111683E0,9.681839943E0
9.516862020E-1,-1.181046367E0,-1.862346172E0,9.715531349E0
9.541081810E-1,-1.190666795E0,-1.876849413E0,9.739471436E0
9.565301080E-1,-1.185787201E0,-1.852920890E0,9.749121666E0
9.589520880E-1,-1.190555453E0,-1.852979898E0,9.763516426E0
9.613740670E-1,-1.171557307E0,-1.853030324E0,9.749028206E0
9.637959940E-1,-1.147894025E0,-1.862792015E0,9.744045258E0
9.662177650E-1,-1.124046445E0,-1.843719840E0,9.739184380E0
9.686396920E-1,-1.119339466E0,-1.853272200E0,9.724747658E0
9.710614630E-1,-1.104931116E0,-1.829257727E0,9.710394859E0
9.734834420E-1,-1.085941315E0,-1.829339981E0,9.700695038E0
9.759053690E-1,-1.095296860E0,-1.810012817E0,9.696053505E0
9.783272960E-1,-1.095012426E0,-1.766729712E0,9.691452026E0
9.807492230E-1,-1.085553527E0,-1.776286960E0,9.672197342E0
9.831709420E-1,-1.085478306E0,-1.761933327E0,9.681836128E0
