"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.714499995E-3,1.395697632E0,-9.047186279E-1,9.986033936E0,1.012360417E1
1.174050000E-2,1.430874481E0,-1.009051666E0,9.642648010E0,9.800318755E0
2.176549999E-2,1.378483429E0,-1.101559296E0,9.422156525E0,9.585962811E0
3.179050000E-2,1.244212646E0,-1.184037781E0,9.518406372E0,9.672128537E0
4.181649999E-2,1.254241791E0,-1.205143890E0,9.810598755E0,9.963600865E0
5.184150000E-2,1.440005493E0,-1.137783966E0,1.008632538E1,1.025193288E1
6.186649999E-2,1.689087524E0,-9.804611206E-1,1.013168106E1,1.031820148E1
7.189250000E-2,1.919458466E0,-8.225395203E-1,9.971514130E0,1.018783520E1
8.191750000E-2,1.978735199E0,-7.563771057E-1,9.703721008E0,9.932255571E0
9.194350000E-2,1.838626556E0,-7.656578064E-1,9.561217346E0,9.766455684E0
1.019685000E-1,1.615740051E0,-8.241860962E-1,9.619146881E0,9.788661060E0
1.119935000E-1,1.467248840E0,-8.869056702E-1,9.768087158E0,9.917406292E0
1.220195000E-1,1.385818176E0,-9.217831421E-1,9.873617706E0,1.001291680E1
1.320445000E-1,1.483265533E0,-9.889933777E-1,9.800719299E0,9.961540209E0
1.420695000E-1,1.629361725E0,-1.049317932E0,9.745184784E0,9.936021046E0
1.520955000E-1,1.664688263E0,-1.072070618E0,9.886041870E0,1.008237801E1
1.621204583E-1,1.592388611E0,-1.106499023E0,1.003513184E1,1.022075890E1
1.721454583E-1,1.387614441E0,-1.114282837E0,9.699230347E0,9.861144426E0
1.821714583E-1,1.151106262E0,-1.077309723E0,9.510772247E0,9.640561737E0
1.921964583E-1,1.157991943E0,-9.985734558E-1,9.594597931E0,9.715678244E0
2.022214583E-1,1.194066925E0,-9.171427917E-1,9.767189026E0,9.882556764E0
2.122474583E-1,1.243763580E0,-9.041198730E-1,1.006012985E1,1.017696385E1
2.222724583E-1,1.363664246E0,-9.446855164E-1,9.896669769E0,1.003474381E1
2.322974583E-1,1.715432739E0,-9.851014709E-1,9.819580078E0,1.001685017E1
2.423234583E-1,2.055824890E0,-9.777667236E-1,9.645941162E0,9.910934600E0
2.523484583E-1,2.641856232E0,-8.680448914E-1,9.190438385E0,9.601930222E0
2.623734583E-1,2.481838989E0,-7.890092468E-1,9.307045898E0,9.664531221E0
2.723994583E-1,1.979483643E0,-7.388635254E-1,9.782606964E0,1.000818034E1
2.824244583E-1,1.660347290E0,-6.448590088E-1,1.016266663E1,1.031757671E1
2.924504583E-1,1.362317047E0,-4.921765137E-1,1.033780243E1,1.043878846E1
3.024754583E-1,1.168170776E0,-3.830534363E-1,1.031924103E1,1.039221287E1
3.125004583E-1,1.056353302E0,-4.272116089E-1,1.023406815E1,1.029730755E1
3.225264583E-1,1.016236725E0,-6.077362061E-1,1.011401779E1,1.018309561E1
3.325514583E-1,1.061592407E0,-8.686436462E-1,9.978100433E0,1.007194164E1
3.425764583E-1,1.127754822E0,-1.161285095E0,9.811646576E0,9.944285924E0
3.526024583E-1,1.219963074E0,-1.390608215E0,9.701176300E0,9.875977051E0
3.626274583E-1,1.309476929E0,-1.505868530E0,9.685908051E0,9.889347027E0
3.726524583E-1,1.381626892E0,-1.545536041E0,9.760153656E0,9.977884240E0
3.826784583E-1,1.451381836E0,-1.469494171E0,9.902507629E0,1.011561069E1
3.927034583E-1,1.437161407E0,-1.277892609E0,1.000040405E1,1.018364000E1
4.027284583E-1,1.343905334E0,-1.176553345E0,1.008018814E1,1.023721409E1
4.127544583E-1,1.337169342E0,-1.047821045E0,1.009590546E1,1.023783462E1
4.227794583E-1,1.336720276E0,-8.704399109E-1,1.009036697E1,1.021567386E1
4.328044583E-1,1.317709808E0,-8.090675354E-1,9.941875763E0,1.006140363E1
4.428304583E-1,1.283580780E0,-7.433541870E-1,9.700128479E0,9.812881716E0
4.528554583E-1,1.220561829E0,-6.812333679E-1,9.632918243E0,9.733805215E0
