"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
-1.737000013E-3,6.294410706E-1,-2.999013519E0,9.297016754E0,9.789014183E0
8.287999983E-3,7.370672607E-1,-2.906655579E0,9.121731262E0,9.601973548E0
1.831299998E-2,3.727249146E-1,-2.972219238E0,9.098080444E0,9.578521746E0
2.833799997E-2,4.908293152E-1,-3.310964813E0,9.170380096E0,9.762134629E0
3.836300000E-2,6.134243774E-1,-3.144660645E0,9.158554688E0,9.702798771E0
4.838699999E-2,5.246589661E-1,-2.916684723E0,9.275910645E0,9.737804429E0
5.841199998E-2,5.019062805E-1,-2.782713318E0,9.660311279E0,1.006563547E1
6.843699998E-2,5.507048035E-1,-2.747536469E0,9.833650818E0,1.022511227E1
7.846199998E-2,5.309458923E-1,-2.760260010E0,9.776769104E0,1.017281441E1
8.848699997E-2,4.912783813E-1,-2.782114563E0,9.618847504E0,1.002515552E1
9.851200000E-2,4.596940613E-1,-2.806064758E0,9.456734619E0,9.874975834E0
1.085360000E-1,4.581971741E-1,-2.831062775E0,9.380842438E0,9.809437595E0
1.185610000E-1,4.375401306E-1,-2.843337250E0,9.303752747E0,9.738368613E0
1.285860000E-1,4.114942932E-1,-2.839595032E0,9.254505157E0,9.689091454E0
1.386110000E-1,4.070036316E-1,-2.846630402E0,9.338031464E0,9.770761906E0
1.486360000E-1,4.082011414E-1,-2.893033905E0,9.495953064E0,9.935260336E0
1.586600000E-1,3.806584167E-1,-2.974165192E0,9.577084351E0,1.003549222E1
1.686850000E-1,3.638932800E-1,-3.018473053E0,9.570797424E0,1.004209944E1
1.787100000E-1,3.620970154E-1,-3.049009552E0,9.503886566E0,9.987563935E0
1.887350000E-1,3.608995056E-1,-3.043770447E0,9.472152557E0,9.955725039E0
1.987600000E-1,4.360432434E-1,-3.018772430E0,9.487271118E0,9.965512228E0
