"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.020000194E-4,-2.255809021E-1,-3.051703949E0,9.092841339E0,9.593932841E0
1.072700002E-2,-2.080673218E-1,-2.917882233E0,8.471333771E0,8.962188605E0
2.075200001E-2,-1.740879822E-1,-2.905158691E0,8.132288818E0,8.637382420E0
3.077700001E-2,-1.495390320E-1,-2.935395813E0,8.655899963E0,9.141308149E0
4.080100000E-2,-1.408570862E-1,-2.985391846E0,9.648485870E0,1.010077644E1
5.082600002E-2,-1.490899658E-1,-3.059188385E0,1.029154861E1,1.073763635E1
6.085100002E-2,-2.050735474E-1,-3.093616791E0,1.013377670E1,1.059745018E1
7.087600001E-2,-2.814147949E-1,-3.090323639E0,9.629774780E0,1.011740366E1
8.090000000E-2,-2.924917603E-1,-3.078049164E0,9.461374969E0,9.953770863E0
9.092500000E-2,-2.139051819E-1,-3.072211304E0,9.469009094E0,9.957227071E0
1.009500000E-1,-1.803749084E-1,-3.052751770E0,9.308542786E0,9.797999657E0
1.109750000E-1,-1.651066589E-1,-3.067271576E0,9.044940948E0,9.552296681E0
1.210000000E-1,-1.431024170E-1,-3.106340332E0,9.039701843E0,9.559604488E0
1.310240000E-1,-1.669029236E-1,-3.126248932E0,9.353000336E0,9.863057551E0
1.410490000E-1,-2.378553772E-1,-3.143313446E0,9.655670929E0,1.015721299E1
1.510740000E-1,-2.806663513E-1,-3.153192902E0,9.813143463E0,1.031111942E1
1.610990000E-1,-2.284249878E-1,-3.102747803E0,9.754465485E0,1.023859457E1
1.711230000E-1,-1.841171265E-1,-3.022963715E0,9.578281860E0,1.004568027E1
1.811480000E-1,-1.725910950E-1,-2.980452118E0,9.433532867E0,9.894666486E0
1.911730000E-1,-1.890568542E-1,-2.952610016E0,9.320966949E0,9.779267522E0
2.011980000E-1,-2.043251038E-1,-2.935246124E0,9.258696442E0,9.714982159E0
2.112220000E-1,-2.058219910E-1,-2.961890717E0,9.299860840E0,9.762303568E0
2.212470000E-1,-2.080673218E-1,-2.995271301E0,9.412127380E0,9.879427311E0
2.312720000E-1,-2.113604736E-1,-3.032843170E0,9.525591431E0,9.998985101E0
2.412970000E-1,-2.145039368E-1,-3.049608307E0,9.592801666E0,1.006816600E1
2.513220000E-1,-1.904040527E-1,-3.070864105E0,9.557475128E0,1.004050750E1
2.613460000E-1,-1.547781372E-1,-3.081042938E0,9.469607849E0,9.959430439E0
2.713710000E-1,-1.483415222E-1,-3.089874573E0,9.387578430E0,9.884126611E0
2.813960000E-1,-1.760339355E-1,-3.090473328E0,9.357191620E0,9.855914384E0
2.914210000E-1,-1.833686829E-1,-3.096760254E0,9.371262360E0,9.871378139E0
3.014450000E-1,-1.658551025E-1,-3.091970215E0,9.437724152E0,9.932694744E0
3.114700000E-1,-1.570234680E-1,-3.107837219E0,9.477241974E0,9.975040049E0
