"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
-1.691416670E-3,-5.450166321E-1,2.544708252E-2,8.859177246E0,8.875962605E0
8.333583333E-3,3.739224243E-1,-3.787124634E-2,9.092092896E0,9.099857440E0
1.835858333E-2,5.057981873E-1,-1.924996948E-1,9.698032837E0,9.713121478E0
2.838458333E-2,4.986131287E-1,-5.519023132E-1,1.019679565E1,1.022388639E1
3.840958333E-2,5.044509888E-1,-6.517446899E-1,1.046159500E1,1.049400838E1
4.843458333E-2,4.074526978E-1,-5.366340637E-1,1.027852570E1,1.030058660E1
5.845958333E-2,1.784289551E-1,-3.725752258E-1,9.892029419E0,9.900651252E0
6.848458333E-2,-5.104385376E-2,-2.142045593E-1,9.761800232E0,9.764283529E0
7.851058333E-2,-2.393522644E-1,-9.565109253E-2,9.805060272E0,9.808447664E0
8.853558333E-2,-3.115022278E-1,-3.502716064E-2,9.947114868E0,9.952052790E0
9.856058333E-2,-3.285667419E-1,-1.422042847E-2,1.011207184E1,1.011741841E1
1.085855833E-1,-3.350033569E-1,-2.305206299E-2,1.019649628E1,1.020202406E1
1.186105833E-1,-2.917433167E-1,-4.969665527E-2,1.017060013E1,1.017490496E1
1.286355833E-1,-1.851649475E-1,-6.646179199E-2,1.009351044E1,1.009542749E1
1.386615833E-1,-1.357676697E-1,-5.418731689E-2,1.002944366E1,1.003050893E1
1.486865833E-1,-1.345701599E-1,-2.529739380E-2,9.991871796E0,9.992809969E0
1.587115833E-1,-1.348695374E-1,-4.864883423E-2,9.970466309E0,9.971497125E0
1.687365833E-1,-8.382568359E-2,-1.634600830E-1,9.932445374E0,9.934144001E0
1.787615833E-1,-3.757186890E-2,-3.652404785E-1,9.878707123E0,9.885528143E0
1.887875833E-1,8.981323242E-4,-5.852828979E-1,9.880952454E0,9.898271479E0
1.988125833E-1,8.367599487E-2,-7.691006470E-1,9.873468018E0,9.903731023E0
2.088375833E-1,1.661544800E-1,-8.875044250E-1,9.875863037E0,9.917053098E0
2.188625833E-1,2.049238586E-1,-8.744815063E-1,9.849966888E0,9.890832088E0
2.288875833E-1,1.342707825E-1,-7.370672607E-1,9.917476501E0,9.945734611E0
2.389125833E-1,-5.418731689E-2,-5.011578369E-1,1.000609222E1,1.001878122E1
2.489385833E-1,-2.778222656E-1,-2.510279846E-1,1.009635452E1,1.010329525E1
2.589635833E-1,-4.498146057E-1,-4.670288086E-2,1.012704071E1,1.013713312E1
