"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.800833750E-1,-1.329235840E-1,-1.309476929E0,9.801467743E0,9.889447326E0
2.901073750E-1,-1.481918335E-1,-1.317560120E0,9.807754669E0,9.896968078E0
3.001323750E-1,-1.429527283E-1,-1.336869965E0,9.848619690E0,9.939968138E0
3.101563750E-1,-1.306782532E-1,-1.343306580E0,9.916428680E0,1.000785227E1
3.201813750E-1,-1.422042847E-1,-1.337169342E0,9.916578369E0,1.000733583E1
3.302053750E-1,-1.664538574E-1,-1.312321014E0,9.876761169E0,9.964953815E0
3.402303750E-1,-1.639091492E-1,-1.287921753E0,9.864187317E0,9.949261283E0
3.502543750E-1,-1.570234680E-1,-1.273551636E0,9.855655060E0,9.938839308E0
3.602793750E-1,-1.607656860E-1,-1.249751129E0,9.868528290E0,9.948646848E0
3.703033750E-1,-1.595681763E-1,-1.211730194E0,9.902657318E0,9.977794046E0
3.803283750E-1,-1.609153748E-1,-1.190474396E0,9.913285217E0,9.985807271E0
3.903523750E-1,-1.335223389E-1,-1.194815369E0,9.910141754E0,9.982801289E0
4.003773750E-1,-1.344204712E-1,-1.191372528E0,9.888287201E0,9.960705855E0
4.104013750E-1,-1.639091492E-1,-1.201850739E0,9.849817200E0,9.924223409E0
4.204263750E-1,-1.748364258E-1,-1.241069183E0,9.816286926E0,9.895974409E0
4.304503750E-1,-1.806742859E-1,-1.269060974E0,9.796827393E0,9.880333290E0
4.404753750E-1,-1.916015625E-1,-1.294807434E0,9.811347198E0,9.898271127E0
4.504993750E-1,-1.910028076E-1,-1.318458252E0,9.849966888E0,9.939650997E0
4.605243750E-1,-1.657054138E-1,-1.329086151E0,9.862241364E0,9.952775140E0
4.705483750E-1,-1.477427673E-1,-1.325942688E0,9.835746460E0,9.925817869E0
4.805733750E-1,-1.359173584E-1,-1.311422882E0,9.821376343E0,9.909477119E0
4.905973750E-1,-1.321751404E-1,-1.301842804E0,9.812844086E0,9.899705753E0
5.006223750E-1,-1.456471252E-1,-1.289867706E0,9.812544708E0,9.898030382E0
5.106463750E-1,-1.478924561E-1,-1.271605682E0,9.846224670E0,9.929098320E0
5.206713750E-1,-1.513352966E-1,-1.280587006E0,9.896520081E0,9.980176108E0
5.306953750E-1,-1.633103943E-1,-1.272803192E0,9.911488953E0,9.994213902E0
5.407203750E-1,-1.761836243E-1,-1.274150391E0,9.870923309E0,9.954377272E0
5.507443750E-1,-1.932481384E-1,-1.275796967E0,9.835297394E0,9.919580514E0
5.607693750E-1,-1.833686829E-1,-1.279090118E0,9.853110352E0,9.937478513E0
5.707933750E-1,-1.823208618E-1,-1.278491364E0,9.861941986E0,9.946138990E0
5.808183750E-1,-1.666035461E-1,-1.273252258E0,9.883497162E0,9.966566320E0
5.908423750E-1,-1.526824951E-1,-1.266366577E0,9.890382843E0,9.972295074E0
6.008673750E-1,-1.441502380E-1,-1.268611908E0,9.869127045E0,9.951372975E0
6.108913750E-1,-1.484912109E-1,-1.258133698E0,9.849368134E0,9.930508681E0
6.209163750E-1,-1.471440125E-1,-1.257984009E0,9.849667511E0,9.930766597E0
6.309403750E-1,-1.522334290E-1,-1.249002686E0,9.871971130E0,9.951833837E0
6.409653750E-1,-1.501377869E-1,-1.244512024E0,9.911039886E0,9.989998156E0
6.509893750E-1,-1.615141296E-1,-1.234183502E0,9.937983856E0,1.001562873E1
6.610143750E-1,-1.670526123E-1,-1.223256226E0,9.929002533E0,1.000546619E1
6.710383750E-1,-1.624122620E-1,-1.219963074E0,9.882299652E0,9.958641175E0
6.810633750E-1,-1.619631958E-1,-1.230141907E0,9.852960663E0,9.930776154E0
6.910873750E-1,-1.516346741E-1,-1.246457977E0,9.832303619E0,9.912156427E0
7.011123750E-1,-1.348695374E-1,-1.250349884E0,9.846823425E0,9.926806949E0
7.111363750E-1,-1.401086426E-1,-1.264570312E0,9.872569885E0,9.954215421E0
7.211613750E-1,-1.318757629E-1,-1.279090118E0,9.886341248E0,9.969614136E0
7.311853750E-1,-1.354682922E-1,-1.298699341E0,9.888586578E0,9.974423099E0
7.412103750E-1,-1.431024170E-1,-1.318907318E0,9.877958679E0,9.966647505E0
7.512343750E-1,-1.556762695E-1,-1.316512299E0,9.871522064E0,9.960139939E0
7.612593750E-1,-1.478924561E-1,-1.310674438E0,9.864337006E0,9.952129633E0
7.712833750E-1,-1.495390320E-1,-1.301393738E0,9.850116577E0,9.936839747E0
7.813083750E-1,-1.606159973E-1,-1.294807434E0,9.867779846E0,9.953662787E0
7.913323750E-1,-1.630110168E-1,-1.275198212E0,9.884844360E0,9.968091648E0
8.013573750E-1,-1.621128845E-1,-1.273701324E0,9.878407745E0,9.961502659E0
8.113813750E-1,-1.645079041E-1,-1.278790741E0,9.880204010E0,9.963975105E0
8.214063750E-1,-1.603166199E-1,-1.276395721E0,9.867480469E0,9.950982778E0
8.314303750E-1,-1.553768921E-1,-1.267414398E0,9.851613464E0,9.934020792E0
8.414553750E-1,-1.546284485E-1,-1.268162842E0,9.848919067E0,9.931432613E0
8.514793750E-1,-1.585203552E-1,-1.265917511E0,9.860894165E0,9.943083505E0
8.615043750E-1,-1.707948303E-1,-1.267264709E0,9.844877472E0,9.927574888E0
8.715283750E-1,-1.663041687E-1,-1.266815643E0,9.864636383E0,9.947036238E0
8.815533750E-1,-1.543290710E-1,-1.267115021E0,9.864935760E0,9.947178268E0
8.915773750E-1,-1.636097717E-1,-1.266815643E0,9.877509613E0,9.959758340E0
9.016023750E-1,-1.700463867E-1,-1.264570312E0,9.884095917E0,9.966112880E0
9.116263750E-1,-1.730401611E-1,-1.280587006E0,9.860744476E0,9.945055435E0
9.216513750E-1,-1.811233521E-1,-1.282682648E0,9.828711090E0,9.913709807E0
9.316753750E-1,-1.694476318E-1,-1.297352142E0,9.824819183E0,9.911554221E0
9.417003334E-1,-1.701960754E-1,-1.313817902E0,9.817185059E0,9.906170131E0
9.517243333E-1,-1.505868530E-1,-1.329235840E0,9.846374359E0,9.936832108E0
9.617493333E-1,-1.428030396E-1,-1.325493622E0,9.945468292E0,1.003442403E1
9.717733334E-1,-1.185534668E-1,-1.326242065E0,1.005144791E1,1.013925924E1
9.817983333E-1,-1.263372803E-1,-1.310075684E0,1.002659958E1,1.011261383E1
9.918223333E-1,-1.648072815E-1,-1.287921753E0,9.861343231E0,9.946456364E0
1.001847333E0,-1.919009399E-1,-1.245559845E0,9.785900116E0,9.866716089E0
1.011871333E0,-1.977388000E-1,-1.204545135E0,9.763746185E0,9.839754529E0
1.021896333E0,-2.195933533E-1,-1.211131439E0,9.578281860E0,9.657046339E0
1.031920333E0,-2.597099304E-1,-1.259480896E0,9.547895050E0,9.634108223E0
1.041945333E0,-2.011816406E-1,-1.317560120E0,9.920170898E0,1.000930714E1
1.051969333E0,-8.592132568E-2,-1.332229614E0,1.016820511E1,1.025546749E1
1.061994333E0,-8.547225952E-2,-1.337917786E0,9.935289459E0,1.002533322E1
1.072018333E0,-1.288819885E-1,-1.394500122E0,9.779912567E0,9.879672615E0
1.082043333E0,-9.939331055E-2,-1.435814209E0,9.869576111E0,9.973964812E0
1.092067333E0,-1.502874756E-1,-1.404080200E0,9.873617706E0,9.974084126E0
1.102092333E0,-2.300715637E-1,-1.350491638E0,9.869875488E0,9.964497114E0
1.112116333E0,-2.471360779E-1,-1.297801208E0,9.943372650E0,1.003075390E1
1.122141333E0,-2.198927307E-1,-1.231040039E0,9.929152222E0,1.000759093E1
1.132165333E0,-1.902543640E-1,-1.197809143E0,9.885143738E0,9.959267553E0
1.142190333E0,-1.579216003E-1,-1.184636536E0,9.840686188E0,9.912991859E0
1.152214333E0,-1.426533508E-1,-1.167721710E0,9.816885681E0,9.887121343E0
1.162239333E0,-1.345701599E-1,-1.179098053E0,9.851613464E0,9.922835744E0
1.172263333E0,-1.341210938E-1,-1.213227081E0,9.913734283E0,9.988595290E0
1.182288333E0,-1.402583313E-1,-1.259929962E0,9.948013000E0,1.002846242E1
1.192312333E0,-1.634600830E-1,-1.298250275E0,9.922266541E0,1.000817397E1
1.202337333E0,-1.767823792E-1,-1.327439575E0,9.871222687E0,9.961645706E0
1.212361333E0,-1.610650635E-1,-1.336121521E0,9.820627899E0,9.912411160E0
1.222386333E0,-1.567240906E-1,-1.344953156E0,9.785451050E0,9.878689877E0
1.232410333E0,-1.447489929E-1,-1.339414673E0,9.804162140E0,9.896291184E0
1.242435333E0,-1.417552185E-1,-1.356479187E0,9.846374359E0,9.940383209E0
1.252459333E0,-1.444496155E-1,-1.367855530E0,9.876312103E0,9.971631522E0
1.262484333E0,-1.567240906E-1,-1.356628876E0,9.898166656E0,9.991932121E0
1.272508333E0,-1.573228455E-1,-1.342408447E0,9.891280975E0,9.983198398E0
1.282533333E0,-1.600172424E-1,-1.335223389E0,9.867929535E0,9.959139537E0
1.292557333E0,-1.558259583E-1,-1.308728485E0,9.855804749E0,9.943537561E0
1.302582333E0,-1.591191101E-1,-1.276695099E0,9.845625916E0,9.929331243E0
1.312606333E0,-1.565744019E-1,-1.257984009E0,9.827663269E0,9.909086973E0
1.322631333E0,-1.514849854E-1,-1.248703308E0,9.826166382E0,9.906349147E0
1.332655333E0,-1.576222229E-1,-1.241817627E0,9.849966888E0,9.929189468E0
1.342680333E0,-1.553768921E-1,-1.247206421E0,9.880653076E0,9.960269627E0
1.352704333E0,-1.594184875E-1,-1.271755371E0,9.913434906E0,9.995947560E0
1.362729333E0,-1.607656860E-1,-1.290765839E0,9.926158447E0,1.001102111E1
1.372753333E0,-1.526824951E-1,-1.305135956E0,9.906549225E0,9.993318235E0
1.382778333E0,-1.562750244E-1,-1.294358368E0,9.876162415E0,9.961845688E0
1.392802333E0,-1.670526123E-1,-1.281485138E0,9.829758911E0,9.914346725E0
1.402827333E0,-1.948947144E-1,-1.260079651E0,9.846973114E0,9.929182453E0
1.412851333E0,-1.757345581E-1,-1.262175293E0,9.823022919E0,9.905339387E0
1.422876333E0,-1.252894592E-1,-1.286275177E0,9.782307587E0,9.867306775E0
1.432900333E0,-1.209484863E-1,-1.306333466E0,9.830357666E0,9.917513171E0
1.442925333E0,-1.411564636E-1,-1.337917786E0,9.924960938E0,1.001572757E1
1.452949333E0,-1.633103943E-1,-1.356030121E0,9.930349731E0,1.002383827E1
1.462974333E0,-1.707948303E-1,-1.364562378E0,9.845027161E0,9.940611709E0
1.472998333E0,-1.586700439E-1,-1.348246307E0,9.803264008E0,9.896814108E0
1.483023333E0,-1.688488770E-1,-1.316063232E0,9.838889923E0,9.927954839E0
1.493047333E0,-1.622625732E-1,-1.289718018E0,9.876761169E0,9.961933191E0
1.503072333E0,-1.549278259E-1,-1.254840546E0,9.882599030E0,9.963151660E0
1.513096333E0,-1.505868530E-1,-1.248703308E0,9.875713348E0,9.955483438E0
1.523121333E0,-1.465452576E-1,-1.251248016E0,9.871222687E0,9.951288080E0
1.533145333E0,-1.526824951E-1,-1.250050507E0,9.877210236E0,9.957169289E0
1.543170333E0,-1.384620667E-1,-1.266815643E0,9.878707123E0,9.960564644E0
1.553194333E0,-1.471440125E-1,-1.270408173E0,9.873468018E0,9.955950933E0
1.563219333E0,-1.618135071E-1,-1.288819885E0,9.874515839E0,9.959583493E0
1.573243333E0,-1.642085266E-1,-1.302591248E0,9.868827667E0,9.955775606E0
1.583268333E0,-1.692979431E-1,-1.302291870E0,9.859397278E0,9.946473777E0
1.593292333E0,-1.663041687E-1,-1.307381287E0,9.848020935E0,9.935814976E0
1.603317333E0,-1.678010559E-1,-1.315314789E0,9.851314087E0,9.940150875E0
1.613341333E0,-1.604663086E-1,-1.328637085E0,9.839788055E0,9.930380401E0
1.623366333E0,-1.529818726E-1,-1.334924011E0,9.839638367E0,9.930957092E0
1.633390333E0,-1.408570862E-1,-1.338067474E0,9.845176849E0,9.936688205E0
1.643415333E0,-1.435514832E-1,-1.322050781E0,9.855804749E0,9.945115009E0
1.653439333E0,-1.541793823E-1,-1.298250275E0,9.862989807E0,9.949260927E0
1.663464333E0,-1.568737793E-1,-1.270707550E0,9.880802765E0,9.963411581E0
1.673488333E0,-1.589694214E-1,-1.262474670E0,9.872569885E0,9.954232753E0
1.683513333E0,-1.619631958E-1,-1.254092102E0,9.864337006E0,9.945055236E0
1.693537333E0,-1.707948303E-1,-1.258882141E0,9.849966888E0,9.931555911E0
1.703562333E0,-1.823208618E-1,-1.265917511E0,9.857301636E0,9.939928751E0
1.713586333E0,-1.700463867E-1,-1.287322998E0,9.857750702E0,9.942905268E0
1.723611333E0,-1.657054138E-1,-1.294508057E0,9.868677979E0,9.954597653E0
1.733635333E0,-1.553768921E-1,-1.304387512E0,9.871671753E0,9.958688265E0
1.743660333E0,-1.675016785E-1,-1.300794983E0,9.860145721E0,9.946989396E0
1.753684333E0,-1.604663086E-1,-1.300196228E0,9.862989807E0,9.949614445E0
1.763709333E0,-1.496887207E-1,-1.293460236E0,9.870174866E0,9.955691738E0
1.773733333E0,-1.598675537E-1,-1.296903076E0,9.872420197E0,9.958523774E0
1.783758333E0,-1.559756470E-1,-1.292262726E0,9.863139496E0,9.948657802E0
1.793782333E0,-1.440005493E-1,-1.279389496E0,9.862690430E0,9.946367988E0
1.803807333E0,-1.423539734E-1,-1.280587006E0,9.861043854E0,9.944865691E0
1.813831333E0,-1.447489929E-1,-1.274300079E0,9.846224670E0,9.929397425E0
1.823856333E0,-1.423539734E-1,-1.272803192E0,9.834548950E0,9.917592736E0
1.833880333E0,-1.484912109E-1,-1.265618134E0,9.834548950E0,9.916763179E0
1.843905333E0,-1.664538574E-1,-1.278341675E0,9.859996033E0,9.943912011E0
1.853929333E0,-1.577719116E-1,-1.294358368E0,9.874815216E0,9.960533676E0
1.863954333E0,-1.363664246E-1,-1.323996735E0,9.883796539E0,9.973013446E0
1.873978333E0,-1.420545959E-1,-1.322499847E0,9.879754944E0,9.968888760E0
1.884003333E0,-1.571731567E-1,-1.327439575E0,9.872270508E0,9.962355354E0
1.894027333E0,-1.630110168E-1,-1.320104828E0,9.863738251E0,9.953018719E0
1.904052333E0,-1.722917175E-1,-1.297801208E0,9.854158173E0,9.940744726E0
1.914076333E0,-1.627116394E-1,-1.293310547E0,9.854607239E0,9.940443203E0
1.924101333E0,-1.615141296E-1,-1.281634827E0,9.852062531E0,9.936388214E0
1.934125125E0,-1.621128845E-1,-1.275497589E0,9.851613464E0,9.935162935E0
1.944150125E0,-1.636097717E-1,-1.272054749E0,9.876461792E0,9.959386978E0
1.954174125E0,-1.648072815E-1,-1.275946655E0,9.881551208E0,9.964951359E0
1.964199125E0,-1.585203552E-1,-1.286724243E0,9.867630157E0,9.952432512E0
1.974223125E0,-1.594184875E-1,-1.278042297E0,9.861343231E0,9.945094102E0
1.984248125E0,-1.606159973E-1,-1.283131714E0,9.866881714E0,9.951260184E0
1.994272125E0,-1.574725342E-1,-1.294508057E0,9.867181091E0,9.952980026E0
2.004296125E0,-1.495390320E-1,-1.285676422E0,9.865085449E0,9.949635004E0
2.014321125E0,-1.609153748E-1,-1.282383270E0,9.863738251E0,9.948051713E0
2.024346125E0,-1.604663086E-1,-1.281485138E0,9.849068756E0,9.933383560E0
2.034370125E0,-1.475930786E-1,-1.283880157E0,9.845925293E0,9.930376471E0
2.044395125E0,-1.410067749E-1,-1.287772064E0,9.851613464E0,9.936424289E0
2.054419125E0,-1.534309387E-1,-1.290765839E0,9.859996033E0,9.945307399E0
2.064443125E0,-1.517843628E-1,-1.285077667E0,9.848020935E0,9.932672321E0
2.074468125E0,-1.706451416E-1,-1.298250275E0,9.829010468E0,9.915846929E0
2.084492125E0,-1.823208618E-1,-1.300495605E0,9.823471985E0,9.910859274E0
2.094517125E0,-1.830693054E-1,-1.315614166E0,9.814340973E0,9.903819654E0
2.104541125E0,-1.565744019E-1,-1.310973816E0,9.875264282E0,9.963132667E0
2.114566125E0,-1.234931946E-1,-1.312919769E0,1.002046234E1,1.010686274E1
2.124590125E0,-1.216969299E-1,-1.317859497E0,1.005174728E1,1.013850025E1
2.134615125E0,-1.550775146E-1,-1.298399963E0,9.873168640E0,9.959385046E0
2.144639125E0,-1.916015625E-1,-1.265618134E0,9.805209961E0,9.888409518E0
2.154664125E0,-1.745370483E-1,-1.219963074E0,9.832602997E0,9.909533530E0
2.164688125E0,-1.975891113E-1,-1.207538910E0,9.679770813E0,9.756800432E0
2.174713125E0,-2.291734314E-1,-1.244212646E0,9.552236023E0,9.635652475E0
2.184737125E0,-1.945953369E-1,-1.297052765E0,9.837393036E0,9.924440285E0
2.194762125E0,-1.157093811E-1,-1.301393738E0,1.007075775E1,1.015515514E1
2.204786125E0,-1.445993042E-1,-1.308578796E0,9.917476501E0,1.000448038E1
2.214811125E0,-1.719923401E-1,-1.350491638E0,9.781259766E0,9.875548169E0
2.224835125E0,-1.050814819E-1,-1.413061523E0,9.912836151E0,1.001359603E1
2.234860125E0,-1.267863464E-1,-1.416204987E0,9.963281250E0,1.006422797E1
2.244884125E0,-2.254312134E-1,-1.375190277E0,9.883048096E0,9.980811951E0
2.254909125E0,-2.655477905E-1,-1.322050781E0,9.889484711E0,9.980994026E0
2.264933125E0,-2.210902405E-1,-1.247356110E0,9.898016968E0,9.978753332E0
2.274958125E0,-1.814227295E-1,-1.195414124E0,9.882748718E0,9.956437684E0
2.284982125E0,-1.673519897E-1,-1.176553345E0,9.867031403E0,9.938339558E0
2.295007125E0,-1.445993042E-1,-1.165476379E0,9.843679962E0,9.913489766E0
2.305031125E0,-1.246907043E-1,-1.192270660E0,9.861792297E0,9.934384954E0
2.315056125E0,-1.184037781E-1,-1.235979767E0,9.900112610E0,9.977669824E0
2.325080125E0,-1.369651794E-1,-1.277293854E0,9.916278992E0,9.999141368E0
2.335105125E0,-1.442999268E-1,-1.299447784E0,9.896520081E0,9.982509540E0
2.345129125E0,-1.570234680E-1,-1.312021637E0,9.841883698E0,9.930192942E0
2.355154125E0,-1.703457642E-1,-1.314566345E0,9.787247314E0,9.876604292E0
2.365178125E0,-1.610650635E-1,-1.306483154E0,9.799222412E0,9.887244311E0
2.375203125E0,-1.616638184E-1,-1.319955139E0,9.833800507E0,9.923308378E0
2.385227125E0,-1.505868530E-1,-1.348395996E0,9.862690430E0,9.955576863E0
2.395252125E0,-1.438508606E-1,-1.369202728E0,9.887089691E0,9.982482244E0
2.405276125E0,-1.573228455E-1,-1.371298370E0,9.873168640E0,9.969185959E0
2.415301125E0,-1.624122620E-1,-1.357976074E0,9.870923309E0,9.965219704E0
2.425325125E0,-1.670526123E-1,-1.320703583E0,9.863738251E0,9.953165165E0
2.435350125E0,-1.588197327E-1,-1.278491364E0,9.883796539E0,9.967406779E0
2.445374125E0,-1.570234680E-1,-1.260229340E0,9.873468018E0,9.954808137E0
2.455399125E0,-1.553768921E-1,-1.236578522E0,9.859397278E0,9.937856062E0
2.465423125E0,-1.428030396E-1,-1.226998444E0,9.845176849E0,9.922369933E0
2.475448125E0,-1.498384094E-1,-1.238524475E0,9.845326538E0,9.924054064E0
2.485472125E0,-1.469943237E-1,-1.251697083E0,9.851314087E0,9.931603202E0
2.495497125E0,-1.522334290E-1,-1.262624359E0,9.866582336E0,9.948207994E0
2.505521125E0,-1.597178650E-1,-1.280287628E0,9.891280975E0,9.975073210E0
2.515546125E0,-1.624122620E-1,-1.289418640E0,9.887688446E0,9.972730869E0
2.525570125E0,-1.595681763E-1,-1.288370819E0,9.881700897E0,9.966612965E0
2.535595125E0,-1.688488770E-1,-1.279539185E0,9.836045837E0,9.920359277E0
2.545619125E0,-1.862127686E-1,-1.287023621E0,9.811347198E0,9.897153068E0
2.555644125E0,-2.023791504E-1,-1.270707550E0,9.790839844E0,9.875029106E0
2.565668125E0,-1.450483704E-1,-1.266216888E0,9.791887665E0,9.874482684E0
2.575693125E0,-1.011895752E-1,-1.305285645E0,9.896969147E0,9.983186277E0
2.585717125E0,-1.296304321E-1,-1.349593506E0,9.952952728E0,1.004487306E1
2.595742125E0,-1.583706665E-1,-1.369801483E0,9.890682220E0,9.986342281E0
2.605766125E0,-1.664538574E-1,-1.375190277E0,9.799821167E0,9.897239519E0
2.615791125E0,-1.781295776E-1,-1.359772339E0,9.806706848E0,9.902131597E0
2.625815125E0,-1.785786438E-1,-1.337319031E0,9.853260040E0,9.945202157E0
2.635840125E0,-1.678010559E-1,-1.308279419E0,9.900112610E0,9.987591397E0
2.645864125E0,-1.682501221E-1,-1.276695099E0,9.927206268E0,1.001037875E1
2.655889125E0,-1.621128845E-1,-1.263073425E0,9.893526306E0,9.975144001E0
2.665913125E0,-1.613644409E-1,-1.262175293E0,9.859097900E0,9.940872012E0
2.675938125E0,-1.695973206E-1,-1.267414398E0,9.849517822E0,9.932175182E0
2.685962125E0,-1.510359192E-1,-1.275497589E0,9.861941986E0,9.945230298E0
2.695987125E0,-1.513352966E-1,-1.273551636E0,9.902208252E0,9.984916845E0
2.706011125E0,-1.496887207E-1,-1.268611908E0,9.906698914E0,9.988716947E0
2.716036125E0,-1.432521057E-1,-1.280137939E0,9.897567902E0,9.981038256E0
2.726060125E0,-1.609153748E-1,-1.286873932E0,9.872719574E0,9.957536345E0
2.736085125E0,-1.700463867E-1,-1.295855255E0,9.846673737E0,9.933032784E0
2.746109125E0,-1.710942078E-1,-1.301992493E0,9.820328522E0,9.907739901E0
2.756134125E0,-1.731898499E-1,-1.310075684E0,9.826465759E0,9.914924223E0
2.766158125E0,-1.779798889E-1,-1.310225372E0,9.838141479E0,9.926600382E0
2.776183125E0,-1.751358032E-1,-1.304237823E0,9.855655060E0,9.943120512E0
2.786207125E0,-1.573228455E-1,-1.306333466E0,9.856852570E0,9.944284800E0
2.796232125E0,-1.471440125E-1,-1.317560120E0,9.883497162E0,9.972017458E0
2.806256125E0,-1.484912109E-1,-1.314716034E0,9.870025177E0,9.958309339E0
2.816281125E0,-1.552272034E-1,-1.307980042E0,9.851164398E0,9.938830277E0
2.826305125E0,-1.676513672E-1,-1.309476929E0,9.856852570E0,9.944866987E0
2.836329125E0,-1.736389160E-1,-1.305135956E0,9.861193542E0,9.948701846E0
2.846354125E0,-1.781295776E-1,-1.308129730E0,9.840985565E0,9.929145504E0
2.856378125E0,-1.871109009E-1,-1.305435333E0,9.840386810E0,9.928362628E0
2.866403125E0,-1.800755310E-1,-1.303938446E0,9.848170624E0,9.935750968E0
2.876427125E0,-1.697470093E-1,-1.305135956E0,9.864037628E0,9.951453775E0
2.886452125E0,-1.562750244E-1,-1.301094360E0,9.875563660E0,9.962129592E0
2.896476125E0,-1.471440125E-1,-1.293011169E0,9.890083466E0,9.975333588E0
2.906501125E0,-1.508862305E-1,-1.296304321E0,9.876012726E0,9.961867240E0
2.916525125E0,-1.516346741E-1,-1.291963348E0,9.870174866E0,9.955526819E0
2.926550125E0,-1.528321838E-1,-1.284179535E0,9.860445099E0,9.944890764E0
2.936574458E0,-1.585203552E-1,-1.271905060E0,9.855804749E0,9.938800653E0
2.946599458E0,-1.583706665E-1,-1.269210663E0,9.847422180E0,9.930141015E0
2.956623458E0,-1.531315613E-1,-1.263372803E0,9.852212219E0,9.934064915E0
2.966648458E0,-1.615141296E-1,-1.269510040E0,9.858199768E0,9.940917725E0
2.976672458E0,-1.576222229E-1,-1.275497589E0,9.867181091E0,9.950527702E0
2.986697458E0,-1.454974365E-1,-1.286873932E0,9.876012726E0,9.960564310E0
2.996721458E0,-1.321751404E-1,-1.301842804E0,9.880952454E0,9.967220593E0
3.006746458E0,-1.435514832E-1,-1.301393738E0,9.860894165E0,9.947435168E0
3.016770458E0,-1.543290710E-1,-1.311422882E0,9.837991791E0,9.926214279E0
3.026795458E0,-1.676513672E-1,-1.296603699E0,9.849068756E0,9.935463930E0
3.036819458E0,-1.749861145E-1,-1.301244049E0,9.863588562E0,9.950589708E0
3.046844458E0,-1.694476318E-1,-1.307381287E0,9.865085449E0,9.952781985E0
3.056868458E0,-1.761836243E-1,-1.308279419E0,9.868677979E0,9.956577763E0
3.066893458E0,-1.847158813E-1,-1.309027863E0,9.856702881E0,9.944961819E0
3.076917458E0,-1.802252197E-1,-1.301842804E0,9.872120819E0,9.959219110E0
3.086942458E0,-1.679507446E-1,-1.300046539E0,9.859696655E0,9.946453971E0
3.096966458E0,-1.541793823E-1,-1.285826111E0,9.855954437E0,9.940671906E0
3.106991458E0,-1.606159973E-1,-1.287173309E0,9.860145721E0,9.945103633E0
3.117015458E0,-1.640588379E-1,-1.284927979E0,9.865684204E0,9.950360799E0
3.127040458E0,-1.609153748E-1,-1.280736694E0,9.854158173E0,9.938340582E0
3.137064458E0,-1.637594604E-1,-1.288370819E0,9.853409729E0,9.938631687E0
3.147089458E0,-1.679507446E-1,-1.296603699E0,9.848919067E0,9.935320599E0
3.157113458E0,-1.636097717E-1,-1.297651520E0,9.855655060E0,9.942062376E0
3.167138458E0,-1.609153748E-1,-1.288370819E0,9.867031403E0,9.952090324E0
3.177162458E0,-1.567240906E-1,-1.288520508E0,9.873617706E0,9.958572897E0
3.187187458E0,-1.495390320E-1,-1.274599457E0,9.867929535E0,9.951030047E0
3.197211458E0,-1.495390320E-1,-1.275048523E0,9.865983582E0,9.949157888E0
