"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.947624987E-3,-1.082548828E0,-2.279908905E0,8.980874176E0,9.328772564E0
1.197162500E-2,-1.157093811E0,-2.202968903E0,8.369096375E0,8.731191912E0
2.199662500E-2,-1.091679840E0,-2.108515320E0,8.221952362E0,8.557926289E0
3.202162500E-2,-1.062041473E0,-2.139051819E0,8.344846802E0,8.679858462E0
4.204662499E-2,-1.118025055E0,-2.131866760E0,8.814869385E0,9.137656055E0
5.207162499E-2,-1.192420349E0,-2.143692169E0,9.417067108E0,9.731312107E0
6.209562501E-2,-1.200653229E0,-2.200124817E0,9.916129303E0,1.022798796E1
7.212062500E-2,-1.180744629E0,-2.276915131E0,1.021700363E1,1.053402409E1
8.214562500E-2,-1.147813110E0,-2.318827972E0,1.033944901E1,1.065826646E1
9.217062499E-2,-1.123114471E0,-2.325414276E0,1.020637573E1,1.052801231E1
1.021956250E-1,-1.114881592E0,-2.281555481E0,9.927206268E0,1.024684735E1
1.122206250E-1,-1.113085327E0,-2.223027191E0,9.700577545E0,1.001409075E1
1.222446250E-1,-1.102008362E0,-2.171234894E0,9.487420807E0,9.794888308E0
1.322696250E-1,-1.088686066E0,-2.122735748E0,9.282347260E0,9.584008298E0
1.422946250E-1,-1.096020813E0,-2.091450806E0,9.172326050E0,9.471377580E0
1.523196250E-1,-1.097817078E0,-2.095941467E0,9.259594574E0,9.557105453E0
1.623436250E-1,-1.097667389E0,-2.143243103E0,9.498048706E0,9.798535295E0
1.723686250E-1,-1.030008087E0,-2.217039642E0,9.645641785E0,9.950607362E0
1.823936250E-1,-9.711804199E-1,-2.266287231E0,9.684710541E0,9.993641352E0
1.924186250E-1,-1.017583923E0,-2.289189606E0,9.829010468E0,1.014323976E1
2.024436250E-1,-1.077459412E0,-2.313888245E0,9.941875763E0,1.026430179E1
2.124686250E-1,-1.086740112E0,-2.312541046E0,9.843230896E0,1.016946629E1
2.224926250E-1,-1.069974976E0,-2.285297699E0,9.690548401E0,1.001369863E1
2.325176250E-1,-1.046024780E0,-2.217488708E0,9.641749878E0,9.948606170E0
2.425426250E-1,-1.026415558E0,-2.156715088E0,9.596094818E0,9.888881869E0
2.525676250E-1,-1.024170227E0,-2.090852051E0,9.547595673E0,9.827368421E0
2.625926250E-1,-1.039737854E0,-2.030826874E0,9.575138397E0,9.843200085E0
2.726166250E-1,-1.058898010E0,-2.022743683E0,9.648336182E0,9.914794404E0
2.826416250E-1,-1.084943848E0,-2.048041077E0,9.654024353E0,9.928331260E0
